"Mathematical & Statistic Psych","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Mathematical+%26amp%3b+Statistic+Psych","2","£1,117,398.00"
"Mathematical Analysis","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Mathematical+Analysis","86","£56,207,451.00"
"Mathematical Aspects of OR","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Mathematical+Aspects+of+OR","24","£36,307,554.00"
"Mathematical Physics","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Mathematical+Physics","38","£27,981,444.00"
"Mech. & Fluid Power Transmiss.","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Mech.+%26amp%3b+Fluid+Power+Transmiss.","3","£1,544,241.00"
"Med.Instrument.Device& Equip.","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Med.Instrument.Device%26amp%3b+Equip.","194","£227,056,219.00"
"Media & Communication Studies","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Media+%26amp%3b+Communication+Studies","3","£12,545,468.00"
"Medical Imaging","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Medical+Imaging","62","£75,415,865.00"
"Medical science & disease","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Medical+science+%26amp%3b+disease","33","£57,156,524.00"
"Mental Health","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Mental+Health","1","£294,021.00"
"Microbiology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Microbiology","1","£404,819.00"
"Microeconomic theory","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Microeconomic+theory","2","£842,950.00"
"Microsystems","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Microsystems","37","£60,272,147.00"
"Mobile Computing","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Mobile+Computing","46","£67,914,107.00"
"Modelling & simul. of IT sys.","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Modelling+%26amp%3b+simul.+of+IT+sys.","13","£21,688,225.00"
"Multimedia","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Multimedia","8","£31,132,742.00"
"Multiphase Flow","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Multiphase+Flow","25","£24,773,813.00"
"Music & Acoustic Technology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Music+%26amp%3b+Acoustic+Technology","19","£28,310,627.00"
"Musical Performance","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Musical+Performance","1","£5,971,211.00"
"Networks & Distributed Systems","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Networks+%26amp%3b+Distributed+Systems","110","£177,563,888.00"
"New & Emerging Comp. Paradigms","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=New+%26amp%3b+Emerging+Comp.+Paradigms","7","£17,376,463.00"
"New Media/Web-Based Studies","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=New+Media%2fWeb-Based+Studies","4","£25,232,837.00"
"Non-linear Systems Mathematics","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Non-linear+Systems+Mathematics","62","£75,268,387.00"
"Novel industrial products","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Novel+industrial+products","1","£7,174,439.00"
"Numerical Analysis","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Numerical+Analysis","68","£68,652,593.00"
"Oil & Gas Extraction","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Oil+%26amp%3b+Gas+Extraction","2","£2,642,452.00"
"Optical Communications","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Optical+Communications","25","£60,200,014.00"
"Optical Devices & Subsystems","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Optical+Devices+%26amp%3b+Subsystems","57","£100,512,225.00"
"Optical Phenomena","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Optical+Phenomena","13","£24,315,771.00"
"Optoelect. Devices & Circuits","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Optoelect.+Devices+%26amp%3b+Circuits","54","£117,816,416.00"
"Organisational Studies","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Organisational+Studies","5","£5,952,437.00"
"Parallel Computing","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Parallel+Computing","12","£13,377,869.00"
"Particle Technology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Particle+Technology","41","£38,622,903.00"
"Pavement Engineering","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Pavement+Engineering","3","£10,890,077.00"
"Physical Organic Chemistry","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Physical+Organic+Chemistry","27","£20,341,238.00"
"Plant physiology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Plant+physiology","2","£1,198,745.00"
"Plant responses to environment","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Plant+responses+to+environment","1","£1,190,209.00"
"Plasmas - Laser & Fusion","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Plasmas+-+Laser+%26amp%3b+Fusion","38","£32,160,235.00"
"Plasmas - Technological","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Plasmas+-+Technological","8","£10,160,650.00"
"Political Geography","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Political+Geography","2","£7,455,498.00"
"Pollution","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Pollution","1","£6,531,178.00"
"Population Ecology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Population+Ecology","3","£16,690,971.00"
"Power Electronics","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Power+Electronics","2","£2,270,157.00"
"Power Sys Man, Prot & Control","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Power+Sys+Man%2c+Prot+%26amp%3b+Control","5","£2,609,394.00"
"Power Systems Plant","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Power+Systems+Plant","2","£3,941,441.00"
"Product Design","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Product+Design","1","£5,965,328.00"
"Protein chemistry","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Protein+chemistry","2","£389,453.00"
"Protein engineering","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Protein+engineering","1","£1,015,843.00"
"Protein folding / misfolding","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Protein+folding+%2f+misfolding","1","£458,233.00"
"Psychology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Psychology","10","£10,873,504.00"
"Quantum Fluids & Solids","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Quantum+Fluids+%26amp%3b+Solids","12","£12,041,644.00"
"Quantum Optics & Information","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Quantum+Optics+%26amp%3b+Information","73","£103,805,092.00"
"Reactor Engineering","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Reactor+Engineering","21","£20,306,318.00"
"Regional & Extreme Weather","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Regional+%26amp%3b+Extreme+Weather","2","£2,750,487.00"
"Research approaches","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Research+approaches","1","£691,643.00"
"RF & Microwave Technology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=RF+%26amp%3b+Microwave+Technology","81","£71,900,372.00"
"Rheology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Rheology","11","£4,582,688.00"
"Robotics & Autonomy","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Robotics+%26amp%3b+Autonomy","87","£110,768,564.00"
"Scattering & Spectroscopy","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Scattering+%26amp%3b+Spectroscopy","3","£7,558,809.00"
"Science & Technology Studies","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Science+%26amp%3b+Technology+Studies","1","£2,667,741.00"
"Separation Processes","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Separation+Processes","20","£19,047,470.00"
"Social Anthropology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Social+Anthropology","2","£6,771,898.00"
"Social Policy","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Social+Policy","3","£1,942,868.00"
"Social Psychology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Social+Psychology","6","£4,160,146.00"
"Social Stats., Comp. & Methods","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Social+Stats.%2c+Comp.+%26amp%3b+Methods","1","£3,444,605.00"
"Social Theory","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Social+Theory","1","£775,542.00"
"Sociology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Sociology","1","£3,567,862.00"
"Software Engineering","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Software+Engineering","94","£98,198,551.00"
"Soil science","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Soil+science","6","£2,458,999.00"
"Solar Technology","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Solar+Technology","61","£40,262,413.00"
"Statistics & Appl. Probability","NGBOChooseTTS.aspx?Mode=TOPIC&ItemDesc=Statistics+%26amp%3b+Appl.+Probability","121","£201,296,469.00"
