"biomaterials","particle technology","3"
"biomaterials","physical organic chemistry","6"
"biomaterials","power sys man, prot & control","1"
"biomaterials","reactor engineering","2"
"biomaterials","rf & microwave technology","2"
"biomaterials","robotics & autonomy","4"
"biomaterials","separation processes","2"
"biomaterials","solar technology","7"
"biomaterials","statistics & appl. probability","2"
"biomaterials","surfaces & interfaces","22"
"biomaterials","sustainable energy vectors","4"
"biomaterials","synthetic biology","11"
"biomaterials","tissue engineering","87"
"biomaterials","waste minimisation","5"
"biomaterials","water engineering","3"
"biomechanics & rehabilitation","biomedical neuroscience","3"
"biomechanics & rehabilitation","building ops & management","4"
"biomechanics & rehabilitation","catalysis & applied catalysis","1"
"biomechanics & rehabilitation","complex fluids & soft solids","3"
"biomechanics & rehabilitation","computer graphics & visual.","11"
"biomechanics & rehabilitation","control engineering","5"
"biomechanics & rehabilitation","design & testing technology","9"
"biomechanics & rehabilitation","design engineering","4"
"biomechanics & rehabilitation","digital art & design","2"
"biomechanics & rehabilitation","digital signal processing","1"
"biomechanics & rehabilitation","drug formulation & delivery","15"
"biomechanics & rehabilitation","electronic devices & subsys.","3"
"biomechanics & rehabilitation","energy efficiency","3"
"biomechanics & rehabilitation","energy storage","3"
"biomechanics & rehabilitation","eng. dynamics & tribology","6"
"biomechanics & rehabilitation","fundamentals of computing","1"
"biomechanics & rehabilitation","heat & mass transfer","1"
"biomechanics & rehabilitation","human-computer interactions","22"
"biomechanics & rehabilitation","image & vision computing","14"
"biomechanics & rehabilitation","information & knowledge mgmt","4"
"biomechanics & rehabilitation","lasers & optics","4"
"biomechanics & rehabilitation","manufact. enterprise ops& mgmt","4"
"biomechanics & rehabilitation","manufacturing machine & plant","19"
"biomechanics & rehabilitation","materials characterisation","6"
"biomechanics & rehabilitation","materials synthesis & growth","5"
"biomechanics & rehabilitation","materials testing & eng.","2"
"biomechanics & rehabilitation","med.instrument.device& equip.","58"
"biomechanics & rehabilitation","medical imaging","27"
"biomechanics & rehabilitation","microsystems","1"
"biomechanics & rehabilitation","multimedia","2"
"biomechanics & rehabilitation","networks & distributed systems","5"
