"analytical science","biological & medicinal chem.","7","£20,807,442.00"
"bioinformatics","theoretical biology","3","£15,644,397.00"
"biological & medicinal chem.","theoretical biology","2","£10,175,729.00"
"genomics","statistics & appl. probability","3","£15,644,397.00"
"analytical science","gas & solution phase reactions","6","£7,860,875.00"
"analytical science","asymmetric chemistry","1","£708,512.00"
"bioinformatics","chemical biology","6","£33,142,687.00"
"bioinformatics","image & vision computing","1","£7,181,445.00"
"bioinformatics","tissue engineering","3","£18,345,191.00"
"biological & medicinal chem.","image & vision computing","1","£7,181,445.00"
"biological & medicinal chem.","tissue engineering","1","£7,181,445.00"
"biomedical neuroscience","image & vision computing","1","£7,181,445.00"
"biomedical neuroscience","tissue engineering","1","£7,181,445.00"
"chemical biology","tissue engineering","1","£7,181,445.00"
"med.instrument.device& equip.","tissue engineering","11","£37,653,933.00"
"biophysics","chemical biology","2","£407,583.00"
"chemical biology","chemical synthetic methodology","4","£3,431,653.00"
"analytical science","image & vision computing","3","£11,903,494.00"
"analytical science","carbohydrate chemistry","1","£920,060.00"
"analytical science","materials testing & eng.","1","£4,920,206.00"
"biomaterials","materials testing & eng.","4","£8,214,017.00"
"chemical synthetic methodology","instrumentation eng. & dev.","4","£4,852,000.00"
"analytical science","co-ordination chemistry","3","£1,300,922.00"
"co-ordination chemistry","surfaces & interfaces","2","£2,114,959.00"
"catalysis & applied catalysis","gas & solution phase reactions","14","£19,243,485.00"
"analytical science","surfaces & interfaces","4","£4,642,892.00"
"analytical science","tissue engineering","2","£7,686,709.00"
"instrumentation eng. & dev.","med.instrument.device& equip.","7","£14,467,820.00"
"analytical science","materials processing","1","£204,437.00"
"catalysis & applied catalysis","light-matter interactions","1","£204,437.00"
"catalysis & applied catalysis","optoelect. devices & circuits","1","£204,437.00"
"light-matter interactions","optoelect. devices & circuits","1","£204,437.00"
"animal behaviour","artificial intelligence","1","£506,361.00"
"animal behaviour","music & acoustic technology","1","£506,361.00"
"artificial intelligence","music & acoustic technology","7","£6,765,276.00"
"animal organisms","coastal & waterway engineering","1","£1,581,410.00"
"animal organisms","earth & environmental","1","£1,581,410.00"
"coastal & waterway engineering","earth & environmental","1","£1,581,410.00"
"applied arts htp","computer graphics & visual.","1","£6,358,107.00"
"applied arts htp","digital arts htp","1","£6,358,107.00"
"applied arts htp","new media/web-based studies","1","£6,358,107.00"
"computer graphics & visual.","digital art & design","3","£18,027,370.00"
"computer graphics & visual.","multimedia","3","£17,710,748.00"
"computer graphics & visual.","time-based media htp","1","£6,358,107.00"
"digital art & design","multimedia","2","£12,062,042.00"
"digital art & design","time-based media htp","1","£6,358,107.00"
"digital arts htp","new media/web-based studies","2","£12,062,042.00"
"multimedia","new media/web-based studies","3","£18,058,398.00"
"new media/web-based studies","time-based media htp","1","£6,358,107.00"
"artificial intelligence","complexity science","4","£15,159,594.00"
"artificial intelligence","information & knowledge mgmt","34","£55,526,686.00"
"artificial intelligence","medical science & disease","3","£15,255,102.00"
"artificial intelligence","population ecology","1","£6,531,178.00"
"chemical structure","complexity science","1","£6,531,178.00"
"chemical structure","information & knowledge mgmt","1","£6,531,178.00"
"chemical structure","medical science & disease","1","£6,531,178.00"
"chemical structure","population ecology","1","£6,531,178.00"
"complexity science","fluid dynamics","1","£6,531,178.00"
"complexity science","materials characterisation","1","£6,531,178.00"
"complexity science","pollution","1","£6,531,178.00"
"complexity science","quantum optics & information","1","£6,531,178.00"
"fluid dynamics","materials characterisation","2","£10,472,194.00"
"fluid dynamics","pollution","1","£6,531,178.00"
"fluid dynamics","quantum optics & information","1","£6,531,178.00"
"information & knowledge mgmt","medical science & disease","2","£11,999,846.00"
"information & knowledge mgmt","population ecology","2","£11,999,846.00"
"materials characterisation","medical science & disease","2","£10,472,194.00"
"materials characterisation","population ecology","1","£6,531,178.00"
"medical science & disease","pollution","1","£6,531,178.00"
"medical science & disease","quantum optics & information","1","£6,531,178.00"
"pollution","quantum optics & information","1","£6,531,178.00"
"artificial intelligence","comput./corpus linguistics","14","£6,931,002.00"
"comput./corpus linguistics","human-computer interactions","2","£1,527,980.00"
"artificial intelligence","human-computer interactions","35","£65,100,381.00"
"bioinformatics","information & knowledge mgmt","4","£7,114,417.00"
"human-computer interactions","information & knowledge mgmt","60","£77,477,720.00"
"information & knowledge mgmt","robotics & autonomy","6","£11,510,410.00"
"artificial intelligence","robotics & autonomy","19","£27,002,364.00"
"human-computer interactions","robotics & autonomy","12","£17,263,174.00"
"artificial intelligence","image & vision computing","22","£45,713,140.00"
"image & vision computing","robotics & autonomy","11","£9,793,403.00"
"artificial intelligence","control engineering","7","£25,067,641.00"
"control engineering","image & vision computing","2","£1,611,834.00"
"artificial intelligence","psychology","2","£1,129,607.00"
"artificial intelligence","statistics & appl. probability","17","£70,537,278.00"
"comput./corpus linguistics","statistics & appl. probability","1","£939,908.00"
"human-computer interactions","music & acoustic technology","6","£17,020,604.00"
"digital signal processing","statistics & appl. probability","2","£794,030.00"
"artificial intelligence","new & emerging comp. paradigms","5","£16,755,477.00"
"complexity science","new & emerging comp. paradigms","2","£7,584,967.00"
"complexity science","statistics & appl. probability","10","£23,937,413.00"
"new & emerging comp. paradigms","statistics & appl. probability","2","£7,584,967.00"
"fundamentals of computing","robotics & autonomy","4","£1,691,986.00"
"cognitive psychology","human-computer interactions","2","£1,216,924.00"
"artificial intelligence","digital art & design","1","£438,505.00"
"cognitive science appl. in ict","digital art & design","1","£438,505.00"
"cognitive science appl. in ict","human-computer interactions","4","£6,277,501.00"
"digital art & design","human-computer interactions","3","£12,107,768.00"
"artificial intelligence","computer graphics & visual.","5","£14,855,164.00"
"computer graphics & visual.","image & vision computing","14","£31,735,784.00"
"computer graphics & visual.","statistics & appl. probability","2","£2,407,837.00"
"image & vision computing","statistics & appl. probability","1","£1,430,004.00"
"artificial intelligence","criminal law & criminology","2","£4,003,142.00"
"artificial intelligence","fundamentals of computing","27","£41,022,206.00"
"criminal law & criminology","information & knowledge mgmt","2","£4,003,142.00"
"criminology","fundamentals of computing","3","£2,088,056.00"
"criminology","networks & distributed systems","5","£5,080,147.00"
"fundamentals of computing","networks & distributed systems","35","£43,196,709.00"
"artificial intelligence","electronic devices & subsys.","3","£6,092,254.00"
"artificial intelligence","networks & distributed systems","15","£52,207,651.00"
"control engineering","fundamentals of computing","3","£9,611,420.00"
"control engineering","mobile computing","3","£9,559,082.00"
"control engineering","rf & microwave technology","1","£5,032,504.00"
"electronic devices & subsys.","information & knowledge mgmt","1","£5,032,504.00"
"electronic devices & subsys.","networks & distributed systems","2","£9,114,198.00"
"fundamentals of computing","information & knowledge mgmt","16","£34,046,112.00"
"information & knowledge mgmt","mobile computing","31","£49,895,992.00"
"information & knowledge mgmt","rf & microwave technology","1","£5,032,504.00"
"mobile computing","rf & microwave technology","3","£5,979,106.00"
"artificial intelligence","mathematical aspects of or","3","£9,674,434.00"
"fundamentals of computing","mathematical aspects of or","6","£11,799,936.00"
"mathematical aspects of or","software engineering","1","£6,834,903.00"
"artificial intelligence","social policy","1","£845,177.00"
"human-computer interactions","media & communication studies","2","£6,549,112.00"
"human-computer interactions","social psychology","2","£1,494,161.00"
"information & knowledge mgmt","social policy","3","£1,942,868.00"
"media & communication studies","social policy","1","£845,177.00"
"social policy","social psychology","1","£845,177.00"
"comput./corpus linguistics","music & acoustic technology","1","£309,242.00"
"artificial intelligence","developmental psychology","1","£559,077.00"
"developmental psychology","human communication in ict","1","£559,077.00"
"developmental psychology","robotics & autonomy","1","£559,077.00"
"human communication in ict","robotics & autonomy","3","£1,626,404.00"
"image & vision computing","information & knowledge mgmt","3","£868,020.00"
"artificial intelligence","software engineering","16","£23,881,400.00"
"economics","networks & distributed systems","1","£7,516,737.00"
"economics","statistics & appl. probability","1","£7,516,737.00"
"human-computer interactions","networks & distributed systems","27","£56,902,485.00"
"human-computer interactions","statistics & appl. probability","2","£11,579,691.00"
"management & business studies","software engineering","1","£7,516,737.00"
"networks & distributed systems","software engineering","14","£39,790,278.00"
"software engineering","statistics & appl. probability","2","£8,079,826.00"
"artificial intelligence","multimedia","1","£5,996,356.00"
"artificial intelligence","social anthropology","1","£5,996,356.00"
"information & knowledge mgmt","multimedia","1","£5,996,356.00"
"information & knowledge mgmt","new media/web-based studies","1","£5,996,356.00"
"media & communication studies","multimedia","2","£11,700,291.00"
"media & communication studies","new media/web-based studies","2","£11,700,291.00"
"multimedia","networks & distributed systems","2","£11,700,291.00"
"networks & distributed systems","new media/web-based studies","2","£11,700,291.00"
"new media/web-based studies","social anthropology","1","£5,996,356.00"
"computer graphics & visual.","human-computer interactions","18","£42,318,261.00"
"human-computer interactions","image & vision computing","13","£38,051,800.00"
"artificial intelligence","optoelect. devices & circuits","1","£5,004,658.00"
"condensed matter physics","fundamentals of computing","1","£5,004,658.00"
"condensed matter physics","optoelect. devices & circuits","1","£5,004,658.00"
"fundamentals of computing","optical devices & subsystems","1","£5,004,658.00"
"fundamentals of computing","quantum optics & information","2","£5,302,894.00"
"optoelect. devices & circuits","quantum optics & information","6","£13,090,721.00"
"information & knowledge mgmt","statistics & appl. probability","6","£18,880,503.00"
"biomechanics & rehabilitation","robotics & autonomy","7","£9,652,596.00"
"artificial intelligence","fluid dynamics","2","£10,472,194.00"
"artificial intelligence","underwater engineering","1","£5,741,636.00"
"control engineering","underwater engineering","2","£5,840,177.00"
"image & vision computing","networks & distributed systems","5","£22,691,269.00"
"networks & distributed systems","rf & microwave technology","16","£33,170,070.00"
"biomechanics & rehabilitation","human-computer interactions","4","£11,295,114.00"
"biomechanics & rehabilitation","networks & distributed systems","1","£507,337.00"
"image & vision computing","manufact. enterprise ops& mgmt","1","£507,337.00"
"manufact. enterprise ops& mgmt","robotics & autonomy","4","£9,362,132.00"
"artificial intelligence","medical imaging","1","£98,669.00"
"medical imaging","parallel computing","2","£451,582.00"
"artificial intelligence","design engineering","1","£4,062,954.00"
"artificial intelligence","transport ops & management","5","£7,131,443.00"
"design engineering","human-computer interactions","3","£10,178,178.00"
"design engineering","networks & distributed systems","2","£10,028,282.00"
"design engineering","transport ops & management","2","£9,993,434.00"
"human communication in ict","information & knowledge mgmt","11","£14,710,000.00"
"human communication in ict","statistics & appl. probability","1","£4,062,954.00"
"human-computer interactions","transport ops & management","2","£7,973,877.00"
"information & knowledge mgmt","transport ops & management","3","£13,904,357.00"
"networks & distributed systems","transport ops & management","3","£11,418,482.00"
"artificial intelligence","computational linguistics","1","£340,421.00"
"human-computer interactions","new & emerging comp. paradigms","2","£4,816,659.00"
"artificial intelligence","criminology","2","£4,003,142.00"
"behavioural & experimental eco","criminology","1","£1,975,496.00"
"behavioural & experimental eco","international law","1","£1,975,496.00"
"criminal law & criminology","criminology","3","£5,019,737.00"
"criminology","information & knowledge mgmt","3","£4,022,996.00"
"information & knowledge mgmt","networks & distributed systems","33","£67,139,031.00"
"artificial intelligence","cognitive science appl. in ict","3","£5,321,637.00"
"biomedical neuroscience","human-computer interactions","2","£5,075,939.00"
"biomedical neuroscience","new & emerging comp. paradigms","1","£4,782,908.00"
"cognitive science appl. in ict","medical science & disease","1","£4,782,908.00"
"cognitive science appl. in ict","vision & senses - ict appl.","1","£4,782,908.00"
"human-computer interactions","vision & senses - ict appl.","4","£7,253,065.00"
"medical science & disease","vision & senses - ict appl.","1","£4,782,908.00"
"fundamentals of computing","software engineering","35","£44,298,052.00"
"artificial intelligence","computer sys. & architecture","2","£2,724,182.00"
"computer sys. & architecture","parallel computing","4","£10,619,480.00"
"information & knowledge mgmt","parallel computing","1","£2,203,028.00"
"parallel computing","software engineering","4","£10,529,925.00"
"artificial intelligence","knowledge management","1","£662,804.00"
"networks & distributed systems","statistics & appl. probability","5","£13,839,998.00"
"modelling & simul. of it sys.","software engineering","5","£14,907,434.00"
"robotics & autonomy","software engineering","3","£3,531,392.00"
"comput./corpus linguistics","human communication in ict","1","£603,425.00"
"cognitive psychology","cognitive science appl. in ict","1","£100,224.00"
"cognitive science appl. in ict","music & acoustic technology","1","£100,224.00"
"social psychology","software engineering","4","£2,665,985.00"
"artificial intelligence","social psychology","4","£1,854,319.00"
"fundamentals of computing","mobile computing","11","£14,549,656.00"
"electronic devices & subsys.","fundamentals of computing","4","£6,659,458.00"
"artificial intelligence","science & technology studies","1","£2,667,741.00"
"information & knowledge mgmt","science & technology studies","1","£2,667,741.00"
"comput./corpus linguistics","software engineering","1","£375,602.00"
"bioinformatics","fundamentals of computing","1","£4,353,851.00"
"bioinformatics","new & emerging comp. paradigms","1","£4,353,851.00"
"networks & distributed systems","new & emerging comp. paradigms","1","£4,353,851.00"
"artificial intelligence","human communication in ict","6","£5,666,353.00"
"artificial intelligence","vision & senses - ict appl.","6","£7,917,262.00"
"artificial intelligence","cognitive psychology","6","£2,360,562.00"
"cognitive psychology","vision & senses - ict appl.","4","£2,052,238.00"
"artificial intelligence","non-linear systems mathematics","2","£7,584,967.00"
"assess/remediate contamination","waste management","1","£2,488,954.00"
"assess/remediate contamination","combustion","1","£931,604.00"
"asymmetric chemistry","chemical synthetic methodology","4","£10,722,491.00"
"chemical synthetic methodology","physical organic chemistry","5","£4,093,416.00"
"asymmetric chemistry","co-ordination chemistry","1","£355,949.00"
"asymmetric chemistry","materials synthesis & growth","1","£355,949.00"
"co-ordination chemistry","materials synthesis & growth","7","£8,545,542.00"
"asymmetric chemistry","catalysis & applied catalysis","6","£2,267,905.00"
"asymmetric chemistry","microsystems","1","£413,899.00"
"catalysis & applied catalysis","microsystems","5","£12,068,635.00"
"atoms & ions","fusion","1","£326,261.00"
"fusion","plasmas - laser & fusion","6","£2,396,747.00"
"lasers & optics","light-matter interactions","2","£2,747,913.00"
"atoms & ions","plasmas - laser & fusion","5","£1,202,875.00"
"cold atomic species","light-matter interactions","7","£15,778,752.00"
"biochemical engineering","fuel cell technologies","1","£4,980,773.00"
"building ops & management","fuel cell technologies","1","£4,980,773.00"
"fuel cell technologies","water engineering","1","£4,980,773.00"
"biochemical engineering","manufacturing machine & plant","3","£10,547,751.00"
"biochemical engineering","macro-molecular delivery","1","£1,047,150.00"
"macro-molecular delivery","manufact. enterprise ops& mgmt","1","£1,047,150.00"
"biochemical engineering","design of process systems","2","£6,123,065.00"
"bioprocess engineering","manufacturing machine & plant","14","£15,383,267.00"
"biochemical engineering","bioprocess engineering","2","£6,123,065.00"
"bioelectronic devices","biomechanics & rehabilitation","1","£240,010.00"
"biomechanics & rehabilitation","med.instrument.device& equip.","12","£23,527,322.00"
"bioelectronic devices","optical communications","2","£11,449,201.00"
"electronic devices & subsys.","optical communications","3","£15,911,298.00"
"electronic devices & subsys.","optoelect. devices & circuits","8","£22,849,478.00"
"optical devices & subsystems","optoelect. devices & circuits","14","£50,118,449.00"
"bioelectronic devices","complex fluids & soft solids","1","£5,468,668.00"
"bioelectronic devices","information & knowledge mgmt","1","£5,468,668.00"
"bioelectronic devices","medical science & disease","1","£5,468,668.00"
"bioelectronic devices","statistics & appl. probability","1","£5,468,668.00"
"bioinformatics","complex fluids & soft solids","1","£5,468,668.00"
"bioinformatics","medical science & disease","4","£22,818,836.00"
"chemical biology","med.instrument.device& equip.","4","£16,431,091.00"
"complex fluids & soft solids","genomics","1","£5,468,668.00"
"complex fluids & soft solids","med.instrument.device& equip.","1","£5,468,668.00"
