Id	Label	Num
17280	professor m wilson	0	
15045	professor w steen	0	
15736	dr hs thompson	0	
46345	dr e berry	0	
1772	professor r boyle	0	
70675	dr d kessel	0	
-179712	professor dja scott	0	
53194	dr m pinfold	0	
50523	professor g smith	0	
71134	mr c chapman	0	
74354	mr c chapman	0	
-450678	professor t hewitt	0	
11694	dr l norton-wayne	0	
6931	professor rj harwood	0	
2902	dr e chowanietz	0	
88549	mr pa hutchinson	0	
2341	professor dr burton	0	
9109	professor mj lalor	0	
12586	professor j ponton	0	
68854	dr l stergioulas	0	
68841	dr g giakas	0	
33597	dr h hingle	0	
43767	professor s maybank	0	
71504	professor j ferryman	0	
37820	dr a rourke	0	
9080	professor mz kwiatkowska	1	
54555	professor m ryan	5	
34519	professor r parkin	4	
8963	professor j knight	0	
15284	professor gk stylios	0	
9960	professor hd macpherson	1	
16035	professor j truss	0	
2159	professor r m bryant	0	
14367	dr d short	0	
6390	dr d grieve	0	
21421	mr g roberts	0	
21461	dr d plane	0	
13517	dr pi rockett	1	
39765	professor v babitsky	0	
49580	professor na dodgson	0	
4505	dr j duffy	0	
9597	dr m livesey	0	
267	dr c allison	0	
9004	professor m koenders	0	
8620	professor ak kar	2	
16880	professor b wherrett	6	
98366	professor sd smith	0	
1064	professor r baxter	0	
17121	dr cdh williams	0	
8930	professor e kissin	0	
57233	dr f ball	0	
16823	professor ar west	5	
14507	professor e sinn	0	
10027	professor b makin	0	
-89644	professor j lee	0	
1376	mr a bijl	0	
7223	professor gf hewitt	6	
15503	dr a mendes	0	
103057	dr a mendes	0	
10761	dr m mendes-tatsis	0	
35206	professor m fairweather	1	
54939	professor np juster	0	
49415	professor x wang	0	
12025	professor cc pantelides	3	
23048	professor jd perkins	0	
28301	dr ja halliday	5	
29287	professor t markvart	0	
13625	dr jn ross	0	
31821	professor n jenkins	7	
40612	professor g strbac	12	
54058	dr a mcdoughall	0	
6048	professor m goldstein	3	
14124	dr a seheult	0	
42532	professor d wooff	0	
26712	dr p craig	0	
26713	dr a craig	0	
32019	professor df percy	0	
2909	professor t christer	0	
13992	professor pa scarf	1	
2106	professor p brown	0	
14717	professor a smith	0	
790	professor fg ball	5	
11755	professor a o'hagan	0	
11591	professor j nicholson	0	
50571	professor jc lindon	0	
6324	professor pj green	1	
53511	professor s godsill	3	
13056	professor p rayner	0	
38224	dr j wakefield	0	
38841	professor g nason	1	
16424	dr s walker	1	
66390	professor sg walker	0	
42533	professor ng best	0	
14900	professor d spiegelhalter	0	
5286	professor w fitzgerald	0	
9592	dr cd litton	0	
4762	professor s eisenbach	5	
28070	professor m sloman	0	
9040	professor j kramer	0	
9979	professor j magee	0	
10226	professor rr martin	2	
51118	professor pm hall	10	
31569	dr a marshall	0	
57614	professor a marshall	0	
619	professor s austin	0	
13462	dr p robins	0	
54298	dr p robbins	0	
2783	professor j chapman	0	
7419	professor r hobbs	0	
3839	dr pc davidson	0	
3952	professor jm davies	0	
64694	professor y wang	1	
11091	dr i moore	0	
17455	professor l wood	0	
11117	mr j moran	0	
16316	professor ks virdi	0	
17530	dr p wormleaton	0	
40387	professor r hey	0	
2278	professor iw burgess	0	
12526	professor r plank	0	
9593	dr t liu	0	
11421	dr c nalluri	0	
41081	professor rs mackay	8	
2419	professor h buxton	0	
1321	dr p betts	0	
1250	professor j bennett	0	
34655	miss n garnett	0	
41207	professor m barnett	0	
3255	dr c constanda	0	
41423	professor r allen	7	
7041	mr kr taylor	0	
29082	professor rw baines	0	
35928	professor hm colquhoun	4	
34901	dr ra smith	0	
13556	professor lcg rogers	0	
39732	professor jl driscoll	2	
2545	professor ad caplin	0	
184	professor r alder	0	
15348	professor ap sutton	4	
39960	dr p durham	0	
34540	dr p bristowe	6	
81485	professor a wander	0	
8874	professor sir d king	0	
16353	professor p wadler	0	
13414	professor m roberts	0	
3488	professor d craig	0	
4447	professor  drazin	0	
2882	dr d chillingworth	0	
15146	professor in stewart	0	
2652	professor i castro	1	
3780	professor r daniel	0	
2184	dr b buck	0	
6955	professor g hastings	0	
6208	professor n graham	0	
15835	professor b tighe	0	
5145	professor r feneley	0	
-492900	professor i a silver	0	
32451	dr m jones	0	
34543	dr k nicholson	0	
12541	professor d pletcher	0	
13802	professor pj sadler	1	
6041	professor b golding	0	
14087	dr j scutt	0	
29315	professor maj chaplain	8	
21936	professor p smith	0	
14802	mr g solt	0	
10698	mr p meadows	0	
32403	mr dpm wills	0	
29848	professor n avis	0	
3985	professor s davis	0	
55392	dr m stockenhuber	0	
27103	professor c ramsden	0	
16330	professor f vollrath	0	
31838	dr d edmonds	0	
697	professor a bailey	0	
21235	professor b lane	0	
9743	professor c lowe	0	
2131	professor n bruce	0	
1049	professor a battersby	0	
59253	dr s green	0	
16179	professor a unsworth	0	
32398	dr a armitage	0	
12281	professor s pellegrino	0	
57283	dr sd guest	0	
6986	professor s hawking	0	
5837	professor g gibbons	0	
23223	professor mah maccallum	0	
3256	professor ag constantinides	0	
14726	professor ft smith	9	
10636	dr d mclernon	5	
2678	professor b cavenett	0	
12467	professor c pidgeon	0	
21659	dr ka prior	5	
1534	professor p blood	0	
39461	dr d somerford	0	
45224	professor e larkins	0	
5494	professor ct foxon	2	
6867	dr i harrison	0	
12412	dr d phillips	0	
14063	professor rh scott	0	
17343	mr i winkle	0	
3455	professor m cowling	0	
65804	professor jw hopewell	0	
5381	professor cj foot	0	
2302	professor k burnett	0	
21265	dr d stacey	0	
24016	dr p o'mahoney	0	
3896	professor p davies	0	
2169	dr i bryden	0	
6638	professor a halliwell	0	
38510	dr f wagner	0	
-57947	professor a wilkie	0	
15954	professor ja tostevin	0	
8389	professor rc johnson	0	
41036	dr r ward	0	
73919	professor jl henshall	0	
7176	professor j henshall	0	
43529	professor sj sherwin	7	
4012	dr p dawson	3	
11547	professor pe newstead	0	
1566	professor a boardman	0	
1647	professor j booth	0	
11480	dr g neilson	0	
16282	mr h versteeg	0	
17447	mr r wood	0	
2300	mr l burnard	0	
7430	mrs s hockey	0	
51212	professor t mcenery	0	
28776	professor j hilson	0	
6057	professor n gomes	3	
3954	professor p davies	0	
8483	professor mr jones	1	
11301	dr m mulheron	0	
60191	dr m mulheron	0	
40876	dr p glover	0	
82227	dr pm glover	0	
5171	professor ai ferguson	0	
21964	dr n langford	0	
4553	professor mh dunn	6	
17660	professor j yates	0	
14789	mr p soden	0	
3996	professor d dawe	0	
27742	dr j blachut	0	
2467	professor c r calladine	0	
12013	mr s palmer	0	
13653	professor jm rotter	0	
60189	dr c featherston	0	
42411	professor ja thomas	5	
28643	mr g orange	0	
-179978	professor a bryant	0	
41392	professor c avgerou	0	
29728	dr a cornford	0	
41400	professor j rosenhead	0	
75923	dr t cornford	1	
81322	professor f land	0	
3009	professor t clarkson	0	
15582	professor j taylor	0	
-11548	dr d gorse	0	
40927	dr m silver	0	
15358	professor j swaffield	0	
2452	mr a cairns	0	
6168	dr r goulding	0	
9158	professor d langford	0	
10322	professor t maver	0	
9947	professor i macleod	0	
200	professor k alexander	0	
13456	professor c robertson	0	
13287	professor p n richens	0	
6705	dr p hancock	1	
38101	professor a robins	3	
6579	dr a hall	0	
1189	dr im bell	0	
15956	professor c toumazou	8	
2420	dr i buxton	0	
7345	professor w hills	0	
13467	professor d robinson	0	
43060	professor lp hughston	0	
10982	dr nsj mitchell	0	
13161	professor sr reid	0	
518	dr j ashton	0	
9266	professor pj layzell	0	
43073	mr m freeman	0	
48368	professor c holland	0	
9475	professor rw lewis	0	
2867	professor pyk cheung	5	
2645	dr t cassidy	0	
4689	professor ea edmonds	0	
9334	dr m lee	0	
344	dr ja anderson	0	
89015	dr i watson	0	
6348	professor gm greenway	0	
3997	professor ra dawe	0	
14240	dr h shaw	0	
21427	dr r james	0	
59610	dr a sitzia	0	
24174	dr r moss	0	
44947	dr s crampin	0	
43995	professor j inglesfield	0	
13869	professor p sandars	0	
442	professor e armour	0	
21437	professor w yeung	0	
28447	professor a ziolkowski	0	
38895	professor ig main	0	
38896	professor b smart	0	
14812	dr j somerville	0	
44434	professor r henderson	2	
34825	dr d rhodes	0	
12034	professor d parish	1	
2541	professor b cantor	0	
4045	dr m de podesta	0	
16447	professor km wallace	0	
11525	professor d newland	0	
501	professor m ashby	0	
12534	mr j platts	0	
56861	professor j clarkson	9	
6007	professor c goble	1	
71179	professor i horrocks	1	
2101	professor ka brown	0	
55347	dr k rietsch	1	
35339	dr m raines	0	
41933	professor j duberley	0	
14735	professor j smith	0	
46127	dr hm sabir	0	
55636	professor k krushelnick	0	
14454	dr c simpson	0	
14549	dr j slater	0	
5339	professor c flint	0	
40414	professor rs kalawsky	4	
13417	professor s roberts	5	
44916	professor aj wilkinson	7	
5303	professor g fleet	0	
2230	dr t bullough	0	
48794	dr tbf joyce	0	
6083	professor pj goodhew	0	
11281	professor s moy	0	
7159	professor a hendry	0	
6619	professor d hall	0	
731	professor hj baker	2	
43836	dr m turpin	0	
10977	dr p mitchell	0	
83	dr p adcock	0	
16349	professor k wade	0	
46260	dr g. c. saunders	0	
1590	professor c boldyreff	0	
405	professor e appleton	0	
12400	professor adr phelps	1	
10565	dr ja mcinnes	0	
2371	professor p butcher	0	
11622	dr j nixon	0	
45640	professor j pitt	1	
12170	professor g pattenden	0	
8823	professor j kilburn	0	
15535	professor r taylor	1	
40973	professor g lye	9	
41445	dr gr duursma	0	
5967	dr d glass	0	
45233	professor dm jones	0	
12576	dr r pomfret	0	
1981	dr p brook	0	
17385	mr j witton	0	
11259	professor j moss	0	
8722	dr r kemmitt	0	
16804	professor p wells	0	
24451	professor d chadwick	5	
38923	professor a atkinson	1	
8789	professor l kershenbaum	0	
12878	dr p quayle	0	
17337	professor jm winfield	0	
6359	dr n greeves	0	
536	dr hc aspinall	0	
102	professor vk aggarwal	3	
29262	professor a armstrong	1	
5940	professor c gilmore	0	
16719	professor g webb	0	
3220	dr e colvin	0	
38044	dr jp rourke	0	
10199	professor cm marson	0	
3053	professor aa clifford	0	
39040	professor e derouane	0	
50173	professor jm jones	6	
51425	dr s teang	0	
54941	professor a gavriilidis	15	
7295	professor h hill	0	
17410	professor l wong	0	
6200	professor njd graham	1	
15033	professor p steel	0	
48599	dr m keane	0	
66563	professor j vedrine	0	
14109	professor k seddon	3	
49391	professor i kozhevnikov	0	
16700	professor lr weatherley	0	
55631	professor dj procter	2	
55352	professor a simpson	0	
69411	professor n ghani	2	
3394	professor ra cottis	0	
12809	professor r procter	0	
15984	dr c trager-cowan	9	
29181	dr g willey	0	
52022	professor q shen	5	
23667	professor er carson	0	
103851	professor r summers	0	
33120	professor d segal	3	
8964	professor sir p knight	6	
11506	professor g new	0	
6067	professor dm goodall	0	
70346	professor amz slawin	0	
41993	dr a slawin	0	
6536	professor bl gyorffy	0	
23877	professor asg curtis	0	
17094	professor c wilkinson	0	
11136	professor h morgan	2	
-83620	professor j barralet	0	
94159	dr rm shelton	0	
9418	professor  leslie	0	
25643	professor g ashwell	0	
37765	dr d hamilton	0	
23283	dr p messer	0	
15722	professor w thomas	0	
40792	professor j thomas	0	
5199	professor rw field	0	
21938	dr sp perera	0	
15040	professor b steele	0	
11133	dr g morgan	0	
16107	professor ab turner	0	
9674	dr c long	0	
11219	dr a morse	0	
117837	professor p. g. tucker	4	
41134	mr n taylor	0	
8423	professor a jones	4	
25451	dr sj spells	0	
7090	dr f heatley	0	
9729	professor pa lovell	0	
6626	professor p hall	0	
39432	mr m newton	0	
31067	professor g kaye	0	
15553	professor rn taylor	0	
35660	professor s jefferis	0	
124536	dr t kindberg	0	
3401	professor g coulouris	0	
30240	professor g norman	0	
11785	professor sir jj o'reilly	0	
5015	mr d everett	0	
36938	professor j chambers	2	
27800	dr d cruickshank	0	
36935	dr d laurenson	0	
16207	dr e valentine	0	
32058	dr jc bathurst	0	
24190	professor aj lawrance	0	
474	professor dk arrowsmith	0	
546	dr pj aston	0	
43470	professor p ashwin	10	
6981	dr to hawkes	0	
61514	professor a haddad	1	
13681	mr a rowlands	0	
16611	professor rt waters	0	
21509	professor d macphee	1	
33488	professor p mangat	0	
9089	dr e lachowski	0	
5971	professor f glasser	0	
-2182	professor jg lindsay	0	
12566	professor rd pollard	0	
14778	professor c snowden	0	
50451	professor gjt tiddy	0	
50604	dr i masters	1	
540	mr d aspinwall	0	
1563	professor k board	0	
15959	dr m towers	0	
27952	dr ms khanniche	0	
-177560	dr c wood	0	
8567	professor j joule	0	
16983	mr v whittaker	0	
29045	professor j sharpe	0	
22007	professor t leighton	1	
46001	dr pr birkin	0	
23840	professor c bucknall	0	
12133	professor ik partridge	4	
13082	dr dj reddish	0	
3194	professor at collins	0	
60892	dr ag dutton	1	
15555	professor s taylor	5	
8437	dr d jones	0	
9545	dr p ling	0	
50024	professor p xiao	2	
33167	dr j shemilt	0	
372	professor ge andrews	0	
70376	dr b moffett	0	
70384	professor j harris	0	
24398	professor ja yeomans	5	
32032	professor k packer	0	
31978	professor r aspden	0	
-4695	professor d hukins	0	
22234	dr m biffin	0	
10638	dr i mclure	0	
53223	dr j forrest	0	
3445	dr n cowlam	0	
21939	professor m yianneskis	0	
43721	dr kc lee	0	
12933	professor bma rahman	0	
21833	dr so oyadiji	0	
51571	professor a leung	0	
22176	professor jr wright	0	
41823	professor c mcleod	0	
42769	professor  mcleod	0	
45105	professor vn sharifi	0	
607	dr j aubrey	0	
761	professor f bakhtar	0	
8140	dr o jadayel	0	
17371	dr m wiseman	0	
5392	dr j ford	0	
58845	professor w schwarzacher	1	
15030	professor jw steeds	0	
2851	professor d cherns	2	
16305	dr r vincent	0	
57250	professor pa midgley	0	
21380	professor e davis	0	
3556	professor d crighton	0	
13736	dr e rushton	0	
2972	professor r clark	0	
1309	dr s best	0	
1708	professor d bowen	0	
15477	professor bk tanner	0	
39408	professor g van der laan	0	
30888	dr p scott	0	
7931	professor m hursthouse	0	
1541	professor d bloor	0	
15524	professor dm taylor	0	
16170	professor a underhill	0	
69939	professor h sirringhaus	3	
5587	professor sir r friend	5	
49195	professor n greenham	2	
15244	professor b straughan	0	
9001	professor p kocovsky	0	
8408	professor c johnston	0	
6441	dr s grigson	0	
16079	mr r turnbull	0	
579	dr jk atkinson	0	
21872	dr mr bird	0	
7737	professor j howell	0	
29192	dr j jeffery	0	
17127	professor d williams	0	
65585	dr n thomas	0	
21490	dr c hepburn	0	
15343	professor i sutherland	0	
22675	dr r bradley	0	
16711	professor g webb	0	
21348	professor ca hunter	2	
838	professor w banks	0	
22643	professor pj knowles	0	
5351	professor d flower	0	
6490	professor mf guest	0	
14444	professor jp simons	0	
7963	professor jm hutson	4	
37476	dr d smith	0	
41452	professor d manolopoulos	0	
14731	professor i smith	0	
4189	professor a s dickinson	0	
36621	dr d smith	0	
36608	dr r allan	0	
36609	dr a rendell	0	
36610	dr i bush	0	
36620	dr j van lenthe	0	
36622	dr s goodwin	0	
55776	dr m pitt	0	
56833	professor af lee	10	
55185	dr a lee	0	
22367	dr j tippetts	0	
34690	dr jm macinnes	0	
4119	professor r.g. denning	0	
13046	professor a ray	0	
12766	dr t pridmore	0	
81968	professor t pridmore	0	
35442	professor z ghassemlooy	0	
15165	professor c stirling	0	
7092	professor b heaton	0	
2953	professor jh clark	8	
21912	professor c ramshaw	0	
17536	professor pj worsfold	0	
36455	professor r raval	3	
41012	dr d eastham	0	
36718	professor mrs mccoustra	0	
14252	professor b shaw	0	
9049	professor sir h kroto	0	
16512	dr d walton	0	
7544	professor j holloway	0	
17101	sir g wilkinson	0	
14131	professor a sella	2	
9177	professor mf lappert	0	
29060	professor s knox	0	
1901	professor rg brereton	0	
1353	professor r bhansali	0	
43137	dr m law	0	
3262	professor p conway	12	
47630	professor s mannan	0	
12283	professor a pelter	0	
14736	professor k smith	0	
11775	professor a o'neill	5	
49153	professor p o'brien	4	
23484	dr p stevenson	0	
5917	professor r gillard	0	
61542	professor i marko	0	
54440	dr h tye	0	
42465	dr i fallis	0	
16898	dr c white	0	
8669	dr tp kee	0	
29057	professor a abbott	0	
27155	professor m shipman	2	
24	professor c abell	3	
42973	dr a macdermott	0	
47239	professor d fray	0	
5082	dr f farhadpour	0	
16968	professor a whiting	0	
21333	professor n lawrence	0	
32095	dr jm gardiner	0	
-118374	dr c theodoulidis	0	
29712	professor agf gibb	0	
16631	dr as watson	0	
2963	professor t clark	0	
49860	dr h prance	0	
14906	professor tp spiller	1	
6417	professor hd griffiths	0	
6434	professor j griffiths	0	
3940	professor d davies	0	
86315	sir d davies	0	
17419	dr c wood	0	
13232	dr d richards	0	
11041	professor d mond	0	
17392	dr t wolf	0	
14591	dr p smart	0	
10453	dr i mcconnochie	0	
12681	professor s power	0	
81346	professor  sudbery	0	
28696	dr n weston	0	
28986	dr a green	0	
28987	dr r gray	0	
71276	professor z irani	0	
54146	dr pr turner	0	
5709	dr t gardiner	0	
38034	dr m smalley	0	
12558	professor m poliakoff	5	
12846	dr r pulham	0	
26320	professor n isaacs	0	
27411	professor s howdle	6	
21338	professor ki booker-milburn	3	
17360	professor jm winterbottom	0	
1765	dr a boyes	0	
5176	professor gf fernando	0	
41215	professor c france	0	
44902	professor r spooncer	0	
16604	dr d waters	0	
49398	dr r pearson	0	
5288	dr c fitzpatrick	0	
7387	professor jwp hirschfeld	0	
14256	professor r shaw	0	
1448	dr d bisset	0	
14821	professor p sonksen	0	
68840	professor p sonksen	0	
-209815	dr j urban	0	
17345	professor cp winlove	1	
66018	professor jct fairbank	0	
12572	professor c pollock	0	
44954	professor m lucas	2	
11287	professor s muggleton	3	
49796	professor r king	5	
8693	professor db kell	0	
70877	professor s oliver	0	
-188314	professor sg oliver	0	
63063	dr aj bridgeman	0	
1734	professor  bowman	0	
38186	mr n vaughan	0	
8489	professor p jones	0	
11941	professor a owen	0	
30055	mr j marsden	0	
52531	professor d sear	0	
32037	professor m collins	0	
47814	professor p carling	0	
5067	professor ra falconer	2	
11739	professor b oconnor	0	
7101	eur ing ts hedges	0	
37583	professor dame je king	0	
44465	dr nd gilbert	0	
5168	mr w ferguson	0	
35317	mrs y gibb	0	
15019	dr v stavridou	0	
32014	dr g martin	0	
12257	professor d pearson	0	
7105	professor d heeley	0	
11750	professor k o'grady	1	
9693	professor mj loomes	0	
14191	professor m shanahan	0	
71191	mr m witkowski	0	
68422	dr a edkins	9	
31617	professor b nutt	0	
21537	professor b nutt	0	
17328	professor gm winch	0	
43225	mr p nelson	0	
932	professor s barnett	0	
4561	professor d dunstan	0	
29183	dr p kidd	0	
13724	professor g rumbles	0	
31979	professor a fokas	4	
34632	dr pr fleming	0	
13540	professor cdf rogers	14	
14517	miss c skeels	0	
8385	professor b johnson	0	
3754	professor hg dales	0	
61541	professor l carr	10	
6610	professor dame w hall	10	
9831	professor sb lyon	1	
13990	dr jd scantlebury	0	
16057	professor rp tuckett	0	
34875	professor sd price	2	
34605	professor nj mason	0	
14859	professor k sparck jones	0	
8371	dr rg johnson	0	
44627	professor j barrett	0	
3106	dr jk cockcroft	0	
34753	dr dj watkin	0	
1545	professor d blow	0	
13220	professor dw rice	0	
13983	professor b sayers	0	
8388	professor l johnson	0	
14227	professor m sharples	0	
8798	professor m key	0	
1629	professor pw bonsall	0	
37719	professor jw polak	10	
31516	professor r taylor	4	
7148	professor b henderson	0	
5774	dr d gaunt	0	
11213	professor r morrison	0	
68891	dr d balasubramaniam	0	
27992	dr g kirby	0	
29718	professor ir sims	0	
9452	dr e lewis	0	
19483	dr mj garvey	0	
25203	professor p weightman	7	
12199	professor g pawley	0	
794	professor rc ball	6	
21314	professor p pusey	0	
36236	dr jh clint	0	
624	professor r aveyard	0	
-286983	professor n quirke	2	
1051	professor p battle	2	
38091	professor s blundell	5	
14502	dr j singleton	0	
49980	professor g finlayson	2	
712	professor mj baines	0	
15378	dr pk sweby	0	
11583	professor n nichols	0	
50857	professor kt bright	0	
21238	professor j harris	0	
21261	dr g cook	0	
11917	mr d oulton	0	
12610	professor i porat	0	
10650	dr p mcmullen	0	
1801	professor m bradley	8	
127902	professor rk allemann	6	
1592	professor b bollobas	0	
27249	professor a borovik	0	
16406	dr g walker	0	
57621	professor h yu	0	
5938	dr m gilmartin	0	
77914	dr mm vahdati	0	
34856	professor sjc irvine	1	
14550	dr m slater	0	
35	professor s abramsky	3	
36687	professor p goodwin	0	
5254	professor p fish	0	
8710	professor p kelly	9	
5195	dr aj field	5	
27351	professor t gallagher	3	
41809	dr c williams	6	
61455	professor l bod	0	
16199	professor d uttamchandani	9	
34512	professor cr stone	5	
5028	professor p ewart	5	
27203	professor k choy	5	
17359	professor d winterbone	0	
17652	dr d yates	0	
27985	mr e clough	0	
27538	dr m lawes	0	
56796	professor c sheppard	0	
33125	professor dame a dowling	1	
27069	professor r hand	1	
9214	professor b launder	0	
7985	professor h iacovides	0	
48939	professor c siemieniuch	0	
57224	professor la gasieniec	0	
57225	professor w rytter	0	
26866	professor s anderson	0	
28865	professor d mackenzie	0	
3042	dr g cleland	0	
21766	professor d robertson	5	
33827	dr r inder	0	
45732	dr g cleland	0	
15058	professor k stenning	0	
3801	professor j darlington	0	
32090	dr d sharp	0	
34988	professor n davies	10	
14776	professor rd snook	0	
3953	professor l davis	0	
5570	professor p french	2	
8813	dr h khoshnevisan	0	
65651	mr m ramscar	0	
44076	professor j hugill	0	
22498	professor m rusbridge	0	
34557	dr j bleijs	0	
42722	professor n barltrop	1	
6481	dr r grundy	0	
4421	professor d dowson	0	
15577	professor c taylor	0	
5698	professor a gammerman	3	
47801	professor v vovk	3	
47802	professor v vapnik	0	
41039	professor a neville	4	
32600	professor a adam	0	
1598	professor md bolton	0	
14066	professor s scott	0	
588	professor mp atkinson	0	
3848	mr  davie	0	
14825	dr p soper	0	
4775	professor j eland	0	
22301	professor wr bowen	0	
3936	professor ar davies	0	
323	professor cw anderson	0	
59702	professor g loizou	0	
9429	professor w levason	0	
30550	professor d gann	6	
13734	professor h rush	0	
7431	professor g hocking	0	
3986	professor a davison	0	
4312	professor r dominy	0	
51358	professor n vorobjov	0	
3819	professor jh davenport	0	
15129	professor ia stewart	3	
225	professor d allen	3	
57320	professor l iannucci	0	
8304	professor g jeronimidis	0	
2759	professor c chaplin	0	
11922	dr a ovenston	0	
21960	professor jr walls	0	
14341	dr l shields	0	
10665	dr j mcnicholas	0	
17567	professor h wright	0	
5003	professor h evans	0	
73396	professor c soutis	5	
14104	professor ab seddon	0	
35634	dr bc moszkowski	0	
56721	dr a cau	0	
57674	dr b moszkowski	0	
65583	dr m spivey	0	
16529	dr a ward	0	
21985	dr m matthews	0	
3019	professor c clayton	0	
27201	dr dr moore	0	
4124	dr tj dennis	0	
52168	dr a davies	0	
29835	professor cl pasquire	0	
3341	professor m cooper	0	
21382	professor se rees	0	
4341	professor dj doorly	0	
17205	dr a williamson	0	
32393	professor a reece	0	
14125	dr a selby	0	
1056	professor d baulch	0	
13916	professor r sargent	0	
4143	dr am derrington	0	
32011	professor l he	3	
9352	professor c leedham-green	0	
14631	dr g smith	0	
16132	dr t twardowski	0	
11728	dr l o'carroll	0	
16671	professor r watt	3	
21495	dr j merriman	0	
749	professor cth baker	0	
1876	professor k bray	0	
13561	professor b rogg	0	
30818	professor rp lindstedt	2	
49666	dr b xu	0	
22112	professor p rubini	1	
34922	dr j peiro	1	
5218	dr d fincham	0	
15233	professor p strange	0	
12699	professor k prassides	0	
11393	professor j murrell	0	
14949	professor aj stace	0	
7400	mr d hitchings	0	
13484	professor p robinson	2	
50144	professor e robertson	0	
2500	dr c campbell	0	
45426	dr v de paiva	0	
45401	dr e ritter	0	
37748	dr d adolf	0	
17195	professor hp williams	0	
71090	dr aj white	6	
15723	dr p thomason	0	
41846	professor d drikakis	4	
3351	dr m coppins	1	
2118	professor p browning	0	
14582	dr a smaill	5	
39488	professor a ireland	1	
34240	dr h lowe	0	
79430	dr j fleuriot	1	
77443	dr pb jackson	1	
93135	dr l dennis	0	
98328	professor s colton	5	
69415	dr j fleuriot	0	
15974	professor p townsend	0	
16957	professor j whiteman	0	
58954	dr m warby	0	
3787	professor p daniels	0	
10292	professor j mathon	0	
22632	dr n wright	0	
29258	dr m villeret	0	
12980	professor da rand	4	
43639	professor a newell	0	
34741	professor d barkley	0	
34742	professor j sherratt	10	
5252	professor wj firth	0	
11856	professor gl oppo	0	
11033	dr j moloney	0	
15066	professor n stephens	0	
8939	professor eh klein	0	
31883	professor aj fisher	8	
14887	professor a spence	7	
8296	professor c jennison	0	
2135	professor jw bruce	0	
12836	dr d pugh	0	
446	dr d armstrong	0	
6565	professor m haines	0	
13567	dr j rollett	0	
4464	dr i drummond	0	
11014	professor h moffatt	0	
7638	professor r horgan	0	
4548	dr jl dunn	0	
1036	professor ca bates	0	
27406	dr ka benedict	0	
14261	professor f sheard	0	
1727	professor r bowley	0	
7751	professor j howie	0	
7492	professor d hogg	9	
6107	professor b goodwin	0	
2222	professor  bullett	0	
4734	professor ad edwards	0	
8135	dr r jacobs	0	
51839	dr m luchini	0	
41455	professor ao parry	5	
41457	professor ao gogolin	0	
29283	professor h jensen	0	
16051	professor j tucker	0	
2556	professor cm care	0	
1444	mr j bishop	0	
6130	professor m goringe	0	
7893	professor jd hunt	0	
21542	dr l peng	0	
16879	professor m whelan	0	
27181	professor jc inkson	0	
15054	dr e steiner	0	
5472	professor pw fowler	0	
7108	professor mi heggie	0	
14947	professor g srivastava	0	
2757	professor rw chantrell	0	
58272	professor cj hayes	0	
17155	dr p williams	0	
5454	professor wmc foulkes	0	
53392	professor k christensen	0	
53393	dr d lee	0	
16339	professor d vvedensky	0	
9926	professor a mackinnon	0	
10975	dr p mitchell	0	
4452	professor m drew	0	
24273	dr a mckinnon	0	
70695	professor jn harvey	3	
8353	professor er johnson	0	
49686	dr p grout	0	
49687	dr m wilson	0	
25950	professor de logan	4	
3529	professor r crawford	0	
11757	professor d o'hare	0	
15266	professor j strutt	0	
17222	professor p willis	10	
29026	professor x liu	0	
4816	dr k elliott	0	
28516	professor na warrior	3	
1986	dr n brooke	0	
5846	professor p giblin	0	
5850	dr c gibson	0	
-420731	dr c j thornton	0	
3055	dr p clifford	0	
23613	dr n green	0	
9170	professor m lansdale	0	
43732	mr a shepard	0	
12181	dr h pattison	0	
14296	dr a shepherd	0	
4646	professor jf eastham	0	
13527	professor d rodger	0	
23619	professor ik smith	0	
1136	dr j beech	0	
8924	dr d kirkwood	0	
2884	dr sb chin	0	
29952	dr c leach	0	
49316	dr p olley	0	
32487	professor a wilson	0	
42473	dr d breen	0	
15843	dr dg tilley	0	
10847	professor aw miles	0	
11901	dr d osguthorpe	0	
2522	professor m campbell	0	
12676	dr r powell	0	
50841	professor n seaton	0	
44221	professor mr wilson	2	
9330	dr p lee	0	
236	professor mp allen	0	
4822	professor sr elliott	7	
4980	dr r evans	0	
-70527	professor p higgs	0	
16176	professor g ungar	1	
39491	professor j pan	0	
17323	dr d wilton	0	
12049	dr d parker	0	
6901	mrs a hart	0	
51540	professor n wilding	2	
35456	dr p nugent	0	
32045	professor d cleaver	0	
12455	professor b pickup	0	
8108	professor g jackson	3	
57533	professor d teather	0	
82733	dr n jeffery	0	
4472	professor b du boulay	0	
9340	professor mh lee	5	
13676	mr j rowland	0	
42399	professor j hillston	0	
26612	dr k bouazza-marouf	0	
7214	professor j hewit	0	
44960	dr s black	0	
12435	professor r phillips	0	
48747	mr w viant	0	
46344	mr a mohsen	0	
30258	dr j griffiths	0	
-5567	professor mj tovey	0	
59716	dr c porter	0	
1435	mr n birtley	0	
21286	mr  porter	0	
23300	dr sm astley	0	
42456	dr p thanish	0	
12808	professor r procter	6	
16777	mr p welch	0	
29056	professor c richards	0	
16505	professor k walters	0	
48741	dr p taylor	3	
49243	professor t pokropek	0	
17375	professor m wisnom	6	
37269	dr s morton	0	
9761	professor m lowson	0	
1474	professor j blackman	0	
