Source,Target,Type,Weight,Val
75,97,Undirected,1.0,1117580
97,98,Undirected,1.0,1117580
32,47,Undirected,4.0,15817855
32,66,Undirected,2.0,1027120
47,66,Undirected,1.0,966344
47,75,Undirected,14.0,24756440
35,41,Undirected,3.0,745306
35,44,Undirected,2.0,507891
41,44,Undirected,2.0,507891
37,118,Undirected,2.0,334754
33,71,Undirected,1.0,157118
39,62,Undirected,5.0,951445
47,73,Undirected,8.0,22961041
22,76,Undirected,5.0,432572
50,100,Undirected,1.0,42573
119,122,Undirected,4.0,505989
46,74,Undirected,2.0,250277
22,37,Undirected,1.0,71763
50,76,Undirected,2.0,272495
4,73,Undirected,3.0,297604
5,61,Undirected,2.0,307396
28,63,Undirected,1.0,338960
35,104,Undirected,1.0,60526
44,80,Undirected,3.0,243319
37,48,Undirected,1.0,656788
5,114,Undirected,2.0,51857
38,88,Undirected,3.0,810973
7,21,Undirected,6.0,513194
2,34,Undirected,1.0,114962
68,91,Undirected,3.0,51954
38,72,Undirected,3.0,928197
64,128,Undirected,4.0,1510289
56,104,Undirected,2.0,285808
12,73,Undirected,2.0,104391
3,55,Undirected,3.0,2348178
3,125,Undirected,2.0,2309825
34,55,Undirected,2.0,2309825
34,77,Undirected,2.0,2309825
34,79,Undirected,2.0,2309825
34,125,Undirected,3.0,2360294
55,77,Undirected,2.0,2309825
55,79,Undirected,2.0,2309825
55,91,Undirected,2.0,2309825
55,125,Undirected,2.0,2309825
77,125,Undirected,2.0,2309825
79,125,Undirected,2.0,2309825
91,125,Undirected,3.0,2360294
3,78,Undirected,2.0,2263562
77,78,Undirected,2.0,2263562
78,91,Undirected,3.0,2287562
33,64,Undirected,1.0,156423
64,115,Undirected,1.0,75246
64,135,Undirected,1.0,92650
2,65,Undirected,2.0,369405
44,72,Undirected,1.0,126334
37,87,Undirected,1.0,379691
33,62,Undirected,2.0,264829
33,118,Undirected,1.0,140537
37,55,Undirected,1.0,214238
60,114,Undirected,1.0,230023
2,99,Undirected,3.0,421251
50,63,Undirected,2.0,125846
50,80,Undirected,1.0,36021
63,80,Undirected,1.0,36021
11,73,Undirected,3.0,528749
38,50,Undirected,2.0,83247
7,11,Undirected,4.0,359062
52,121,Undirected,2.0,250204
56,75,Undirected,1.0,43670
36,50,Undirected,1.0,48000
36,88,Undirected,1.0,48000
30,63,Undirected,2.0,326664
30,133,Undirected,1.0,143956
63,133,Undirected,1.0,143956
22,118,Undirected,1.0,144748
57,76,Undirected,1.0,144748
57,118,Undirected,1.0,144748
76,118,Undirected,1.0,144748
7,23,Undirected,1.0,75000
11,23,Undirected,4.0,471954
21,23,Undirected,6.0,594305
51,123,Undirected,1.0,38495
73,123,Undirected,1.0,38495
14,119,Undirected,4.0,580782
4,21,Undirected,2.0,177314
4,56,Undirected,1.0,120577
11,75,Undirected,4.0,446989
51,63,Undirected,1.0,50072
7,45,Undirected,1.0,99000
7,56,Undirected,2.0,235647
21,45,Undirected,2.0,257195
73,113,Undirected,2.0,235958
12,63,Undirected,1.0,114667
66,103,Undirected,5.0,5294847
20,66,Undirected,1.0,1470223
56,66,Undirected,2.0,1790360
56,121,Undirected,1.0,114362
50,52,Undirected,2.0,268180
38,84,Undirected,1.0,7547
55,90,Undirected,2.0,65353
50,128,Undirected,3.0,273624
66,95,Undirected,1.0,136338
47,106,Undirected,4.0,641335
106,124,Undirected,3.0,497196
34,74,Undirected,4.0,434505
70,118,Undirected,2.0,712807
5,62,Undirected,4.0,546502
33,39,Undirected,1.0,84577
82,120,Undirected,3.0,204395
23,75,Undirected,1.0,213000
40,91,Undirected,1.0,52668
40,93,Undirected,1.0,52668
40,105,Undirected,1.0,52668
91,105,Undirected,1.0,52668
93,105,Undirected,1.0,52668
34,63,Undirected,1.0,176276
35,52,Undirected,1.0,181246
35,80,Undirected,1.0,181246
52,80,Undirected,1.0,181246
61,101,Undirected,1.0,49161
29,56,Undirected,2.0,169305
53,117,Undirected,3.0,339231
30,65,Undirected,1.0,77062
47,63,Undirected,8.0,10629050
45,121,Undirected,2.0,299156
32,69,Undirected,2.0,101566
44,63,Undirected,1.0,64040
5,130,Undirected,1.0,125098
62,130,Undirected,1.0,125098
83,124,Undirected,1.0,51411
83,132,Undirected,2.0,246639
25,53,Undirected,1.0,49557
16,88,Undirected,2.0,112872
29,88,Undirected,2.0,93758
36,74,Undirected,5.0,1314542
30,88,Undirected,4.0,475355
21,74,Undirected,1.0,52629
23,117,Undirected,1.0,75052
4,75,Undirected,1.0,53549
106,107,Undirected,1.0,345303
107,108,Undirected,2.0,400823
30,117,Undirected,2.0,293334
61,72,Undirected,1.0,204770
18,66,Undirected,1.0,144137
71,72,Undirected,2.0,1258528
38,63,Undirected,1.0,195721
98,112,Undirected,2.0,2261279
74,112,Undirected,3.0,2506667
75,112,Undirected,1.0,2040918
82,107,Undirected,1.0,52181
82,126,Undirected,1.0,52181
107,126,Undirected,1.0,52181
40,61,Undirected,1.0,51943
40,86,Undirected,1.0,51943
40,125,Undirected,1.0,51943
61,86,Undirected,1.0,51943
61,125,Undirected,1.0,51943
86,125,Undirected,1.0,51943
34,82,Undirected,1.0,50469
82,91,Undirected,1.0,50469
82,93,Undirected,1.0,50469
82,125,Undirected,1.0,50469
91,120,Undirected,1.0,50469
