Source	Target	Type	Weight	Val
14	27	Undirected	4.0	473257
8	117	Undirected	2.0	1424307
73	92	Undirected	2.0	876768
54	99	Undirected	2.0	984928
59	125	Undirected	2.0	31836
61	101	Undirected	2.0	291187
19	115	Undirected	1.0	80330
44	102	Undirected	4.0	641335
3	53	Undirected	3.0	2348178
64	70	Undirected	2.0	212766
2	91	Undirected	1.0	72072
54	101	Undirected	2.0	285808
36	51	Undirected	4.0	699664
51	56	Undirected	9.0	1160568
76	114	Undirected	3.0	477187
51	61	Undirected	4.0	1519347
51	63	Undirected	4.0	1519347
41	91	Undirected	1.0	146138
72	93	Undirected	1.0	70309
114	125	Undirected	1.0	132831
30	94	Undirected	1.0	52410
50	117	Undirected	2.0	250204
69	70	Undirected	2.0	1258528
20	98	Undirected	2.0	250515
65	112	Undirected	1.0	21827
88	96	Undirected	1.0	375803
48	92	Undirected	1.0	50743
61	109	Undirected	1.0	182708
69	114	Undirected	1.0	104583
62	110	Undirected	1.0	223145
95	120	Undirected	3.0	1550193
45	48	Undirected	1.0	131705
29	86	Undirected	2.0	312828
95	127	Undirected	1.0	8400685
14	71	Undirected	1.0	79992
4	113	Undirected	3.0	241951
50	69	Undirected	3.0	1237811
50	91	Undirected	9.0	862856
54	71	Undirected	3.0	653709
9	22	Undirected	2.0	82757
61	93	Undirected	3.0	376132
42	48	Undirected	1.0	60008
77	88	Undirected	4.0	2373903
48	54	Undirected	1.0	60881
19	73	Undirected	10.0	1782196
20	93	Undirected	3.0	379895
49	71	Undirected	4.0	518847
39	108	Undirected	4.0	1852161
82	117	Undirected	2.0	222697
82	113	Undirected	2.0	222697
10	64	Undirected	1.0	212797
39	127	Undirected	1.0	134671
33	129	Undirected	1.0	42987
20	72	Undirected	1.0	160499
107	130	Undirected	1.0	68218
30	88	Undirected	3.0	233175
72	74	Undirected	7.0	2084672
22	48	Undirected	1.0	97528
32	66	Undirected	1.0	24000
66	76	Undirected	1.0	24000
6	55	Undirected	1.0	137642
39	61	Undirected	1.0	200750
64	100	Undirected	5.0	5294847
72	101	Undirected	2.0	214740
60	83	Undirected	5.0	697738
1	50	Undirected	1.0	240157
16	28	Undirected	2.0	272562
16	84	Undirected	2.0	112872
28	36	Undirected	1.0	69383
28	56	Undirected	1.0	69383
28	107	Undirected	1.0	69383
36	56	Undirected	5.0	769047
42	107	Undirected	1.0	69383
56	84	Undirected	1.0	69383
56	109	Undirected	1.0	69383
84	109	Undirected	3.0	288813
14	125	Undirected	6.0	1502395
27	54	Undirected	2.0	169305
7	73	Undirected	2.0	97165
69	74	Undirected	3.0	1237811
34	95	Undirected	1.0	386514
72	109	Undirected	5.0	533331
16	99	Undirected	1.0	26274
21	99	Undirected	1.0	26274
48	113	Undirected	1.0	91756
23	91	Undirected	1.0	62625
14	29	Undirected	1.0	952697
29	125	Undirected	1.0	952697
53	127	Undirected	1.0	2250
8	100	Undirected	1.0	3276584
71	90	Undirected	1.0	122433
18	73	Undirected	2.0	347378
