Id	Label	Num	Val
42691	wilde, dr c.p.	1	91151
34457	white, mr j	1	190890
15742	thompson, dr p	1	93927
43721	lee, dr kc	2	172665
5118	faulkner, professor t	1	38545
2034	brown, dr c	2	490700
13328	rigden, mr s	1	60522
941	barr, professor a	1	93300
13522	rodenburg, professor jm	3	1253743
8421	jonathan, professor n	1	89839
1695	bovey, dr jd	1	130513
62698	abu tair, dr a	1	174488
40735	young, professor i	1	51942
6291	green, professor ggr	2	289314
6688	hamnett, professor a	9	1180032
32519	nix, professor a	4	748228
6655	hamerton, dr i	4	467007
26712	craig, dr p	2	254601
51646	matcher, professor s	1	127472
21649	harder, professor m	6	385175
3819	davenport, professor jh	4	325220
53922	fan, dr is	5	712510
22137	gibbs, professor bm	7	1036851
70866	leuschel, professor m	1	424893
10394	mcbride, professor j	5	748332
1794	bradford, dr g	5	1567564
7430	hockey, mrs s	1	204159
11456	neal, professor m	4	356979
22221	spracklen, professor c	1	126334
64999	mitchell, dr sr	1	512151
66059	barrett, mr d	1	213767
43171	johnson, dr m	2	2678243
14730	smith, professor ir	2	200541
23175	mortimer, professor rj	2	212166
40832	murray, professor b	2	266874
15270	stuart, dr r	1	128664
13176	renouf, professor a	4	288483
37967	braithwaite, professor ns	8	695445
30233	lowry, mr g	1	138538
15617	templer, professor r	7	805365
47555	evans, professor jso	3	411012
44069	stell, dr jg	2	283621
11051	monro, professor d	7	826309
15012	staton-bevan, dr a	2	909746
32796	fradkin, professor l	2	291914
-11804	federighi, dr m	1	42285
2981	clarke, professor dw	7	1014262
36539	green, professor t	6	728560
3668	cummings, professor a	8	684115
40177	gould, dr ir	4	432531
11980	page, dr c	3	190622
53062	gavaghan, professor d	1	124087
7055	haywood, professor s	10	1593373
45461	bouchlaghem, professor d	2	70945
13552	rogers, dr s	1	81777
2890	chisholm, professor c	1	158319
34605	mason, professor nj	10	882794
4892	enderby, professor sir j	9	3780340
41455	parry, professor ao	1	64770
60724	denby, professor b	1	99415
21678	west, professor j	6	1770097
3518	cropper, dr md	1	129361
29726	eftekhari, dr m	1	110368
11213	morrison, professor r	12	1082450
4938	evans, professor r	2	138630
1615	bond, mr p	1	79640
35236	o'dowd, professor np	5	2968002
48640	hasnain, professor s	2	261522
38341	sutcliffe, dr m	4	672715
17326	wiltshire, professor t	2	215245
21581	herrenden harker, dr w	3	1795503
25062	kimber, dr r	2	29819
42943	soward, professor a	1	4782
29862	sasse, professor ma	5	619505
14442	simons, dr ajh	1	221238
27851	rees, dr das	3	407287
40511	robinson, dr p	2	365336
7979	hyde, professor th	9	1201038
59501	henson, dr b	1	53502
45687	murdin, professor bn	4	803900
10947	mines, dr raw	2	102141
9521	linden, professor pf	3	226784
69604	barr, dr r	1	184655
31745	cootes, professor tf	4	683774
10249	mason, professor g	5	799078
27740	wilson, professor r	5	485351
51973	gregory, dr k	2	200541
15693	thomas, dr n	1	145973
52082	dowson, dr a	1	51533
8408	johnston, professor c	4	421409
13319	ridley, professor bk	10	1044040
8259	jelley, dr n	1	293736
