"building ops & management","high performance computing","1"
"building ops & management","materials synthesis & growth","5"
"building ops & management","multiphase flow","2"
"building ops & management","reactor engineering","3"
"building ops & management","solar technology","1"
"building ops & management","sustainable energy vectors","6"
"carbon capture & storage","catalysis & applied catalysis","8"
"carbon capture & storage","electrochemical science & eng.","5"
"carbon capture & storage","gas & solution phase reactions","5"
"carbon capture & storage","high performance computing","2"
"carbon capture & storage","materials synthesis & growth","7"
"carbon capture & storage","multiphase flow","2"
"carbon capture & storage","reactor engineering","5"
"carbon capture & storage","solar technology","5"
"carbon capture & storage","sustainable energy vectors","6"
"catalysis & applied catalysis","electrochemical science & eng.","9"
"catalysis & applied catalysis","materials synthesis & growth","27"
"catalysis & applied catalysis","surfaces & interfaces","11"
"catalysis & applied catalysis","water engineering","2"
"design of process systems","fuel cell technologies","13"
"design of process systems","physical organic chemistry","3"
"design of process systems","solar technology","7"
"design of process systems","water engineering","3"
"electrochemical science & eng.","gas & solution phase reactions","4"
"electrochemical science & eng.","high performance computing","1"
"electrochemical science & eng.","multiphase flow","2"
"electrochemical science & eng.","reactor engineering","5"
"electrochemical science & eng.","solar technology","3"
"electrochemical science & eng.","sustainable energy vectors","5"
"fuel cell technologies","gas & solution phase reactions","10"
"fuel cell technologies","multiphase flow","3"
"fuel cell technologies","reactor engineering","7"
"fuel cell technologies","surfaces & interfaces","3"
"gas & solution phase reactions","high performance computing","3"
"gas & solution phase reactions","materials synthesis & growth","13"
"gas & solution phase reactions","physical organic chemistry","6"
"gas & solution phase reactions","surfaces & interfaces","7"
"gas & solution phase reactions","water engineering","2"
"heat & mass transfer","materials characterisation","6"
"heat & mass transfer","multiphase flow","12"
"heat & mass transfer","solar technology","5"
"heat & mass transfer","water engineering","2"
"high performance computing","materials synthesis & growth","7"
"high performance computing","multiphase flow","1"
"high performance computing","reactor engineering","2"
"high performance computing","solar technology","12"
"high performance computing","water engineering","1"
"materials characterisation","multiphase flow","2"
"materials characterisation","reactor engineering","4"
"materials characterisation","water engineering","2"
"materials synthesis & growth","multiphase flow","3"
"materials synthesis & growth","reactor engineering","6"
"materials synthesis & growth","solar technology","17"
"materials synthesis & growth","sustainable energy vectors","12"
"microsystems","physical organic chemistry","1"
"microsystems","separation processes","6"
"microsystems","sustainable energy vectors","8"
"multiphase flow","reactor engineering","10"
"multiphase flow","sustainable energy vectors","2"
"physical organic chemistry","reactor engineering","1"
"physical organic chemistry","surfaces & interfaces","5"
"physical organic chemistry","water engineering","1"
"reactor engineering","solar technology","6"
"reactor engineering","sustainable energy vectors","6"
"separation processes","solar technology","3"
"separation processes","sustainable energy vectors","5"
"solar technology","surfaces & interfaces","2"
"surfaces & interfaces","sustainable energy vectors","1"
"sustainable energy vectors","water engineering","7"
"design of process systems","reactor engineering","18"
"heat & mass transfer","separation processes","14"
"magnetism/magnetic phenomena","quantum fluids & solids","9"
"biomaterials","catalysis & applied catalysis","10"
"biomaterials","materials synthesis & growth","21"
"energy storage","high performance computing","1"
"high performance computing","materials characterisation","8"
"chemical structure","drug formulation & delivery","3"
"drug formulation & delivery","materials synthesis & growth","8"
"biomaterials","high performance computing","6"
"condensed matter physics","energy - nuclear","3"
"energy - nuclear","materials synthesis & growth","3"
"catalysis & applied catalysis","continuum mechanics","1"
"civil engineering materials","continuum mechanics","1"
"civil engineering materials","materials characterisation","6"
"civil engineering materials","software engineering","1"
"continuum mechanics","gas & solution phase reactions","1"
"continuum mechanics","materials synthesis & growth","4"
"continuum mechanics","surfaces & interfaces","1"
"gas & solution phase reactions","software engineering","1"
"materials synthesis & growth","software engineering","1"
"software engineering","surfaces & interfaces","1"
"analytical science","gas & solution phase reactions","12"
"biophysics","gas & solution phase reactions","7"
"biophysics","scattering & spectroscopy","6"
"gas & solution phase reactions","scattering & spectroscopy","6"
"gas & solution phase reactions","materials characterisation","13"
"biomaterials","medical imaging","9"
"biomechanics & rehabilitation","med.instrument.device& equip.","13"
"drug formulation & delivery","med.instrument.device& equip.","16"
"biomaterials","manufact. enterprise ops& mgmt","9"
"human-computer interactions","materials testing & eng.","4"
"image & vision computing","information & knowledge mgmt","13"
"information & knowledge mgmt","manufacturing machine & plant","13"
"information & knowledge mgmt","med.instrument.device& equip.","14"
"materials testing & eng.","med.instrument.device& equip.","10"
"carbon capture & storage","separation processes","6"
"electrochemical science & eng.","separation processes","9"
"analytical science","carbon capture & storage","4"
"analytical science","energy storage","5"
"analytical science","fuel cell technologies","4"
"analytical science","instrumentation eng. & dev.","26"
"analytical science","manufacturing machine & plant","6"
"analytical science","materials processing","7"
"analytical science","med.instrument.device& equip.","13"
"analytical science","tissue engineering","6"
"biomaterials","energy storage","10"
"biomaterials","manufacturing machine & plant","16"
"biomaterials","materials testing & eng.","8"
"biomaterials","tissue engineering","23"
"carbon capture & storage","eng. dynamics & tribology","8"
"carbon capture & storage","image & vision computing","3"
"carbon capture & storage","manufact. enterprise ops& mgmt","4"
"carbon capture & storage","materials characterisation","11"
"carbon capture & storage","med.instrument.device& equip.","4"
"carbon capture & storage","tissue engineering","8"
"electronic devices & subsys.","eng. dynamics & tribology","3"
"electronic devices & subsys.","image & vision computing","2"
"electronic devices & subsys.","manufact. enterprise ops& mgmt","19"
"electronic devices & subsys.","materials processing","25"
"electronic devices & subsys.","med.instrument.device& equip.","10"
"electronic devices & subsys.","tissue engineering","1"
"energy storage","fuel cell technologies","14"
"energy storage","manufacturing machine & plant","11"
"energy storage","med.instrument.device& equip.","4"
"energy storage","tissue engineering","8"
"eng. dynamics & tribology","image & vision computing","5"
"eng. dynamics & tribology","manufact. enterprise ops& mgmt","6"
"eng. dynamics & tribology","materials characterisation","14"
"eng. dynamics & tribology","materials testing & eng.","18"
"eng. dynamics & tribology","oil & gas extraction","8"
"fuel cell technologies","image & vision computing","4"
"fuel cell technologies","manufacturing machine & plant","5"
"fuel cell technologies","med.instrument.device& equip.","3"
"fuel cell technologies","tissue engineering","8"
"image & vision computing","manufact. enterprise ops& mgmt","4"
"image & vision computing","materials characterisation","4"
"image & vision computing","materials testing & eng.","15"
"image & vision computing","tissue engineering","6"
"instrumentation eng. & dev.","manufacturing machine & plant","10"
"instrumentation eng. & dev.","materials processing","10"
"instrumentation eng. & dev.","oil & gas extraction","8"
"manufact. enterprise ops& mgmt","med.instrument.device& equip.","4"
"manufact. enterprise ops& mgmt","tissue engineering","5"
"manufacturing machine & plant","med.instrument.device& equip.","16"
"materials characterisation","materials processing","58"
"materials processing","med.instrument.device& equip.","11"
"materials processing","tissue engineering","5"
"materials testing & eng.","tissue engineering","8"
"oil & gas extraction","tissue engineering","8"
"artificial intelligence","electronic devices & subsys.","4"
"artificial intelligence","information & knowledge mgmt","29"
"artificial intelligence","vlsi design","1"
"computer sys. & architecture","fundamentals of computing","27"
"computer sys. & architecture","networks & distributed systems","23"
"computer sys. & architecture","software engineering","20"
"electronic devices & subsys.","fundamentals of computing","5"
"electronic devices & subsys.","networks & distributed systems","11"
"electronic devices & subsys.","software engineering","8"
"fundamentals of computing","information & knowledge mgmt","15"
"fundamentals of computing","parallel computing","5"
"information & knowledge mgmt","networks & distributed systems","36"
"information & knowledge mgmt","software engineering","15"
"networks & distributed systems","parallel computing","9"
"networks & distributed systems","vlsi design","3"
"parallel computing","vlsi design","3"
"electronic devices & subsys.","energy storage","9"
"electronic devices & subsys.","manufacturing machine & plant","36"
"design & testing technology","manufacturing machine & plant","27"
"gas & solution phase reactions","separation processes","14"
"design & testing technology","design engineering","6"
"biomaterials","drug formulation & delivery","11"
"biomechanics & rehabilitation","tissue engineering","5"
"drug formulation & delivery","manufacturing machine & plant","9"
"manufacturing machine & plant","tissue engineering","8"
"artificial intelligence","networks & distributed systems","28"
"digital signal processing","mobile computing","2"
"digital signal processing","software engineering","1"
"human-computer interactions","music & acoustic technology","8"
"human-computer interactions","software engineering","14"
"information & knowledge mgmt","science & technology studies","5"
"mobile computing","networks & distributed systems","19"
"mobile computing","software engineering","7"
"music & acoustic technology","science & technology studies","1"
"networks & distributed systems","science & technology studies","3"
"science & technology studies","software engineering","1"
"design & testing technology","materials processing","18"
"acoustics","control engineering","6"
"acoustics","manufact. enterprise ops& mgmt","2"
"acoustics","numerical analysis","5"
"control engineering","manufact. enterprise ops& mgmt","19"
"control engineering","statistics & appl. probability","5"
"eng. dynamics & tribology","statistics & appl. probability","2"
"manufact. enterprise ops& mgmt","numerical analysis","2"
"non-linear systems mathematics","numerical analysis","43"
"numerical analysis","statistics & appl. probability","37"
"complexity science","networks & distributed systems","13"
"complexity science","theoretical biology","2"
"control engineering","system on chip","1"
"networks & distributed systems","system on chip","2"
"system on chip","theoretical biology","1"
"electronic devices & subsys.","energy - nuclear","4"
"energy - nuclear","manufacturing machine & plant","10"
"fusion","light-matter interactions","1"
"artificial intelligence","building ops & management","1"
"artificial intelligence","fuel cell technologies","1"
"artificial intelligence","management & business studies","4"
"artificial intelligence","political geography","1"
"artificial intelligence","statistics & appl. probability","18"
"biochemical engineering","building ops & management","6"
"biochemical engineering","information & knowledge mgmt","2"
"biochemical engineering","management & business studies","1"
"biochemical engineering","networks & distributed systems","1"
"biochemical engineering","software engineering","1"
"building ops & management","economics","1"
"building ops & management","human-computer interactions","6"
"building ops & management","macroeconomics","2"
"building ops & management","mobile computing","9"
"building ops & management","software engineering","1"
"building ops & management","water engineering","12"
"economics","information & knowledge mgmt","1"
"economics","management & business studies","3"
"economics","networks & distributed systems","3"
"economics","software engineering","3"
"economics","water engineering","1"
"fuel cell technologies","information & knowledge mgmt","3"
"fuel cell technologies","management & business studies","2"
"fuel cell technologies","networks & distributed systems","2"
"fuel cell technologies","software engineering","1"
"fuel cell technologies","water engineering","9"
"human-computer interactions","mobile computing","23"
"human-computer interactions","statistics & appl. probability","9"
"information & knowledge mgmt","macroeconomics","3"
"information & knowledge mgmt","mobile computing","30"
"information & knowledge mgmt","water engineering","4"
"macroeconomics","mobile computing","3"
"macroeconomics","political geography","3"
"macroeconomics","statistics & appl. probability","1"
"management & business studies","mobile computing","2"
"management & business studies","political geography","1"
"management & business studies","statistics & appl. probability","3"
"mobile computing","political geography","3"
"mobile computing","water engineering","4"
"networks & distributed systems","software engineering","24"
"political geography","statistics & appl. probability","1"
"software engineering","statistics & appl. probability","6"
"statistics & appl. probability","water engineering","3"
"computer sys. & architecture","information & knowledge mgmt","7"
"fundamentals of computing","human-computer interactions","11"
"fundamentals of computing","networks & distributed systems","22"
"human-computer interactions","rf & microwave technology","4"
"mobile computing","rf & microwave technology","5"
"energy efficiency","eng. dynamics & tribology","1"
"biochemical engineering","computer graphics & visual.","1"
"biochemical engineering","image & vision computing","1"
"biochemical engineering","mobile computing","2"
"building ops & management","computer graphics & visual.","3"
"building ops & management","image & vision computing","2"
"building ops & management","multimedia","1"
"computer graphics & visual.","fuel cell technologies","1"
"computer graphics & visual.","macroeconomics","1"
"computer graphics & visual.","multimedia","7"
"fuel cell technologies","human-computer interactions","2"
"fuel cell technologies","multimedia","1"
"human-computer interactions","macroeconomics","3"
"image & vision computing","macroeconomics","1"
"image & vision computing","political geography","1"
"information & knowledge mgmt","multimedia","6"
"macroeconomics","water engineering","2"
"multimedia","water engineering","1"
"energy - marine & hydropower","energy efficiency","4"
"energy efficiency","wind power","4"
"bioenergy","carbon capture & storage","4"
"bioenergy","economics","4"
"bioenergy","materials testing & eng.","1"
"carbon capture & storage","combustion","5"
"carbon capture & storage","energy - conventional","7"
"carbon capture & storage","materials testing & eng.","11"
"combustion","energy - conventional","13"
"combustion","materials testing & eng.","11"
"economics","energy - conventional","1"
"economics","power systems plant","1"
