"accelerator r&d","biophysics","1"
"accelerator r&d","med.instrument.device& equip.","1"
"accelerator r&d","plasmas - laser & fusion","1"
"acoustics","aerodynamics","15"
"acoustics","carbon capture & storage","1"
"acoustics","combustion","14"
"acoustics","continuum mechanics","5"
"acoustics","control engineering","6"
"acoustics","electronic devices & subsys.","1"
"acoustics","eng. dynamics & tribology","10"
"acoustics","fluid dynamics","5"
"acoustics","ground engineering","2"
"acoustics","high performance computing","13"
"acoustics","instrumentation eng. & dev.","5"
"acoustics","manufact. enterprise ops& mgmt","2"
"acoustics","materials testing & eng.","4"
"acoustics","mathematical aspects of or","1"
"acoustics","microsystems","3"
"acoustics","non-linear systems mathematics","7"
"acoustics","numerical analysis","5"
"acoustics","rheology","1"
"acoustics","statistics & appl. probability","2"
"acoustics","transport ops & management","1"
"aerodynamics","bioinformatics","1"
"aerodynamics","building ops & management","3"
"aerodynamics","combustion","18"
"aerodynamics","construction ops & management","1"
"aerodynamics","continuum mechanics","18"
"aerodynamics","design engineering","4"
"aerodynamics","electric motor & drive systems","3"
"aerodynamics","energy - nuclear","3"
"aerodynamics","energy efficiency","5"
"aerodynamics","fluid dynamics","10"
"aerodynamics","fusion","2"
"aerodynamics","heat & mass transfer","3"
"aerodynamics","high performance computing","16"
"aerodynamics","information & knowledge mgmt","3"
"aerodynamics","instrumentation eng. & dev.","5"
"aerodynamics","manufacturing machine & plant","2"
"aerodynamics","materials characterisation","3"
"aerodynamics","materials processing","6"
"aerodynamics","materials testing & eng.","6"
"aerodynamics","microsystems","2"
"aerodynamics","mobile computing","3"
"aerodynamics","non-linear systems mathematics","2"
"aerodynamics","optical devices & subsystems","2"
"aerodynamics","plasmas - laser & fusion","2"
"aerodynamics","plasmas - technological","2"
"aerodynamics","psychology","3"
"aerodynamics","sustainable energy networks","2"
"aerodynamics","tissue engineering","1"
"aerodynamics","transport ops & management","4"
"aerodynamics","urban & land management","10"
"algebra & geometry","continuum mechanics","26"
"algebra & geometry","information & knowledge mgmt","4"
"algebra & geometry","logic & combinatorics","27"
"algebra & geometry","mathematical analysis","28"
"algebra & geometry","mathematical aspects of or","9"
"algebra & geometry","mathematical physics","36"
"algebra & geometry","non-linear systems mathematics","25"
"algebra & geometry","numerical analysis","28"
"algebra & geometry","rheology","1"
"algebra & geometry","statistics & appl. probability","25"
"algebra & geometry","theoretical biology","5"
"analytical science","bioelectronic devices","8"
"analytical science","bioinformatics","3"
"analytical science","biomaterials","4"
"analytical science","building ops & management","1"
