"44077","Alexandrov, Professor AS","5"
"77460","Alexandrov, Professor V","1"
"-1069","Alfe, Professor D","4"
"98418","Alford, Dr M","1"
"36081","Alford, Professor N","27"
"61997","Alhassan, Ms S","2"
"30129","Ali Abu-Rgheff, Dr M","1"
"34625","Ali, Dr F","1"
"-110826","Ali, Dr ST","1"
"107624","Ali, Professor F","1"
"-6694","Ali, Professor S","1"
"60852","Ali, Professor Z","2"
"103753","Alison, Professor M","1"
"47646","Alkhaddar, Professor RM","1"
"-190969","Allam, Dr O","1"
"43757","Allam, Professor J","9"
"80881","Allam, Professor J","1"
"-17335","Allan, Dr A","1"
"36694","Allan, Dr A","3"
"54176","Allan, Dr DR","5"
"46261","Allan, Dr G","1"
"88166","Allan, Dr I","4"
"87261","Allan, Dr P","1"
"36080","Allan, Dr PS","2"
"36608","Allan, Dr R","4"
"213","Allan, Professor NL","8"
"82345","Allanson, Dr J","2"
"127902","Allemann, Professor RK","5"
"96058","Allen, Dr A","1"
"224","Allen, Dr C","2"
"-102946","Allen, Dr K","1"
"65554","Allen, Dr MC","1"
"-21885","Allen, Dr MJ","1"
"237","Allen, Dr N","3"
"73889","Allen, Dr S","8"
"55448","Allen, Dr SM","3"
"91335","Allen, Mrs S","1"
"-353557","Allen, Professor B","1"
"76172","Allen, Professor CB","9"
"225","Allen, Professor D","8"
"34809","Allen, Professor GC","15"
"231","Allen, Professor J","1"
"252","Allen, Professor J","2"
"122136","Allen, Professor L","2"
"236","Allen, Professor MP","6"
"254","Allen, Professor N","1"
"247","Allen, Professor PM","4"
"240","Allen, Professor R","9"
"41423","Allen, Professor R","12"
"242","Allen, Professor S","3"
"31980","Allerton, Professor DJ","4"
"-17543","Allfrey, Mrs L","14"
"106550","Allin, Mr S","1"
"41014","Allin, Professor S","2"
"261","Allington-Smith, Dr J","1"
"262","Allinson, Professor NM","8"
"44379","Allison, Dr W","3"
"-5122","Allport, Professor PP","1"
"71098","Allsop, Professor D","1"
"37172","Allsop, Professor NWH","3"
"272","Allsop, Professor R","2"
"273","Allsopp, Dr D","1"
"-1560","Allton, Professor C","1"
"275","Allwinkle, Professor S","1"
"278","Allwood, Dr R","2"
"117293","Allwood, Professor DA","5"
"55324","Allwood, Professor JM","1"
"82130","Allwright, Dr DJ","1"
"39935","Alm, Dr N","11"
"-119792","Almond, Dr A","1"
"281","Almond, Professor D","10"
"-189163","Alomainy, Dr A","1"
"38933","Alpay, Dr E","3"
"79350","Alphenaar, Dr B","1"
"-65239","Alphey, Dr L","1"
"76030","Alsberg, Dr B","1"
"-26659","Alshawi, Dr S","1"
"46339","Alshawi, Professor M","2"
"-37573","Altaner, Dr C","1"
"98932","Altenkirch, Dr T","8"
"37914","Altham, Dr P","1"
"56407","Althoefer, Professor K","2"
"81868","Althorpe, Dr S","1"
"53913","Althorpe, Professor SC","8"
"24092","Alty, Professor J","3"
"298","Amaratunga, Professor G","7"
"300","Amass, Dr A J","1"
"114408","Amavasai, Dr P","1"
"65628","Ambaum, Dr MHP","5"
"61667","Ambler, Dr SJ","1"
"305","Ambraseys, Professor N","1"
"96464","Ameer-Beg, Dr SM","2"
"30937","Ames, Professor J","1"
"-44402","Amezaga, Dr JM","1"
"307","Amini, Professor S","1"
"97555","Amira, Professor A","3"
"309","Amis, Professor A","4"
"-232702","Amoako Johnson, Dr F","1"
"-118745","Amoore, Professor L","1"
"64968","Amoroso, Dr AJ","4"
"312","Amos, Dr R","2"
"89232","Amos, Professor CL","1"
"109977","Amos, Professor MR","2"
"92438","Amphlett, Miss F","2"
"99150","An, Dr M","2"
"38173","Anand, Professor S","3"
"-88017","Anastassiou, Dr CA","2"
"-149620","Anaya-Lara, Dr O","3"
"78948","Andersen, Dr K","1"
"80986","Anderson, Dr A","1"
"94549","Anderson, Dr ARA","1"
"127399","Anderson, Dr D","3"
"-109169","Anderson, Dr EA","1"
"45459","Anderson, Dr J","3"
"84633","Anderson, Dr K","1"
"34563","Anderson, Dr P","3"
"70532","Anderson, Dr S","6"
"111267","Anderson, Mr R","2"
"62232","Anderson, Mr T","1"
"85566","Anderson, Mrs JG","1"
"1302","Anderson, Mrs TA","3"
"91400","Anderson, Ms C","9"
"52433","Anderson, Professor AH","1"
"323","Anderson, Professor CW","1"
"56645","Anderson, Professor D","5"
"327","Anderson, Professor GK","1"
"37119","Anderson, Professor HL","6"
"332","Anderson, Professor J","1"
"350","Anderson, Professor J","1"
"38914","Anderson, Professor J","2"
"31879","Anderson, Professor JC","6"
"117470","Anderson, Professor K","3"
"27512","Anderson, Professor MW","7"
"76449","Anderson, Professor P","1"
"76588","Anderson, Professor P","2"
"53225","Anderson, Professor R","1"
