"29253","dr c richards","2"
"22036","professor i galbraith","6"
"21273","professor d parker","4"
"-119801","professor pm jones","1"
"76198","professor d may","5"
"-22950","dr b franke","4"
"-170180","professor sm pimblott","1"
"45339","professor j ye","2"
"44245","professor j mccann","9"
"13903","professor d sannella","3"
"66057","professor p zioupos","1"
"57784","professor g cooke","5"
"15129","professor ia stewart","3"
"-159491","dr mr templeton","1"
"52001","professor d lidzey","10"
"-120856","professor p lagoudakis","6"
"101974","professor gjm parker","3"
"73994","professor c alexander","8"
"56138","professor y shikhmurzaev","2"
"6324","professor pj green","1"
"105644","dr g fern","3"
"-137077","dr cp royall","2"
"56989","professor i uchegbu","3"
"36539","professor t green","3"
"21216","professor j austin","5"
"15747","professor s thompson","1"
"78065","dr sje taylor","1"
"-116488","dr sd prior","4"
"1210","professor mr belmont","4"
"4022","professor a day","2"
"61397","dr dt joss","1"
"109944","professor m schraefel","9"
"13540","professor cdf rogers","14"
"12352","professor gj pert","1"
"37618","professor s stepney","1"
"46911","professor h mccann","6"
"68929","professor jm robbins","7"
"61354","professor j moore","5"
"106128","professor s theodossiades","2"
"87473","dr a alexander","3"
"50716","professor j billingham","3"
"54937","professor o lemon","2"
"-209653","dr d townsend","3"
"125954","professor a papachristodoulou","5"
"56489","professor o rana","8"
"28187","professor da ritchie","7"
"38932","professor rj nichols","7"
"71054","professor pl arnold","2"
"-193871","professor a tanaka","4"
"57831","professor pd gosling","3"
"117064","dr cf faria","2"
"112671","dr ja elliott","6"
"8761","professor a kent","2"
"14056","professor k scott","7"
"89259","professor m owen","4"
"-235107","dr jc jackson","3"
"6489","professor am guenault","1"
"27234","professor m birkin","7"
"32178","professor a movchan","7"
"3826","professor j david","2"
"111070","dr i potapov","1"
"54369","professor k pawar","5"
"97107","professor d spring","2"
"-112905","dr r lindsay","3"
"48362","professor dm murphy","4"
"13385","professor m a robb","5"
"22030","professor dj lurie","2"
"92813","professor r davidchack","1"
"72611","dr nj lawson","5"
"50344","professor jmw brownjohn","2"
"-100098","dr s staton","1"
"15366","professor c swan","3"
"50943","dr t radzik","1"
"94987","professor jp garrahan","3"
"14902","professor ha spikes","2"
"103791","professor jpk doye","1"
"-162605","professor ce rasmussen","2"
"-108962","dr k cherednichenko","1"
"82895","dr dj binks","5"
"40210","professor e terentjev","4"
"24398","professor ja yeomans","5"
"92833","professor a demosthenous","3"
"92211","professor rj curry","3"
"3558","dr r cripps","4"
"29635","dr jt nicholls","2"
"62709","professor wmw gedroyc","3"
"-187035","professor uw kahagala gamage","4"
"-6396","dr dm simpson","5"
"50579","professor d hand","8"
"26893","professor m stack","1"
"43668","professor pc beard","4"
"70382","dr p longhurst","3"
"15482","professor l tarassenko","5"
"8919","professor a kirkland","4"
"111231","professor i todd","3"
"124105","professor sa neild","4"
"-248790","dr s shackley","1"
"40837","professor p bowen","5"
"123480","dr k hawkins","4"
"61321","dr p pankaj","3"
"71579","professor j brodzki","3"
"109756","dr sk clowes","5"
"7112","professor m heikal","3"
"117269","professor nam monk","3"
"7021","professor be hayden","5"
"44954","professor m lucas","2"
"71158","professor drs cumming","14"
"36060","professor aj marshall","3"
"59895","professor sa fotios","1"
"7956","professor d hutchison","7"
"52344","professor m sprik","6"
"33125","professor dame a dowling","1"
"35221","dr m cole","5"
"-89740","dr ks rhode","4"
"-80837","dr j kim","4"
"58293","professor id gilchrist","8"
"2357","professor rj bushby","2"
"70695","professor jn harvey","3"
"45461","professor d bouchlaghem","8"
"72691","professor m turner","1"
"61544","dr sb dalziel","3"
"2327","professor r burrows","4"
"46128","professor d reid","10"
"-49647","dr f medda","10"
"-12991","dr bt cox","7"
"97276","professor fr manby","2"
"34875","professor sd price","2"
"107838","professor st liddle","3"
"16880","professor b wherrett","6"
"55322","dr f mezzadri","3"
"48693","professor h petrie","5"
"46081","professor z you","4"
"109648","professor ke kirwan","7"
"12687","professor w powrie","14"
"55085","dr p davies","8"
"80332","professor bj matuszewski","2"
"5579","professor jg frey","4"
"-148001","professor pa evans","2"
"-110111","dr pa connor","4"
"106001","professor m o'neill","8"
"8392","professor a johnston","6"
"8523","professor r jones","1"
"11678","professor m north","6"
"34596","professor l shao","2"
"-15736","professor da axinte","5"
"-160927","professor j cobb","5"
"15348","professor ap sutton","4"
"-118097","dr j race","2"
"-126869","dr ct freeman","3"
"95298","professor mr huth","6"
"119955","dr ac taylor","1"
"72711","dr a p darby","2"
"21787","professor g pender","4"
"29749","professor p edwards","5"
"-11790","dr c liu","2"
"-200560","professor z hadzibabic","1"
"37681","professor m soutsos","2"
"69511","dr k eder","2"
"47922","dr n nikiforakis","8"
"55461","professor mj joyce","1"
"6534","professor r gwilliam","6"
"20557","professor p candelas","2"
"11780","professor w o'neill","5"
"73975","dr j sloan","4"
"-128335","dr pr pietzuch","4"
"48598","dr b al-duri","1"
"69120","dr kk hii","2"
"17712","professor sj young","3"
"98279","professor j wood","9"
"88502","professor mn sahinkaya","1"
"729","professor cj baker","10"
"21890","professor j morrison","3"
"21853","professor t o'doherty","1"
"87331","professor c roberts","7"
"5745","professor k garry","1"
"93906","professor jm jose","2"
"10226","professor rr martin","2"
"69603","dr aaa fernandes","2"
"43352","professor t greenshaw","4"
"10276","professor aj masters","4"
"42239","professor m singer","2"
"103803","professor m ghavami","2"
"-99600","dr dp brumby","5"
"38101","professor a robins","3"
"100731","professor jm rossiter","7"
"100807","dr aj campbell","4"
"5756","professor s garvey","3"
"3322","professor j cooper","4"
"48095","professor h summers","8"
"-190002","dr d o'connell","1"
"42759","professor wif david","4"
"-189859","professor z ding","4"
"29806","professor jpw stark","1"
"54941","professor a gavriilidis","15"
"16561","professor j wark","4"
"91227","dr hk christenson","2"
"56944","professor j rorison","4"
"105984","professor f li","5"
"52694","professor m priest","2"
"52847","professor x ni","3"
"50535","professor ja barker","1"
"-230056","professor b cook","2"
"-11293","professor s farid","3"
"68130","professor np brandon","14"
"41423","professor r allen","7"
"28149","professor s cox","3"
"46177","professor c carmalt","7"
"-158333","dr m nilsson","1"
"9133","professor m lancaster","1"
"117687","professor m roggenbach","7"
"94744","dr t cherrett","2"
"43154","professor jg hawley","3"
"25203","professor p weightman","7"
"12861","professor a purvis","8"
"94047","professor df wass","7"
"6304","professor pd green","2"
"-7738","dr m sherratt","10"
"60142","professor as nelson","2"
"61323","professor dr bowler","6"
"59145","professor r roy","3"
"98704","professor je mitchell","2"
"21767","professor k choi","3"
"-136460","dr aj cadby","2"
"81707","dr jm sanderson","3"
"-214278","dr je sprittles","1"
"119191","professor m stevens","10"
"48606","professor g bond","1"
"45677","professor m s a bradley","1"
"131956","dr j robinson","4"
"14362","professor p shore","4"
"-107482","dr nw roberts","3"
"44175","professor a harvey","10"
"5719","professor jw gardner","1"
"31603","professor r smith","1"
"10928","professor wi milne","6"
"119644","dr g barker","2"
"68066","professor s petrovic","1"
"27531","professor ad ball","3"
"31980","professor dj allerton","3"
"70825","dr s begg","2"
"111741","professor t wang","7"
"13133","dr j reeve","3"
"72895","professor ja harding","4"
"10949","professor c mingham","4"
"-9767","dr e prempain","2"
"79430","dr j fleuriot","1"
"-12224","professor d pillay","3"
"48889","professor p olivier","7"
"71593","professor a skorobogatov","1"
"110550","professor aj flewitt","8"
"76625","professor sm ratchev","14"
"-117697","professor mr gaterell","2"
"5494","professor ct foxon","2"
"10032","professor w malalasekera","6"
"80862","professor y hao","7"
"7684","professor mj hounslow","1"
"-127839","dr r oulton","3"
"11267","professor j mottram","3"
"67990","professor s fedotov","2"
"96893","professor b pelloni","4"
"74866","professor s beaumont","2"
"2953","professor jh clark","8"
"8369","professor p johnson","4"
"-410597","professor t cooper","1"
"-23812","professor l papageorgiou","6"
"6586","dr da hall","4"
"34707","professor tp curtis","6"
"51079","professor z fan","3"
"28779","professor w stewart","3"
"-22334","dr d werner","1"
"643","professor b azzopardi","4"
"49339","professor c davis","3"
"79610","professor kj fernandes","2"
"115793","professor m dafermos","3"
"94723","professor c vallance","6"
"-108241","dr g gabard","2"
"-22326","dr rs perry","2"
"-187038","dr f baletto","1"
"96613","professor n cooper","7"
"9481","professor y li","4"
"119342","dr mj carre","4"
"9896","professor j maciejowski","2"
"74214","professor ap mackenzie","3"
"52930","professor c molteni","5"
"-10060","dr wh loh","2"
"-9371","dr nj eyre","6"
"5587","professor sir r friend","5"
"69341","professor ch marrows","5"
"49153","professor p o'brien","4"
"124747","dr d gallipoli","2"
"53167","dr ca scotchford","3"
"-215861","dr re turner","3"
"22007","professor t leighton","1"
"78301","professor m kraft","2"
"-106108","professor g gottlob","2"
"30452","professor a pomiankowski","13"
"16446","professor r wallace","1"
"38007","professor am mullis","3"
"-89125","mr ja neasham","3"
"-101167","dr mj baker","2"
"126697","dr jp collomosse","6"
"116917","dr n merat","5"
"-15330","professor a crabtree","9"
