"81943","['dr c brace', ['combustion', 'control engineering', 'electric motor & drive systems']]"
"103930","['dr a fok', []]"
"8120","['professor jd jackson', []]"
"119222","['professor bj marsden', []]"
"27096","['dr ua jayasooriya', []]"
"92330","['professor jn butt', ['complex fluids & soft solids', 'electrochemical science & eng.', 'physical organic chemistry']]"
"49420","['dr j winkler', []]"
"41482","['professor d duke', []]"
"668","['professor jp badyal', ['evolution & populations', 'materials characterisation', 'plant physiology', 'plant responses to environment', 'surfaces & interfaces']]"
"118918","['dr h morvan', []]"
"88913","['professor h power', ['energy storage']]"
"36776","['dr pc matthews', []]"
"82256","['dr k simmons', []]"
"34646","['professor n wright', []]"
"7247","['dr s hibberd', []]"
"27986","['dr i lowndes', []]"
"643","['professor b azzopardi', ['design of process systems', 'multiphase flow', 'particle technology', 'reactor engineering']]"
"-144863","['dr me studley', []]"
"-163086","['dr c rocks', []]"
"51807","['professor l mair', ['building ops & management', 'construction ops & management', 'energy efficiency', 'ground engineering', 'structural engineering', 'urban & land management']]"
"66808","['dr r lynch', []]"
"1598","['professor md bolton', []]"
"51595","['professor spg madabhushi', []]"
"50460","['professor a palmer', []]"
"37692","['professor k soga', ['analytical science', 'building ops & management', 'construction ops & management', 'energy efficiency', 'ground engineering', 'instrumentation eng. & dev.', 'structural engineering']]"
"54484","['professor a al-tabbaa', ['civil engineering materials', 'construction ops & management', 'ground engineering', 'structural engineering', 'urban & land management']]"
"58669","['professor m hoare', []]"
"15868","['professor n titchener-hooker', ['biochemical engineering', 'bioprocess engineering', 'building ops & management', 'design of process systems', 'fuel cell technologies', 'macro-molecular delivery', 'manufact. enterprise ops& mgmt', 'manufacturing machine & plant', 'water engineering']]"
"16532","['professor jm ward', ['analytical science', 'biochemical engineering', 'building ops & management', 'catalysis & applied catalysis', 'chemical biology', 'chemical synthetic methodology', 'design processes', 'fuel cell technologies', 'instrumentation eng. & dev.', 'synthetic biology', 'water engineering']]"
"40973","['professor g lye', ['biochemical engineering', 'biomaterials', 'bioprocess engineering', 'catalysis & applied catalysis', 'chemical biology', 'design of process systems', 'design processes', 'manufact. enterprise ops& mgmt', 'manufacturing machine & plant']]"
"4558","['professor p dunnill', []]"
"109447","['dr p shamlou', []]"
"26575","['professor jm woodley', []]"
"38108","['professor nf thornhill', ['bioprocess engineering', 'macro-molecular delivery', 'sustainable energy networks']]"
"31050","['mr j washbrook', []]"
"11484","['professor rj nelmes', []]"
