Id	Label	Num	Val
15683	thomas, dr j	1	216982
21241	troscianko, professor t	3	354989
5319	fletcher, professor e	2	109819
38160	barratt, dr r	1	41792
44214	hall, sir p	4	380736
31894	grimbleby, dr j	2	123705
7070	healy, professor t	1	133943
-70527	higgs, professor p	2	119922
1772	boyle, professor r	7	492356
-3092	ter haar, professor grt	2	419741
21848	hunt, dr b	2	239574
58320	wells, mr m	1	219759
41154	harvey, dr b	4	162228
28923	sowerby, dr b	1	201292
-14215	wood, professor j	16	1943518
25542	bailin, professor d	2	239615
12174	patterson, professor ea	6	988315
21686	hanzo, professor l	2	253500
21960	walls, professor jr	4	484065
43422	lucyszyn, dr s	2	505887
41943	malacaria, dr p	2	205593
14502	singleton, dr j	17	4084225
9043	krier, professor a	8	1432382
21938	perera, dr sp	9	996867
10686	mcvitie, dr s	8	1857283
25572	ward, professor im	23	3097074
32005	nicolaou, dr d	1	126547
29028	thwaites, mr a	1	81384
16500	walters, professor h	6	2727071
14498	singh, dr s	1	63056
21282	smith, professor g	1	101381
11844	oliver, mr t	6	748287
57545	bifone, dr a	3	262512
10484	mcdiarmid, professor c	2	126317
4037	de groot, professor paj	9	2817992
43826	samuel, professor i	7	707172
37419	hinds, professor ea	7	2574480
29111	lewis, mr p	3	290660
6674	hamilton, professor b	9	1529665
11943	owen, professor dr	11	1367030
22243	mellor, professor ph	3	694080
1343	beynon, professor jh	5	3573784
44998	laitenberger, dr p	1	42347
48366	thomas, professor p	3	324495
8669	kee, dr tp	7	367146
14802	solt, mr g	4	226207
4415	downton, professor a	4	732921
2679	caves, dr r	3	209479
69436	dahele, dr j	1	57663
16072	turega, dr m	2	195958
10919	mills, professor b	8	1155747
776	baldwin, professor j	5	637435
14341	shields, dr l	4	264074
56950	walker, mr s	1	143604
10898	miller, professor p	1	37882
39500	shrimpton, dr d	1	88600
2803	charlton, professor m	8	2621108
45075	de souza, professor mm	3	425850
4009	dawson, dr jf	7	809603
13540	rogers, professor cdf	10	992288
46239	nelson, professor j	2	277930
925	barnes, mr r	2	535167
7662	horton, dr h	3	243948
7576	holt, professor a	1	41245
3240	connerade, professor jp	10	5465263
4541	dunkin, dr ir	7	677016
38236	gillespie, professor a e	1	126683
17726	younis, dr b	5	299533
44153	fleming, professor pd	1	190108
23098	pickering, professor sj	3	324544
15296	sufrin, mr b	1	56551
28721	jones, dr k	1	105995
46202	gauntlett, professor j	3	166984
15864	tinston, dr s	2	282762
4369	doughty, dr k	1	90000
24817	summerscales, dr j	1	87654
4912	epstein, professor dba	6	400955
14199	sharkey, professor n	3	693527
17249	wilmshurst, dr r	2	223258
8874	king, professor sir d	10	7649537
20	abdel-gayed, dr r	1	110641
8290	jennings, professor a	3	270744
1547	blower, professor p	2	167671
48901	hinds, dr b	5	710606
994	barton, professor d	7	964732
28096	stark, professor j	4	320840
10434	mccausland, dr m	2	274542
9859	macchietto, professor s	3	20213231
564	atkins, dr t	1	95739
57733	girault, professor h	1	55148
38936	key, dr p	3	231458
32479	cuschieri, professor sir a	2	349825
11775	o'neill, professor a	10	1598993
4337	donovan, professor rj	3	51330
71884	stevenson, dr p	3	159904
40526	smith, professor p	2	112054
15055	stejny, dr j	4	764629
17526	worboys, professor m	3	327845
32095	gardiner, dr jm	4	220830
27409	mellor, dr cj	8	5455750
23613	green, dr n	3	204637
12926	raeside, professor r	1	65905
14536	skipper, mr m	1	76589
36327	annable, dr r	1	109406
28479	baghurst, dr d	1	81672
53892	phaal, dr r	1	51592
4671	eden, professor c	2	154640
12548	plumb, professor bs	2	174714
41602	durodola, professor j	1	193798
10595	mckenzie, dr j	1	128852
3246	connolly, dr j	1	50991
8763	kent, professor j	5	393010
50639	olmsted, professor pd	2	102241
28729	freeman, dr j	1	187306
37848	minelly, dr j	1	157262
16917	white, professor nm	6	1117041
49195	greenham, professor n	5	512453
6070	goodby, professor jw	20	2243691
44680	hamad, dr w	2	292820
22587	smith, dr p	8	960355
68758	sykulski, professor j	2	257514
29558	cvetkovic, dr s	2	182070
1488	blair, professor g	16	1912638
79979	chivers, professor r	1	39581
66049	stoddard, mr c	1	243313
2616	carter, professor rw	1	55000
2588	carrie, professor a	13	1105627
45419	brookes, dr e	1	158313
70877	oliver, professor s	1	192921
68840	sonksen, professor p	3	256420
16804	wells, professor p	7	996912
27391	griffiths, professor dv	2	257289
21967	banks, emeritus research professor wm	6	754142
35066	luke, mr s	1	77062
14556	slater, professor m	9	1618822
46727	elghazouli, professor a	1	126515
12136	partridge, professor d	5	819786
8942	kleinpoppen, professor h	2	125685
22018	chen, professor m	1	143927
31864	walmsley, professor d	1	238792
14549	slater, dr j	3	273031
1228	bennell, dr j	1	50081
45861	chen, dr x	1	318778
27692	bond, dr t	2	3558303
1708	bowen, professor d	2	340153
32601	cox, dr t	2	325930
15545	taylor, professor pc	3	142338
33462	mulvaney, dr dj	1	93367
53457	gilmour, dr ra	1	151277
13426	roberts, mr d	3	108834
34495	butterfield, mr g	1	120687
36038	imhof, professor b	6	623501
71403	sienz, professor j	3	624384
25950	logan, professor de	2	287457
8371	johnson, dr rg	3	191457
49392	xiao, professor j	5	461860
54577	dowers, mr s	1	110401
37053	cripps, professor m	1	60305
26697	maclean, dr d	2	95373
10978	mitchell, dr pw	5	256018
42273	leonard, professor t	3	217849
16249	vassalos, professor d	8	466990
13917	sarhadi, professor m	5	687659
16952	whitelaw, dr j	15	2137733
21957	croll, dr p	2	363117
-2182	lindsay, professor jg	1	75795
386	ansell, dr mp	4	425703
38356	gaskell, dr c	1	60159
32009	quarini, professor g	1	129277
3743	dagless, professor el	5	456458
66467	pu, dr y	1	86774
16176	ungar, professor g	7	915391
16166	ulanowski, professor zj	1	81965
3889	davies, professor m	10	1824016
735	baker, dr n	1	96836
1381	billett, professor e	5	438056
95806	o'reilly, professor e	11	1838241
14046	scott, dr c	5	1466402
17006	whomes, dr t	1	87521
49860	prance, dr h	7	956481
55830	lutman, professor me	1	7580
3609	crossley, professor t	16	1058567
47801	vovk, professor v	3	326896
45538	gavin, dr c	2	140698
3431	cowan, professor b	11	2382861
16033	trusler, professor jpm	3	275076
1622	bonfield, professor w	8	12584381
11584	nichols, professor ra	1	119997
15290	suckling, professor cj	1	85000
31747	winfield, professor aft	3	443737
3452	cowley, professor r	25	4010571
55636	krushelnick, professor k	2	351073
38340	graves, professor a	8	1473122
9773	lucas, professor j	13	1834658
13921	sarma, dr s	5	777534
10575	mckay, dr g	2	285202
17447	wood, mr r	2	329499
22137	gibbs, professor bm	7	1036851
57931	cristofides, dr n	1	104020
7702	howard, professor dm	6	847767
35406	johnson, mr a	1	137283
54722	ormerod, professor mg	2	290192
56727	shrimpton, professor j	2	268244
49086	royds, dr j	2	72689
13199	reynolds, dr a	2	208008
48878	hamel, dr j	1	541906
21915	randall, dr c	1	122478
35529	braven, dr j	1	195591
38807	grigor'yan, professor a	5	35864
9274	lea, professor mj	5	933556
36946	curry, mrs a	1	57114
9093	ladommatos, professor n	5	704034
32023	haddleton, professor dm	12	1126686
11819	ogden, dr j	2	24341
22559	mara, professor dd	1	54365
2555	cardwell, professor m	6	2002168
24225	soper, professor a	1	50785
31017	payne, dr c	2	111637
15763	thomson, dr a	4	129836
9001	kocovsky, professor p	6	472049
8964	knight, professor sir p	15	5705202
1819	bradshaw, professor a	6	1240569
5790	gee, dr a	3	302365
4738	edwards, professor p	10	8125658
13919	sarkar, professor s	5	413080
56151	stein, mrs b	1	1820486
5157	fenton, professor d	3	376846
12320	perham, professor rn	1	90364
16982	whittaker, professor t	2	205483
21306	johnson, professor b	14	3054629
21958	woolgar, professor s	3	267312
