Source	Target	Type	Weight
-393156	3113	Undirected	4.0
-393156	41970	Undirected	4.0
-393156	-171947	Undirected	4.0
-393156	-114483	Undirected	4.0
-393156	-79678	Undirected	5.0
-393156	-164791	Undirected	4.0
-393156	12426	Undirected	4.0
-393156	35009	Undirected	4.0
-393156	126084	Undirected	5.0
-393156	80632	Undirected	4.0
55710	58157	Undirected	4.0
55710	89185	Undirected	4.0
55710	70395	Undirected	4.0
55710	-251824	Undirected	4.0
55710	117837	Undirected	4.0
55710	81895	Undirected	4.0
55710	104071	Undirected	4.0
55710	-236908	Undirected	4.0
58157	89185	Undirected	4.0
58157	70395	Undirected	4.0
58157	-251824	Undirected	4.0
58157	117837	Undirected	4.0
58157	81895	Undirected	4.0
58157	104071	Undirected	4.0
58157	-236908	Undirected	4.0
89185	70395	Undirected	4.0
89185	-251824	Undirected	4.0
89185	117837	Undirected	4.0
89185	81895	Undirected	4.0
89185	104071	Undirected	4.0
89185	-236908	Undirected	4.0
70395	-251824	Undirected	4.0
70395	117837	Undirected	4.0
70395	81895	Undirected	4.0
70395	104071	Undirected	4.0
70395	-236908	Undirected	4.0
-251824	117837	Undirected	4.0
-251824	81895	Undirected	4.0
-251824	104071	Undirected	4.0
-251824	-236908	Undirected	4.0
117837	81895	Undirected	4.0
117837	104071	Undirected	4.0
117837	-236908	Undirected	4.0
81895	104071	Undirected	4.0
81895	-236908	Undirected	4.0
104071	-236908	Undirected	4.0
104071	-79678	Undirected	4.0
104071	126084	Undirected	4.0
50145	-95963	Undirected	6.0
50145	102086	Undirected	7.0
50145	17379	Undirected	4.0
50145	39752	Undirected	5.0
50145	-399202	Undirected	5.0
50145	2683	Undirected	4.0
50145	12945	Undirected	4.0
50145	61977	Undirected	5.0
50145	87566	Undirected	4.0
50145	13313	Undirected	4.0
50145	14808	Undirected	4.0
50145	37796	Undirected	4.0
50145	27937	Undirected	4.0
50145	-465702	Undirected	4.0
50145	15576	Undirected	4.0
50145	5779	Undirected	4.0
-95963	102086	Undirected	6.0
-95963	39752	Undirected	5.0
-95963	-399202	Undirected	4.0
-95963	61977	Undirected	4.0
102086	17379	Undirected	4.0
102086	39752	Undirected	5.0
102086	-399202	Undirected	5.0
102086	2683	Undirected	4.0
102086	61977	Undirected	4.0
102086	72554	Undirected	4.0
102086	87566	Undirected	4.0
102086	-465702	Undirected	4.0
102086	15576	Undirected	4.0
102086	5779	Undirected	4.0
22096	115780	Undirected	4.0
22096	-507530	Undirected	7.0
22096	14887	Undirected	7.0
22096	5838	Undirected	7.0
22096	48363	Undirected	7.0
22096	68929	Undirected	7.0
22096	-169388	Undirected	8.0
22096	-192571	Undirected	9.0
22096	-26391	Undirected	9.0
22096	-26383	Undirected	9.0
22096	81425	Undirected	9.0
22096	68565	Undirected	5.0
22096	-119079	Undirected	4.0
22096	-221519	Undirected	5.0
22096	-154669	Undirected	4.0
22096	7747	Undirected	9.0
22096	79744	Undirected	9.0
22096	100918	Undirected	9.0
22096	103689	Undirected	9.0
22096	34742	Undirected	9.0
22096	-182372	Undirected	9.0
22096	53130	Undirected	9.0
22096	-188643	Undirected	9.0
22096	38487	Undirected	9.0
22096	2583	Undirected	9.0
22096	21508	Undirected	9.0
22096	31161	Undirected	9.0
22096	15899	Undirected	9.0
22096	-421481	Undirected	9.0
22096	-218763	Undirected	7.0
22096	39143	Undirected	7.0
22096	76149	Undirected	7.0
22096	43470	Undirected	8.0
22096	38641	Undirected	7.0
22096	78876	Undirected	7.0
22096	-493504	Undirected	7.0
22096	11671	Undirected	5.0
22096	37755	Undirected	8.0
22096	29315	Undirected	8.0
22096	91872	Undirected	8.0
22096	60732	Undirected	8.0
22096	105371	Undirected	8.0
22096	7600	Undirected	8.0
22096	-304143	Undirected	8.0
22096	17736	Undirected	8.0
22096	-234889	Undirected	8.0
