Id	Label	Num
107856	professor ij miguel	3	
-6151	dr m dominik	3	
-320139	dr a barker	3	
109648	professor ke kirwan	7	
-420340	dr le horsfall	3	
-10368	professor ap harvey	7	
-101075	dr sr coles	2	
119644	dr g barker	2	
70382	dr p longhurst	3	
108198	professor d book	4	
110657	dr rj davenport	5	
112150	professor h xu	5	
-199321	professor a hornung ceng ficheme frsc	3	
-25755	dr n hodges	3	
6888	professor r harrison	3	
96913	professor y ding	7	
17627	professor ml wyszynski	3	
37305	professor j clayden	3	
17241	professor m wills	2	
-95596	dr mj fuchter	4	
100807	dr aj campbell	4	
31516	professor r taylor	4	
-215744	professor sp fletcher	5	
21338	professor ki booker-milburn	3	
102	professor vk aggarwal	3	
27351	professor t gallagher	3	
-456663	dr e m turner	3	
99124	professor dj dixon	3	
23065	professor cj schofield	3	
112306	dr m.d. smith	3	
114691	dr ml clarke	2	
-197148	professor m buehl	2	
-380444	dr rj phipps	2	
-474515	dr w p unsworth	4	
49153	professor p o'brien	4	
37419	professor ea hinds	6	
-27231	dr jj hudson	5	
56694	dr b sauer	6	
117038	dr mr tarbutt	6	
28335	professor n badnell	3	
-24631	dr m g o'mullane	3	
-301337	dr a zair	3	
-453486	dr g sarri	2	
-114265	professor n madsen	1	
-27332	dr spd mangles	5	
-110959	dr cd murphy	2	
-494980	dr dg green	2	
11644	professor p nolan	1	
-187021	professor s chattopadhyay	1	
61397	dr dt joss	1	
-253069	dr wa bertsche	1	
2803	professor m charlton	1	
-27189	dr sj eriksson	1	
108019	professor dp van der werf	1	
-142355	dr d cassidy	3	
90693	professor pf barker	4	
-421873	dr s hogan	4	
94941	professor pa dalby	9	
-186322	professor n szita	3	
15868	professor n titchener-hooker	9	
49257	professor g sankar	7	
30452	professor a pomiankowski	13	
-10157	dr dg bracewell	9	
12295	professor a penn	12	
2663	professor r catlow	22	
54941	professor a gavriilidis	15	
123884	dr sp hanna	4	
54502	professor pf mcmillan	6	
99170	professor d brett	18	
-420667	professor m coppens	12	
94574	professor m miodownik	7	
86007	professor p lettieri	16	
40973	professor g lye	9	
-398845	professor a velayudhan	5	
-101572	dr cj chuck	4	
-3644	professor rj scott	4	
2953	professor jh clark	8	
9295	professor d leak	8	
-151814	dr mc mcmanus	5	
-447846	dr d a henk	4	
35164	dr a matharu	4	
125972	dr vl budarin	4	
-57753	professor ka vincent	4	
-498283	dr ha reeve	4	
-214543	dr k nazarpour	4	
14115	professor aj seeds	11	
12308	professor r penty	11	
116932	professor d chu	11	
16932	professor i white	7	
119760	dr c renaud	5	
89149	professor rm berry	11	
46741	professor p donnelly	11	
79518	professor sir jm brady	12	
14544	professor rct slade	4	
-543352	dr d watson	3	
102972	professor n shah	28	
-197775	dr pe dodds	3	
-124555	professor ep thornley	2	
-66096	dr gm richter	1	
92020	professor g taylor	4	
92028	professor p ekins	8	
78329	dr aw bauen	1	
118983	professor pj murray	1	
-360884	dr f eigenbrod	4	
43092	professor y zhang	1	
-192969	professor tk mallick	5	
85957	dr w nimmo	9	
-192622	professor x luo	6	
-189902	dr ts o'donovan	4	
50173	professor jm jones	6	
6220	professor dm grant	12	
-63445	professor l ma	6	
38142	dr cn eastwick	7	
12657	professor m pourkashanian	10	
70345	professor gs walker	7	
103908	professor s gu	3	
78969	professor k wilson	10	
1924	professor av bridgwater	1	
13614	professor ap roskilly	9	
-79436	dr i shield	1	
-211940	professor w f gale	1	
17161	professor p williams	5	
29279	professor cm rayner	1	
68709	professor tj foxon	11	
-410393	professor p upham	2	
-436272	dr s heaven	4	
-156262	dr l levidow	1	
-4011	professor mk theodorou	4	
835	professor c banks	5	
-387066	dr rg wilkinson	1	
34731	professor t welton	9	
-189227	dr km polizzi	10	
-180507	dr mg millan-agorio	5	
-4361	professor mh beale	4	
-4313	dr j ward	4	
93532	dr gjp britovsek	4	
92032	professor a karp	4	
-305209	dr j p hallett	11	
110062	professor a bismarck	9	
87797	professor ck williams	13	
14056	professor k scott	7	
15285	professor p styring	11	
91269	professor a guwy	3	
50620	professor i head	3	
110009	professor gc premier	3	
115825	dr eh yu	3	
-80766	dr w huang	3	
-37650	dr j sadhukhan	3	
82737	professor r dinsdale	3	
34707	professor tp curtis	6	
-6173	professor i thompson	3	
-117637	professor mm maroto-valer	6	
-256780	dr b xu	4	
-254051	dr dg wright	4	
-258571	dr j scott	4	
4738	professor p edwards	4	
-121092	dr j andresen	4	
-89834	dr j ouenniche	4	
-411741	dr m i piecyk	6	
-515715	dr h wang	4	
-522125	dr j xuan	4	
-541649	dr p k greening	4	
56833	professor af lee	10	
-462181	dr l mcevoy	3	
34702	professor pj harvey	3	
70854	professor kj flynn	3	
64658	dr pw dyer	3	
-11487	dr hc greenwell	3	
-418213	dr sk beaumont	3	
-303196	dr v wells	3	
-3985	dr j gallagher	3	
105310	professor is donnison	3	
-269286	dr j adams	3	
-3308	professor p smith	1	
-102488	dr np mcnamara	1	
-43572	dr j whitaker	1	
-50416	dr jl snaddon	1	
-249813	dr r slade	1	
-531019	dr a harper	2	
-200928	professor m wang	2	
-424659	dr x tu	1	
71113	professor l lawton	1	
8058	professor j irvine	6	
71114	professor pkj robertson	1	
-352224	dr s wagland	2	
-449225	professor e anthony	2	
83557	dr i watson	1	
115732	dr mc paul	3	
-460013	dr z yu	3	
-481479	dr n karimi	2	
46168	professor pl younger	4	
-252133	dr p j gilbert	4	
-210901	dr p hastie	1	
-87693	dr ytm makkawi	1	
53551	dr j sharp	1	
-7039	professor ml clarke	5	
14765	professor ce snape	8	
98279	professor j wood	9	
93744	dr mj clifford	3	
-271976	dr w j bignold	3	
-197514	professor l martin	3	
27733	professor k kendall	5	
-166876	dr w bujalski	3	
16863	professor ad wheatley	3	
-121218	dr r blanchard	5	
-108073	professor mp phillips	3	
118458	dr kj tansey	3	
-100508	dr a dhir	3	
-76055	professor h liu	5	
-367941	dr n rao	3	
-15558	dr s jewitt	3	
-15052	dr s ramsden	3	
-15103	dr t drage	5	
-17765	dr ch jarvis	3	
-15390	professor c atkin	3	
-16316	dr s raman	3	
-6910	professor a comber	3	
-4106	dr h west	3	
-189550	professor dj roddy	1	
17184	professor a williams	3	
121818	dr a shaw	1	
-110026	dr sr wylie	1	
-527492	dr j edmondson	2	
8392	professor a johnston	6	
21769	professor p maini	3	
-439159	dr p richmond	3	
62200	professor a noble	11	
4267	professor pj dobson	9	
109273	dr rj lingwood	9	
70800	dr pa clarke	1	
-5103	dr gh thomas	1	
-394102	dr mw powner	2	
27155	professor m shipman	2	
-185551	dr p neve	2	
-10038	professor aj wilson	3	
43013	professor se radford	3	
117308	dr ew hewitt	3	
81226	professor ae ashcroft	3	
-455480	dr a pordea	2	
11753	professor d o'hagan	3	
94958	dr sj webb	3	
-251298	professor m zanda	2	
15617	professor r templer	5	
32110	professor rw martin	10	
-139467	dr aw wark	5	
16199	professor d uttamchandani	9	
15984	dr c trager-cowan	9	
-70595	professor j sefcik	15	
60514	professor aj florence	16	
116954	dr pr edwards	6	
-517712	professor j ter horst	10	
52957	professor aj mulholland	9	
99135	dr r sessions	2	
31756	professor s caddick	1	
-187085	dr jr baker	1	
-13724	professor ka chester	2	
-243788	dr a unciti-broceta	3	
-369681	dr e patton	3	
116696	professor hy leung	3	
-456060	dr n carragher	3	
-529868	dr p brennan	3	
97107	professor d spring	2	
-197334	dr bm kessler	1	
-558254	dr a echalier	1	
-97724	dr a jamieson	1	
-493739	dr i hers	2	
15713	professor ej thomas	1	
-165210	professor wjp müller	1	
-380318	dr s garcia-manyes	4	
-416875	professor n stone	4	
52780	professor p matousek	3	
115867	professor jr jones	13	
-383844	dr j jeffers	5	
-396369	dr c gupte	4	
-27474	professor sm rankin	4	
309	professor a amis	5	
-160927	professor j cobb	5	
55546	dr pm cann	4	
67858	dr u hansen	4	
119191	professor m stevens	10	
-191870	dr tk georgiou	1	
-230755	adjunct assoc. prof. j hanna	4	
-387906	dr l ciric	4	
72178	professor m edirisinghe	6	
-551739	dr e e cloutman-green	4	
122884	dr g ren	5	
92919	professor js wolffsohn	2	
-124919	dr j huang	2	
434	professor sp armes	5	
13767	professor a ryan	5	
28423	professor hdm moore	2	
36732	professor aj blacker	8	
21285	professor tdh bugg	5	
-258455	dr j l scott	10	
-126294	dr bn bridgens	5	
-159967	dr j lee	4	
-366569	dr d lilley	4	
-6363	dr a saiani	2	
54564	professor s best	2	
32414	professor re cameron	2	
50320	professor r williams	2	
-486966	dr ra d'sa	3	
-440002	dr p seib	3	
17189	professor dj williams	6	
132037	professor lm grover	5	
-210558	dr k coopman	5	
-201525	dr rj thomas	5	
-431637	professor n medcalf	5	
46006	professor k shakesheff	9	
81742	professor m lewis	6	
-2831	dr ldk buttery	5	
4770	professor a el haj	5	
-164335	dr p roach	5	
-68628	dr mj hardman	3	
101915	professor n tirelli	3	
3247	professor p connolly	7	
28648	dr ra black	5	
17347	professor p winn	5	
7905	dr i hunter	5	
118997	professor r ulijn	5	
34035	professor ba conway	5	
125468	dr k mathieson	5	
76548	professor pm weaver	6	
5103	dr i farrow	5	
-87368	professor rs trask	5	
17375	professor m wisnom	6	
68917	professor ip bond	5	
114270	dr sr schultz	4	
-213750	professor p matthews	7	
-32636	professor w wisden	4	
52001	professor d lidzey	10	
37709	professor s rimmer	4	
-2613	professor jw haycock	7	
79834	professor n hopkinson	7	
34860	professor g leggett	7	
24520	professor j fisher	5	
-2128	professor jl tipper	3	
50730	professor pv hatton	3	
3091	professor pd coates	5	
38418	professor kw dalgarno	4	
58801	dr c williams	3	
-157990	dr pr culmer	2	
112421	dr r day	2	
-540343	dr m bryant	2	
-546181	dr a alazmani nodeh	2	
-256975	professor a carr	4	
-542778	professor s a stapley	4	
-249581	dr b cousins	2	
-325571	ms j tsui	2	
-162772	dr x zhao	5	
-262265	dr s brown	3	
110550	professor aj flewitt	8	
15482	professor l tarassenko	5	
6588	professor eah hall	5	
41037	professor a blandford	6	
55374	professor j batchelor	5	
-269537	dr tm ellis	4	
-392192	dr k lee	5	
-250949	dr s masouros	5	
-75557	dr ji dawson	2	
-219769	dr b ciani	5	
-99150	dr p a beales	8	
31891	professor ip parkin	16	
-211444	dr z du	4	
27898	dr q zhao	2	
114829	professor t palmer	2	
82760	professor r keatch	2	
-465853	professor ga corner	2	
55364	professor fa davidson	2	
106997	dr d mcgloin	8	
-400058	mr g nabi	2	
125851	dr ss staniland	3	
-3404	dr w song	4	
-417791	dr a de mel	3	
-14030	professor mc loizidou	3	
-268014	professor m emberton	3	
-254877	professor ma birchall	3	
52217	dr dj willock	7	
41416	professor a shluger	7	
-5438	professor gm day	6	
76723	dr b slater	9	
74086	professor nh de leeuw	17	
43972	professor n harrison	10	
8088	professor ms islam	7	
44257	professor j harding	6	
107909	dr sm woodley	8	
-452872	dr t shearer	3	
-421154	dr y benitez-alfonso	3	
111786	dr m ries	3	
35749	professor e ingham	5	
83405	professor b su	3	
-74498	dr a nobbs	3	
104346	professor mj dalby	3	
-216661	mr rmd meek	3	
-9083	professor g ramage	3	
-262716	dr k burgess	3	
127919	professor b vaidhyanathan	5	
1396	professor j binner	3	
96463	professor b saunders	4	
-7997	professor ja hoyland	2	
106292	professor a freemont	10	
34838	professor iw hamley	4	
-385120	dr z wang	4	
-104747	professor cj connon	4	
56409	professor w hayes	7	
35928	professor hm colquhoun	4	
119913	professor yz khimyak	4	
-487990	dr j angulo	4	
95046	professor s eichhorn	17	
34648	professor r field	4	
88190	professor k edler	4	
-103386	prof ce willoughby	2	
-493737	dr g poologasundarampillai	6	
101381	professor c holt	5	
-210764	professor p conaghan	5	
-117115	professor pj rowe	4	
-4432	professor aa pitsillides	4	
106929	professor amj bull	4	
-214437	dr k novakovic	3	
8323	professor a jha	6	
-1008	dr mn routledge	2	
-108034	dr ap brown	3	
25053	professor w sibbett	2	
10566	professor ac mcintosh	2	
92216	dr cta brown	3	
-257082	professor m duggal	2	
36455	professor r raval	3	
-189459	dr c hollis	10	
-177421	dr j james	10	
-7738	dr m sherratt	10	
73058	professor mj blunt	10	
4136	professor b derby	11	
15755	professor ge thompson	12	
40140	professor r stevens	13	
58708	professor p mummery	13	
100952	dr d clarke	10	
108032	professor sh cartmell	10	
68130	professor np brandon	14	
32269	professor dc watts	10	
-225572	dr aw perriman	4	
-215089	dr jlr anderson	2	
-108742	dr a tilocca	3	
14082	professor ns scrutton	8	
37267	professor sg yeates	5	
-497749	professor j faulon	3	
-249240	dr s hay	3	
44954	professor m lucas	2	
14470	professor h simpson	2	
123979	dr z huang	2	
27579	professor s cochran	4	
118330	professor rk wilcox	5	
56939	dr a aggeli	4	
-17244	professor c coussios	6	
-420903	professor r o cleveland	6	
46081	professor z you	4	
-415437	dr r gupta	2	
93895	professor aa dehghani-sanij	6	
73998	dr td stewart	1	
122537	professor r richardson	5	
-391085	dr n messenger	1	
83982	dr om querin	1	
100863	professor c james	2	
121944	professor h dawes	2	
93563	professor l kenney	2	
-188970	dr cs holloway	6	
-118428	dr fm rodriguez y baena	2	
-503121	dr k gerling	1	
-107082	dr dp cosker	5	
78397	dr ait salo	4	
-507527	dr n d f campbell	4	
-507529	dr y yang	4	
17222	professor p willis	10	
-372746	dr ma brown	6	
-259812	dr j l j bilzon	4	
83269	professor e o'neill	5	
-186139	dr a jackson	2	
-449108	dr a sims	2	
-408357	dr r whittaker	3	
-195262	dr aj trevelyan	2	
-110248	dr tg constandinou	5	
-108574	dr mo cunningham	2	
-107976	professor j burn	2	
11775	professor a o'neill	5	
43067	professor n. de n. donaldson	2	
122942	dr p degenaar	2	
125456	professor sn baker	3	
-429129	dr l citi	2	
-28278	dr jm shippen	1	
-175276	professor j butler	1	
368	professor bj andrews	1	
-159395	dr id mccarthy	1	
92710	professor vm becerra	2	
-452720	dr a s poulton	1	
-493093	dr a keshmiri	2	
119045	dr f sepulveda	1	
41348	dr dp steenson	7	
-503602	dr r j o'connor	3	
-215182	dr ekj chadwick	1	
-155320	professor l jiang	1	
30942	professor d howard	1	
-196214	dr l ren	1	
-304511	professor r baker	1	
110491	dr m twiste	1	
42685	professor aw darzi	7	
-426068	dr sm walker	2	
51646	professor s matcher	4	
-19966	professor mj cork	4	
119342	dr mj carre	4	
117583	professor r lewis	8	
-454165	dr h shum	2	
69701	professor en goodyer	1	
7684	professor mj hounslow	1	
-400212	professor m viceconti	1	
50184	professor a pavic	1	
75154	professor tm skerry	1	
43622	professor v kadirkamanathan	3	
25230	professor sa billings	1	
-419529	professor d lacroix	1	
-409779	professor e v mccloskey	1	
-426401	dr c dunlop	2	
77926	dr s williams	2	
-93485	dr ac jones	2	
80239	professor d shepherd	2	
-301711	professor mm attallah	3	
-249440	professor o addison	2	
-464008	dr ca higgins	2	
-465952	dr m masen	2	
63519	professor m browne	4	
50377	mr d barrett	4	
72886	dr a bhaskar	4	
-428371	professor m o w heller	4	
106090	professor ra harris	7	
-418628	dr r goodridge	6	
-307529	dr a turton	3	
-126869	dr ct freeman	3	
-24480	dr a buis	5	
-10061	professor a stefanovska	3	
94915	dr p kirkpatrick	2	
48048	professor p mcclintock	4	
72333	professor a cangelosi	4	
76520	professor sl denham	4	
115485	dr t wennekers	4	
-185420	professor j whittle	4	
-308300	professor tg robinson	2	
42118	professor r panerai	2	
111092	dr sj payne	2	
-6396	dr dm simpson	5	
-425601	mr do bulters	2	
-494588	professor a jerusalem	2	
-21248	professor s antoranz contera	2	
-186249	dr iai triantis	2	
-13260	dr gwj moss	6	
94878	professor ce elwell	2	
-172876	dr n everdell	2	
-87695	dr i tachtsidis	2	
-88782	dr m smith	2	
108148	professor ap gibson	2	
41955	professor e trucco	2	
-413570	dr f doubal	2	
-189625	dr tj macgillivray	2	
-120350	professor b dhillon	2	
96832	professor ij deary	2	
66077	professor j wardlaw	3	
-491206	dr asf doney	2	
101974	professor gjm parker	3	
-23699	professor sr williams	2	
-176034	professor k herholz	2	
-8193	professor a burns	5	
-167458	dr jc matthews	3	
-106367	dr l parkes	2	
-322942	dr m asselin	3	
-323885	dr h boutin	2	
-170746	professor rg wise	3	
-190304	dr k murphy	3	
-192935	dr cj evans	3	
-21514	professor j hall	3	
104033	professor wp gray	3	
-324958	dr v tomassini	3	
15956	professor c toumazou	8	
2637	professor aeg cass	2	
-364755	dr p georgiou	3	
-455302	dr j escudero rodriguez	3	
-333200	professor j starr	3	
39006	professor ag davies	10	
-459649	dr f palombo	2	
10115	professor j marangos	7	
20508	professor r smith	7	
53039	professor j tisch	7	
8964	professor sir p knight	6	
94512	professor m bearpark	5	
-218517	professor my ivanov	7	
-214628	dr v averbukh	4	
5533	professor lj frasinski	4	
38146	professor d klenerman	2	
-407816	dr sf lee	3	
119793	professor m green	5	
-119496	dr la dailey	3	
-23399	dr h collins	3	
66895	dr ca hooley	6	
-114995	professor ad huxley	6	
37521	professor m cates	7	
22036	professor i galbraith	6	
75200	professor p sollich	5	
-9233	professor f fraternali	5	
-1330	professor bd malamud	5	
-110554	dr mj bhaseen	5	
-224809	dr c lorenz	5	
10622	professor t mcleish	3	
12600	professor w poon	3	
40832	professor b murray	3	
97763	professor lr hutchings	3	
-445358	dr a solernou crusat	1	
-426035	dr s korposh	6	
-491056	dr l wilson	2	
80726	dr ia khovanov	1	
93270	professor pm rodger	1	
52977	dr d luchinsky	1	
-903	dr sk roberts	1	
-199356	dr s pimlott	4	
43504	professor d ireland	4	
2451	professor ra cairns	4	
16056	professor rw tucker	4	
-159364	dr j gratus	4	
115183	dr da burton	4	
-464583	professor z sheng	4	
-480284	professor b hidding	4	
96777	professor v o'shea	4	
-218454	dr m boyd	4	
-265313	dr o cespedes	6	
-493904	dr k voitchovsky	2	
-513577	dr a noy	2	
-63724	professor mc leake	2	
-390663	dr a datta	0	
-105162	dr dj smith	3	
-73411	dr j kirkman-brown	3	
109547	dr pg petrov	1	
17345	professor cp winlove	1	
-198386	dr g marcelli	1	
14107	professor jm seddon	3	
50639	professor pd olmsted	3	
51996	dr rv law	3	
-29254	dr p cicuta	3	
-10129	dr sda connell	3	
72084	professor p o'shea	3	
705	professor c bain	5	
127275	dr o ces	7	
81707	dr jm sanderson	3	
120015	professor w hofer	8	
-188134	dr g teobaldi	5	
61373	dr m probert	5	
9965	professor pa madden	5	
52930	professor c molteni	5	
13140	professor k refson	8	
42450	professor mw finnis	10	
-115235	professor c skylaris	6	
61323	professor dr bowler	6	
105888	professor a michaelides	5	
77725	professor j kohanoff	6	
45310	professor p hu	8	
46040	professor sj clark	6	
45	professor gj ackland	5	
89660	dr c morrison	5	
34540	dr p bristowe	6	
52344	professor m sprik	6	
12204	professor mc payne	12	
125120	dr g csanyi	10	
-75760	dr cj woods	3	
41112	professor bd simons	4	
40210	professor e terentjev	4	
11473	professor rj needs	4	
96613	professor n cooper	7	
16565	professor m warner	4	
48095	professor h summers	8	
-514349	professor k meissner	5	
-438678	dr y zhang	3	
61112	professor j thomas-oates	3	
94248	dr jp chong	3	
-21383	dr pj martin	3	
-162443	dr tk mukhopadhyay	3	
-2856	dr r curtis	2	
111413	dr j warwicker	2	
-11045	professor j green	3	
56703	professor rk poole	3	
117269	professor nam monk	3	
43771	dr jm rees	3	
32459	professor w zimmerman	9	
-23812	professor l papageorgiou	6	
38108	professor nf thornhill	3	
-11293	professor s farid	3	
-149115	professor s morris	2	
71064	professor sj brocchini	3	
54110	dr ms turner	13	
1799	professor ddc bradley	10	
-183408	dr c kontoravdi	6	
-27428	professor ps freemont	3	
8935	professor r kitney	3	
-295727	dr t s bayer	3	
-161777	dr jyy heng	4	
-529725	dr w o popoola	3	
-422712	dr a shukla	3	
80634	professor p purnell	14	
13540	professor cdf rogers	14	
28545	professor m basheer	7	
116917	dr n merat	5	
108938	dr g graham	6	
-244873	professor a brown	11	
-180790	dr r fuentes	16	
108534	professor n cohen	7	
42474	professor i robertson	7	
-116488	dr sd prior	4	
3138	professor ag cohn	6	
-80837	dr j kim	4	
-51573	dr m dallimer	4	
130377	dr n metje	14	
28462	professor dn chapman	7	
-439712	professor g a dymski	4	
-464153	dr n somjit	7	
-125362	mr r street	8	
39147	professor m davies	3	
72748	professor rj lowe	3	
11861	professor t oreszczyn	4	
44971	mr p raynham	3	
106233	dr i ridley	3	
50835	professor p steadman	3	
57443	dr b croxford	3	
-241069	dr a j summerfield	3	
-169900	dr m barrett	5	
80576	dr d shipworth	3	
-356459	dr k goda	3	
-30080	professor t rossetto	3	
51807	professor l mair	6	
-211411	dr a parlikad	3	
40357	professor c middleton	5	
44695	professor d mcfarlane	5	
-425848	dr m z b elshafie	3	
109724	dr a seshia	5	
-241558	dr m j dejong	3	
-244585	dr ea silva	5	
-492027	dr g biscontin	3	
-507200	dr j p talbot	3	
31886	professor r cippola	6	
-105021	professor lo oyedele	2	
-476012	dr v kumar	2	
-476308	dr x ruan	2	
-531659	mr b karimu	2	
-490009	dr i adelopo	2	
-484744	dr k omoteso	2	
30550	professor d gann	6	
-361751	professor t hoehn	6	
-289013	dr a leiponen	6	
-229913	mr n leon	6	
6728	professor c hankin	10	
-161562	professor e autio	6	
40612	professor g strbac	12	
-153810	professor ac davies	14	
128335	professor j haskel	6	
76480	dr s wilkinson	11	
-417403	dr g elia	3	
-187474	dr s kontoe	3	
121224	dr ac raby	4	
-445349	dr j faure walker	3	
-472552	professor m mayfield	6	
-197091	professor le varga	14	
-123382	professor m vasile	9	
12861	professor a purvis	8	
12687	professor w powrie	14	
37401	professor jm preston	9	
78580	professor s jarvis	10	
-104233	professor j coaffee	13	
6532	professor i guymer	8	
12808	professor r procter	6	
-456155	professor g cormode	10	
-129394	dr gsf shire	3	
-286344	dr i hamilton	2	
70341	professor j glass	9	
-236820	professor a thorpe	8	
-174574	dr ci goodier	8	
34596	professor l shao	2	
-79345	dr h titheridge	3	
35937	professor m echenique	4	
3618	professor j crowcroft	11	
93129	professor c mascolo	4	
89280	professor s scholtes	4	
55324	professor jm allwood	9	
-297874	dr p b heffernan	4	
-422444	dr a giaralis	2	
110478	professor j barlow	2	
-29747	professor c noakes	2	
16823	professor ar west	5	
-100165	dr m eames	2	
9671	professor k lomas	3	
-410176	professor d robinson	1	
13517	dr pi rockett	1	
-252769	dr ea hathway	1	
-79509	professor r gupta	2	
71506	professor s brandani	4	
38027	professor pa wright	1	
-154172	dr hhp yiu	1	
-187814	professor eeb campbell	1	
-248909	dr h ahn	1	
-372955	dr m ferrari	4	
82953	professor j darr	12	
-532204	dr aj smallbone	1	
-23312	dr d reiner	1	
-241673	dr n mac dowell	2	
4579	professor s durucan	1	
-435934	dr j shi	1	
79462	professor a korre	1	
-44025	mr rw gatliff	1	
61230	professor nf pidgeon	5	
-253642	mr m f quinn	1	
85403	professor qj fisher	1	
-15114	dr c sun	2	
-192616	dr k patchigolla	1	
-482196	professor v manovic	1	
108020	dr b bijeljic	1	
112314	dr aj sederman	4	
5961	professor l gladden	9	
94414	dr md mantle	4	
9071	dr rv kumar	2	
111039	dr a chadwick	2	
-434125	dr m chapman	1	
-187142	dr c gough	1	
-182249	dr d noy	1	
-183595	dr da angus	1	
-80247	dr sl mander	2	
70889	dr ai best	1	
-246185	dr ga williams	1	
123842	professor tt cockerill	2	
44948	professor zx guo	6	
-109834	mr sdc hardy	2	
54467	professor r thomson	7	
-48182	dr smv gilfillan	1	
-6822	professor fm stuart	1	
117846	professor rs haszeldine	1	
-409484	dr s krevor	1	
-303375	dr i staffell	2	
-181239	dr p fennell	5	
-113845	professor rj green	6	
-81165	dr l sarkisov	4	
-117330	dr d friedrich	4	
8719	professor g kelsall	8	
44380	professor k hellgardt	6	
93226	professor m shaffer	7	
50614	dr g white	1	
37273	professor d reay	4	
-502818	dr v zivkovic	1	
-506996	dr s garcia lopez	1	
-86877	dr r turnewitsch	1	
-188940	professor rn glud	1	
-51056	dr sa mathias	1	
72078	professor a cooper	6	
-200617	professor dj adams	5	
-23413	professor pm budd	6	
73952	dr p sazio	3	
-398965	dr l armstrong	3	
-187211	dr r raja	7	
110324	dr ji mackenzie	6	
-506816	dr e andreoli	2	
72561	professor cs adjiman	4	
22112	professor p rubini	1	
70712	dr j lee	1	
-399201	professor p taylor	5	
-269821	dr h carr	1	
-186246	dr r marsh	5	
40837	professor p bowen	5	
-435728	dr a valera-medina	2	
-481984	dr j jia	3	
5834	professor j gibbins	3	
-249677	dr ms lucquiaud	3	
-181660	dr kj hughes	1	
-111569	dr p valluri	4	
10088	professor dac manning	2	
-263753	dr p manning	2	
-364647	dr j harrington	3	
-186097	dr le whitmarsh	1	
-435093	dr a paluszny rodriguez	1	
-419390	dr cc graham	1	
66415	professor rw zimmerman	1	
105211	dr s holloway	1	
125790	dr sa scott	4	
56801	professor j oakey	5	
-6708	mr j blackford	1	
16033	professor jpm trusler	1	
-262944	professor j gluyas	4	
-248790	dr s shackley	1	
-184599	dr h chalmers	3	
-118097	dr j race	2	
-522166	dr p a szilagyi	3	
-213257	dr j tang	7	
-431372	dr a roldan	5	
-398170	dr j g p jacquemin	7	
45812	professor c hardacre	15	
-545045	dr e mangano	1	
41423	professor r allen	7	
-98093	dr r rothman	7	
14479	professor d sinclair	13	
41623	professor a azapagic	8	
37889	dr r bell	7	
-109169	dr ea anderson	2	
-450617	dr e rosta	2	
71054	professor pl arnold	2	
95775	professor jb love	2	
3065	professor f cloke	4	
42725	professor mg davidson	14	
-480516	dr u hintermair	1	
-192919	dr at lubben	1	
-110716	dr jp lowe	1	
106967	professor ms hill	3	
16094	professor nj turner	1	
61579	professor b davis	5	
99299	professor m greaney	1	
88269	professor t wirth	1	
127902	professor rk allemann	6	
128473	dr td sheppard	3	
64967	professor s aldridge	2	
29253	dr c richards	2	
112058	professor m gaunt	3	
-520903	dr j w walton	2	
37308	professor t donohoe	2	
-481376	dr c r jones	1	
-479208	dr a buchard	2	
24451	professor d chadwick	5	
7937	professor g hutchings	9	
8956	professor dw knight	2	
27178	professor m rosseinsky	11	
85552	dr jb claridge	7	
49768	professor a dent	4	
13742	professor a russell	5	
38914	professor j anderson	5	
44576	professor d lennon	5	
55659	dr sf parker	5	
-187425	dr mj ingleson	1	
-81264	professor pcj kamer	1	
3156	professor d cole-hamilton	5	
105688	professor n westwood	1	
-233635	dr c s j cazin	1	
-217591	professor sp nolan	1	
127065	professor ad smith	5	
118599	professor hw lam	1	
-200984	professor i larrosa	2	
11678	professor m north	6	
-162025	dr d poulidi	3	
-190439	dr l torrente murciano	9	
16533	professor md ward	5	
43713	professor nh williams	4	
55264	professor m willis	4	
-215699	professor p kukura	3	
-427382	dr s metz	3	
42684	professor s tsang	3	
92400	professor sp rigby	4	
131956	dr j robinson	4	
-424369	dr m d symes	5	
39021	professor s golunski	6	
94047	professor df wass	7	
57154	dr p plucinski	7	
49617	professor sa macgregor	2	
10364	professor t mays	7	
11076	professor cj moody	5	
113728	professor p licence	6	
-412242	dr p wells	4	
-87745	professor ik robinson	6	
-442607	dr c j cordier	2	
-523590	dr r melen	2	
42775	dr jsj hargreaves	1	
61236	professor sh taylor	5	
-353852	dr b chachuat	7	
32124	professor m bowker	8	
61248	dr cj baddeley	2	
-92056	professor ma keane	2	
-447980	dr nv rees	5	
10590	professor kg mckendrick	4	
-99390	dr jm slattery	3	
2126	professor d bruce	3	
82896	dr ml costen	4	
-1635	dr af taylor	3	
-20384	dr j howse	4	
-520997	dr p r mcgonigal	2	
54286	professor pj moriarty	6	
-14646	professor b nerlich	3	
92683	professor l kantorovich	6	
-97901	dr m conte	1	
8108	professor g jackson	3	
40596	professor e pistikopoulos	3	
73824	dr a galindo	7	
-79240	dr ea muller	8	
12025	professor cc pantelides	3	
-11491	dr jd wilden	3	
15681	professor hr thomas	5	
-412243	dr n dimitratos	2	
-492722	dr c hammond	2	
71061	professor a weller	6	
42485	professor a alavi	3	
44789	professor pr raithby	7	
-311107	dr r elias	2	
