"condensed matter physics","physical organic chemistry","3","£2,049,248.00"
"combustion","energy efficiency","6","£1,826,094.00"
"bioelectronic devices","optical devices & subsystems","9","£9,321,107.00"
"artificial intelligence","cognitive science appl. in ict","15","£2,614,952.00"
"artificial intelligence","logic & combinatorics","6","£1,152,055.00"
"artificial intelligence","software engineering","45","£12,785,055.00"
"cognitive science appl. in ict","logic & combinatorics","3","£666,091.00"
"cognitive science appl. in ict","software engineering","10","£1,453,892.00"
"logic & combinatorics","software engineering","3","£666,091.00"
"chemical synthetic methodology","reactor engineering","58","£13,680,629.00"
"catalysis & applied catalysis","chemical structure","28","£10,272,032.00"
"chemical structure","co-ordination chemistry","46","£16,311,334.00"
"asymmetric chemistry","chemical structure","3","£957,795.00"
"biological & medicinal chem.","cells","15","£14,775,553.00"
"biological & medicinal chem.","complex fluids & soft solids","21","£2,773,203.00"
"cells","complex fluids & soft solids","12","£4,448,324.00"
"analytical science","instrumentation eng. & dev.","43","£18,759,460.00"
"analytical science","surfaces & interfaces","35","£9,620,714.00"
"instrumentation eng. & dev.","surfaces & interfaces","23","£13,333,141.00"
"archaeology of literate soc.","computer graphics & visual.","1","£29,505.00"
"computer graphics & visual.","science-based archaeology","1","£61,168.00"
"analytical science","chemical structure","51","£25,659,549.00"
"analytical science","condensed matter physics","6","£3,351,021.00"
"chemical structure","condensed matter physics","27","£16,726,591.00"
"materials processing","materials testing & eng.","74","£34,486,022.00"
"materials synthesis & growth","materials testing & eng.","12","£8,343,058.00"
"design of process systems","physical organic chemistry","2","£118,206.00"
"numerical analysis","statistics & appl. probability","37","£24,207,130.00"
"gas & solution phase reactions","physical organic chemistry","5","£1,368,590.00"
"algebra & geometry","statistics & appl. probability","12","£17,046,190.00"
"gas & solution phase reactions","scattering & spectroscopy","11","£3,008,305.00"
"complexity science","new & emerging comp. paradigms","23","£3,688,342.00"
"fundamentals of computing","software engineering","90","£25,585,165.00"
"electrochemical science & eng.","particle technology","8","£3,611,920.00"
"electrochemical science & eng.","reactor engineering","12","£2,197,621.00"
"particle technology","reactor engineering","13","£2,112,680.00"
"analytical science","genomics","20","£13,825,315.00"
"condensed matter physics","instrumentation eng. & dev.","5","£4,385,226.00"
"instrumentation eng. & dev.","materials characterisation","36","£25,169,996.00"
"asymmetric chemistry","combinatorial chemistry","4","£1,153,185.00"
"chemical synthetic methodology","combinatorial chemistry","25","£11,706,500.00"
"intelligent & expert systems","mathematical aspects of or","1","£104,961.00"
"catalysis & applied catalysis","cells","3","£991,918.00"
"catalysis & applied catalysis","instrumentation eng. & dev.","5","£1,844,562.00"
"catalysis & applied catalysis","medical science & disease","4","£1,146,035.00"
"cells","chemical synthetic methodology","11","£3,814,911.00"
"cells","instrumentation eng. & dev.","22","£4,491,992.00"
"cells","materials characterisation","21","£27,375,171.00"
"cells","medical science & disease","27","£31,167,749.00"
"chemical synthetic methodology","instrumentation eng. & dev.","11","£5,408,460.00"
"chemical synthetic methodology","medical science & disease","10","£2,697,108.00"
"instrumentation eng. & dev.","medical science & disease","14","£2,674,751.00"
"materials characterisation","medical science & disease","24","£26,407,706.00"
"digital signal processing","image & vision computing","10","£13,889,348.00"
"digital signal processing","parallel computing","2","£106,537.00"
"digital signal processing","system on chip","12","£14,042,606.00"
"image & vision computing","parallel computing","11","£3,033,818.00"
"image & vision computing","system on chip","11","£20,132,937.00"
"image & vision computing","vlsi design","5","£2,068,138.00"
"parallel computing","system on chip","25","£10,581,480.00"
"parallel computing","vlsi design","6","£5,013,202.00"
"design engineering","materials processing","9","£1,009,570.00"
"biomaterials","materials characterisation","55","£27,557,209.00"
"catalysis & applied catalysis","electrochemical science & eng.","23","£5,889,494.00"
"catalysis & applied catalysis","sustainable energy vectors","18","£3,575,044.00"
"chemical synthetic methodology","electrochemical science & eng.","14","£2,882,708.00"
"chemical synthetic methodology","sustainable energy vectors","8","£690,676.00"
"electrochemical science & eng.","sustainable energy vectors","5","£379,045.00"
"materials characterisation","sustainable energy vectors","12","£5,473,113.00"
"materials synthesis & growth","sustainable energy vectors","11","£6,710,834.00"
"materials characterisation","particle technology","9","£8,710,168.00"
"materials processing","particle technology","17","£4,438,695.00"
"cells","non-linear systems mathematics","17","£16,332,212.00"
"coastal & waterway engineering","instrumentation eng. & dev.","8","£1,306,224.00"
"condensed matter physics","materials characterisation","127","£66,878,252.00"
"catalysis & applied catalysis","reactor engineering","86","£13,015,819.00"
"fundamentals of computing","parallel computing","10","£2,222,539.00"
"catalysis & applied catalysis","design of process systems","11","£1,331,702.00"
"catalysis & applied catalysis","separation processes","12","£2,264,398.00"
