Source	Target	Type	Weight	Val
31	206	Undirected	6.0	3037391
31	209	Undirected	5.0	3315784
32	19	Undirected	1.0	400859
32	104	Undirected	1.0	288481
33	19	Undirected	1.0	1425873
33	141	Undirected	1.0	4691124
34	6	Undirected	5.0	11052160
34	18	Undirected	4.0	22966958
34	19	Undirected	4.0	15929269
34	26	Undirected	2.0	407583
34	32	Undirected	1.0	288481
34	64	Undirected	1.0	1923246
34	98	Undirected	2.0	1325156
34	138	Undirected	3.0	16153010
34	167	Undirected	2.0	1640556
34	179	Undirected	1.0	288481
34	213	Undirected	3.0	15644397
35	6	Undirected	5.0	9224693
35	34	Undirected	2.0	1662081
35	39	Undirected	3.0	2822596
35	79	Undirected	3.0	7472912
35	111	Undirected	1.0	789800
35	129	Undirected	2.0	7499298
35	131	Undirected	3.0	7484002
35	167	Undirected	1.0	1491903
35	184	Undirected	2.0	6983129
35	206	Undirected	1.0	1229895
36	6	Undirected	3.0	6546547
36	19	Undirected	9.0	15042049
36	31	Undirected	9.0	2692103
36	34	Undirected	4.0	3431653
36	39	Undirected	4.0	3225522
36	63	Undirected	2.0	9846420
36	79	Undirected	3.0	8633183
36	111	Undirected	2.0	1060300
36	131	Undirected	8.0	26781462
36	167	Undirected	3.0	929278
36	190	Undirected	1.0	3693477
36	206	Undirected	5.0	2225570
37	28	Undirected	2.0	6083380
37	127	Undirected	1.0	263811
37	132	Undirected	4.0	2518632
37	205	Undirected	2.0	1399649
37	223	Undirected	2.0	788111
38	84	Undirected	1.0	1415336
39	6	Undirected	2.0	984267
39	31	Undirected	10.0	4877689
39	35	Undirected	5.0	1329197
39	36	Undirected	6.0	3917388
39	131	Undirected	6.0	8210607
39	206	Undirected	2.0	2114959
41	28	Undirected	1.0	1223982
41	38	Undirected	2.0	1514829
41	117	Undirected	1.0	1415336
41	146	Undirected	1.0	2503462
41	219	Undirected	3.0	3347394
42	10	Undirected	5.0	2152462
42	146	Undirected	1.0	1008824
42	220	Undirected	4.0	2052238
43	42	Undirected	1.0	100224
43	107	Undirected	3.0	1494593
43	220	Undirected	1.0	4782908
44	119	Undirected	2.0	1921489
44	184	Undirected	4.0	12635095
45	3	Undirected	3.0	2470941
45	78	Undirected	1.0	179235
45	103	Undirected	2.0	768943
45	132	Undirected	1.0	1997000
45	209	Undirected	1.0	7073862
46	5	Undirected	1.0	97036
46	21	Undirected	1.0	4066457
46	26	Undirected	7.0	6369215
46	129	Undirected	4.0	12708423
46	131	Undirected	5.0	5560599
46	145	Undirected	1.0	287407
46	155	Undirected	1.0	381011
46	162	Undirected	3.0	129896
46	165	Undirected	4.0	1899691
46	185	Undirected	2.0	965887
46	203	Undirected	1.0	1171149
46	216	Undirected	1.0	344067
47	10	Undirected	1.0	1043449
47	33	Undirected	1.0	4691124
47	41	Undirected	1.0	1581410
47	106	Undirected	1.0	3567862
47	110	Undirected	1.0	6531178
47	126	Undirected	2.0	3772771
47	141	Undirected	2.0	8535476
47	152	Undirected	3.0	6730738
47	153	Undirected	2.0	7584967
47	155	Undirected	4.0	3895335
47	174	Undirected	2.0	11222302
47	200	Undirected	1.0	507675
47	203	Undirected	6.0	18007197
47	213	Undirected	1.0	3610642
47	217	Undirected	3.0	7733765
47	219	Undirected	3.0	6293676
48	108	Undirected	1.0	5971211
49	10	Undirected	10.0	3827642
49	105	Undirected	1.0	603425
49	107	Undirected	2.0	1527980
49	203	Undirected	1.0	939908
52	10	Undirected	3.0	9727215
52	22	Undirected	2.0	4093110
52	69	Undirected	2.0	12323435
52	107	Undirected	5.0	5246298
52	108	Undirected	7.0	20527240
52	110	Undirected	6.0	16672414
52	146	Undirected	1.0	5965328
52	148	Undirected	3.0	17710748
52	154	Undirected	1.0	5703935
52	163	Undirected	1.0	753394
52	200	Undirected	3.0	1646064
52	203	Undirected	2.0	2407837
52	220	Undirected	1.0	840940
53	96	Undirected	1.0	19854
53	107	Undirected	2.0	3528566
