"Algebra","[['EP/L018772/1', '£236,950.00'], ['EP/J500902/1', '£149,460.00'], ['EP/L001152/1', '£277,320.00'], ['EP/M001903/1', '£934,489.00'], ['EP/K007343/1', '£245,142.00'], ['EP/L018667/1', '£938,733.00'], ['EP/J019410/1', '£321,959.00'], ['EP/K035703/1', '£421,236.00'], ['EP/M009718/1', '£100,454.00'], ['EP/K004999/1', '£237,157.00'], ['EP/N01815X/1', '£1,006,061.00'], ['EP/N031369/1', '£280,335.00'], ['EP/N023919/1', '£193,805.00'], ['EP/J00149X/2', '£370,809.00'], ['EP/N03189X/1', '£2,171,099.00'], ['EP/N033787/1', '£99,083.00'], ['EP/M004333/1', '£687,887.00'], ['EP/N005457/1', '£180,116.00'], ['EP/M019292/1', '£92,298.00'], ['EP/L002388/2', '£298,236.00'], ['EP/K040154/1', '£629,652.00'], ['EP/N016505/1', '£347,963.00'], ['EP/N015452/1', '£317,340.00'], ['EP/N027531/1', '£254,111.00'], ['EP/N033922/1', '£432,455.00'], ['EP/N021649/1', '£252,375.00'], ['EP/L015684/1', '£3,771,473.00'], ['EP/J002658/1', '£589,359.00'], ['EP/N007360/1', '£97,485.00'], ['EP/M024202/1', '£283,368.00'], ['EP/L005190/1', '£787,972.00'], ['EP/K005545/1', '£401,912.00'], ['EP/L013037/1', '£93,256.00'], ['EP/L027283/1', '£98,451.00'], ['EP/L017962/1', '£250,790.00'], ['EP/K023128/1', '£283,814.00'], ['EP/M016641/1', '£265,986.00'], ['EP/M02525X/1', '£341,698.00'], ['EP/M017516/1', '£222,476.00'], ['EP/P000487/1', '£652,378.00'], ['EP/J018074/1', '£1,629,559.00'], ['EP/K022490/1', '£598,844.00'], ['EP/K032208/1', '£5,957,239.00'], ['EP/J002062/1', '£693,701.00'], ['EP/J500914/1', '£150,000.00'], ['EP/N019644/1', '£207,475.00'], ['EP/K041096/1', '£279,768.00'], ['EP/M015548/1', '£317,854.00'], ['EP/L005328/1', '£298,192.00'], ['EP/N010957/1', '£79,018.00'], ['EP/K039407/1', '£315,524.00'], ['EP/K015478/1', '£935,304.00'], ['EP/N003209/1', '£99,896.00'], ['EP/N022378/1', '£98,905.00'], ['EP/N00874X/1', '£98,207.00'], ['EP/J500884/1', '£150,000.00'], ['EP/M02461X/1', '£46,505.00'], ['EP/N007328/1', '£413,453.00'], ['EP/N02995X/1', '£98,545.00'], ['EP/N005058/1', '£96,274.00'], ['EP/I003843/2', '£183,390.00'], ['EP/J500926/1', '£150,000.00'], ['EP/L01078X/1', '£314,580.00'], ['EP/N022432/1', '£345,612.00'], ['EP/L000865/1', '£783,918.00'], ['EP/K016687/1', '£395,679.00'], ['EP/N022653/1', '£16,410.00'], ['EP/N023986/1', '£19,355.00']]"
"Analytical Science","[['EP/L025906/1', '£113,004.00'], ['EP/J500045/1', '£1,983,937.00'], ['EP/N018834/1', '£376,994.00'], ['EP/P00153X/1', '£789,800.00'], ['EP/L020920/1', '£869,559.00'], ['EP/L011972/1', '£90,301.00'], ['EP/K020641/1', '£1,545,346.00'], ['EP/M027546/1', '£592,169.00'], ['EP/M027473/1', '£395,371.00'], ['EP/J500124/1', '£1,999,639.00'], ['EP/L005913/1', '£4,663,077.00'], ['EP/L012952/1', '£188,407.00'], ['EP/N002148/1', '£311,285.00'], ['EP/M029425/1', '£492,065.00'], ['EP/L024748/1', '£741,548.00'], ['EP/J018058/1', '£1,372,981.00'], ['EP/L006227/1', '£631,381.00'], ['EP/M004120/1', '£564,726.00'], ['EP/N028945/1', '£469,303.00'], ['EP/L025620/1', '£1,394,764.00'], ['EP/N03404X/1', '£592,514.00'], ['EP/M00869X/1', '£60,624.00'], ['EP/K007785/1', '£316,655.00'], ['EP/K007548/1', '£357,325.00'], ['EP/L02098X/1', '£629,902.00'], ['EP/N025105/1', '£1,519,555.00'], ['EP/N024796/1', '£861,317.00'], ['EP/M027007/1', '£749,583.00'], ['EP/N020901/1', '£1,000,807.00'], ['EP/L016044/1', '£3,549,716.00'], ['EP/L015889/1', '£3,807,957.00'], ['EP/L01646X/1', '£4,546,482.00'], ['EP/L015307/1', '£4,112,093.00'], ['EP/L016346/1', '£3,502,897.00'], ['EP/L016036/1', '£4,715,727.00'], ['EP/J003921/1', '£3,358,217.00'], ['EP/L019124/1', '£357,832.00'], ['EP/N025245/1', '£2,270,296.00'], ['EP/M010708/1', '£297,903.00'], ['EP/M009963/1', '£391,288.00'], ['EP/J002151/2', '£612,579.00'], ['EP/J00278X/1', '£550,974.00'], ['EP/J002178/1', '£518,224.00'], ['EP/J017094/1', '£342,609.00'], ['EP/N009126/1', '£132,415.00'], ['EP/P001386/1', '£1,078,365.00'], ['EP/M023664/1', '£475,926.00'], ['EP/M022749/1', '£23,578.00'], ['EP/L022524/1', '£262,685.00'], ['EP/M024393/1', '£100,373.00'], ['EP/N032446/1', '£441,476.00'], ['EP/L018500/1', '£340,726.00'], ['EP/L014165/1', '£2,992,297.00'], ['EP/G037280/1', '£6,626,013.00'], ['EP/L025833/1', '£338,280.00'], ['EP/M024660/1', '£98,529.00'], ['EP/I003983/1', '£1,425,873.00'], ['EP/M012425/1', '£678,310.00'], ['EP/N002482/1', '£708,512.00'], ['EP/F500424/1', '£4,820,424.00'], ['EP/F500378/1', '£5,496,421.00'], ['EP/M027740/1', '£98,506.00'], ['EP/K035193/1', '£99,934.00'], ['EP/N009282/1', '£405,368.00'], ['EP/L001322/1', '£464,262.00'], ['EP/L00111X/1', '£54,337.00'], ['EP/M006204/1', '£856,337.00'], ['EP/K03197X/1', '£9,429,405.00'], ['NS/A000020/1', '£2,881,944.00'], ['EP/M013820/1', '£367,650.00'], ['EP/M010619/1', '£1,219,152.00'], ['EP/L023490/1', '£1,484,528.00'], ['EP/N007034/1', '£295,760.00'], ['EP/N006909/1', '£348,542.00'], ['EP/N006895/1', '£271,377.00'], ['EP/M006301/1', '£988,105.00'], ['EP/M027481/1', '£461,854.00'], ['EP/N007875/1', '£98,996.00'], ['EP/L005697/1', '£285,650.00'], ['EP/L005646/1', '£774,650.00'], ['EP/K034936/1', '£779,670.00'], ['EP/N02673X/1', '£42,626.00'], ['EP/N021630/1', '£109,418.00'], ['EP/K005073/1', '£157,822.00'], ['EP/N019563/1', '£99,076.00'], ['EP/K022792/1', '£799,536.00'], ['EP/N009185/1', '£99,203.00'], ['EP/N008065/1', '£1,004,316.00'], ['EP/M027430/1', '£509,648.00'], ['NS/A000017/1', '£1,315,895.00'], ['EP/K006851/1', '£885,064.00'], ['EP/K017322/1', '£498,474.00'], ['EP/K027263/1', '£1,153,218.00'], ['EP/M027538/1', '£402,902.00'], ['EP/J002518/1', '£755,989.00'], ['EP/L024772/1', '£282,040.00'], ['EP/N022769/1', '£566,558.00'], ['EP/K007467/1', '£1,120,082.00'], ['EP/K023373/1', '£289,268.00'], ['EP/K023349/1', '£1,780,200.00'], ['EP/K02311X/1', '£323,934.00'], ['EP/J009148/1', '£613,177.00'], ['EP/N010825/1', '£204,437.00'], ['EP/M000192/1', '£601,879.00'], ['EP/M022706/1', '£187,803.00']]"
"Antihydrogen","[['EP/J011401/1', '£913,892.00'], ['EP/J002348/1', '£697,864.00'], ['EP/N022696/1', '£28,273.00'], ['EP/K017373/1', '£1,136,902.00'], ['EP/L005522/1', '£10,396.00'], ['EP/N007948/1', '£259,134.00'], ['EP/L014769/1', '£459,893.00'], ['EP/L014734/1', '£259,660.00'], ['EP/L014718/1', '£590,478.00'], ['EP/K028774/1', '£693,517.00'], ['EP/K040235/1', '£808,683.00']]"
"Architecture and Operating Systems","[['EP/L001616/1', '£39,455.00'], ['EP/N002997/1', '£19,854.00'], ['EP/N002717/1', '£20,185.00'], ['EP/L000687/1', '£442,468.00'], ['EP/M013936/2', '£88,210.00'], ['EP/L000725/1', '£1,166,422.00'], ['EP/K032666/1', '£588,377.00'], ['EP/K040820/1', '£919,337.00'], ['EP/N028201/1', '£1,765,760.00'], ['EP/K035584/1', '£3,793,546.00'], ['EP/K011510/1', '£441,015.00'], ['EP/K008129/1', '£524,118.00'], ['EP/K011693/1', '£300,568.00'], ['EP/L000563/1', '£1,323,232.00'], ['EP/K01790X/1', '£618,883.00'], ['EP/M015734/1', '£341,850.00'], ['EP/M029603/1', '£98,562.00'], ['EP/M015742/1', '£140,710.00'], ['EP/M015823/1', '£143,137.00'], ['EP/M015793/1', '£126,435.00'], ['EP/M019462/1', '£563,089.00'], ['EP/J016330/1', '£589,625.00'], ['EP/J016284/1', '£713,650.00'], ['EP/N002539/1', '£567,204.00'], ['EP/L00321X/1', '£392,717.00'], ['EP/F501374/1', '£4,100,539.00'], ['EP/L004232/1', '£348,326.00'], ['EP/L016796/1', '£4,081,694.00'], ['EP/L01503X/1', '£3,892,290.00'], ['EP/M001202/1', '£353,059.00'], ['EP/M00113X/1', '£469,400.00'], ['EP/N031768/1', '£4,981,302.00'], ['EP/N024494/1', '£98,669.00'], ['EP/K034413/1', '£3,956,088.00'], ['EP/K038494/1', '£280,147.00'], ['EP/K038567/1', '£168,378.00'], ['EP/K038451/1', '£102,640.00'], ['EP/K038486/1', '£270,618.00'], ['EP/M015750/1', '£221,592.00'], ['EP/L010550/1', '£480,201.00'], ['EP/L027402/1', '£96,235.00'], ['EP/L00738X/1', '£368,053.00'], ['EP/K015699/1', '£317,410.00'], ['EP/K015680/1', '£353,575.00'], ['EP/N035127/1', '£521,154.00'], ['EP/K026399/1', '£1,212,276.00'], ['EP/I028099/1', '£2,203,028.00'], ['EP/K011626/1', '£652,126.00'], ['EP/L002795/1', '£978,494.00'], ['EP/M01715X/1', '£271,072.00'], ['EP/K035606/1', '£3,659,587.00'], ['EP/K008730/1', '£4,135,048.00'], ['EP/K034448/1', '£5,644,636.00'], ['EP/L011794/1', '£522,808.00'], ['EP/H008373/2', '£2,229,287.00'], ['EP/M01567X/1', '£98,613.00'], ['EP/M01147X/1', '£963,929.00'], ['EP/N023641/1', '£965,298.00'], ['EP/N021940/1', '£1,509,984.00'], ['EP/N000110/1', '£95,456.00']]"
"Artificial Intelligence Technologies","[['EP/M013677/1', '£89,484.00'], ['EP/N014278/1', '£1,007,562.00'], ['EP/M015688/1', '£312,776.00'], ['EP/M015661/1', '£361,018.00'], ['EP/N018494/1', '£2,317,561.00'], ['EP/M015777/1', '£340,806.00'], ['EP/K008250/1', '£268,375.00'], ['EP/M019454/1', '£753,510.00'], ['EP/M019284/1', '£858,324.00'], ['EP/J017787/1', '£1,082,116.00'], ['EP/N014871/1', '£680,119.00'], ['EP/J012041/1', '£430,415.00'], ['EP/J012300/1', '£849,033.00'], ['EP/L022702/1', '£189,699.00'], ['EP/K009575/1', '£178,380.00'], ['EP/K009362/1', '£200,070.00'], ['EP/K009850/1', '£158,971.00'], ['EP/K036580/1', '£939,908.00'], ['EP/N011589/1', '£99,555.00'], ['EP/J003077/1', '£509,002.00'], ['EP/J002135/1', '£367,101.00'], ['EP/M019780/1', '£98,480.00'], ['EP/K021516/1', '£357,136.00'], ['EP/K020153/1', '£436,894.00'], ['EP/E501311/1', '£4,142,427.00'], ['EP/M009130/1', '£271,272.00'], ['EP/N020111/1', '£208,100.00'], ['EP/J004049/3', '£438,505.00'], ['EP/L020319/1', '£341,825.00'], ['EP/M006093/1', '£1,430,004.00'], ['EP/L02358X/1', '£306,871.00'], ['EP/J004197/1', '£1,400,235.00'], ['EP/M020576/1', '£2,027,646.00'], ['EP/N508664/1', '£5,032,504.00'], ['EP/N02026X/1', '£199,167.00'], ['EP/J017515/1', '£6,834,903.00'], ['EP/M000060/1', '£309,242.00'], ['EP/M017915/1', '£554,616.00'], ['EP/M017869/1', '£310,839.00'], ['EP/N014162/1', '£974,162.00'], ['EP/M013510/1', '£559,077.00'], ['EP/L011891/1', '£507,360.00'], ['EP/M005429/1', '£453,591.00'], ['EP/J011894/2', '£1,262,837.00'], ['EP/G036306/1', '£7,516,737.00'], ['EP/K015664/2', '£518,914.00'], ['EP/L015358/1', '£3,503,438.00'], ['EP/L016427/1', '£4,726,271.00'], ['EP/L015242/1', '£5,004,658.00'], ['EP/L014998/1', '£3,567,115.00'], ['EP/L015129/1', '£4,160,711.00'], ['EP/L015846/1', '£5,589,506.00'], ['EP/L016834/1', '£5,741,636.00'], ['EP/L016117/1', '£3,618,520.00'], ['EP/K031910/1', '£11,683,481.00'], ['EP/M012522/1', '£507,337.00'], ['EP/M003728/1', '£237,768.00'], ['EP/K001523/1', '£512,325.00'], ['EP/K001310/1', '£445,069.00'], ['EP/N024494/1', '£98,669.00'], ['EP/N002849/1', '£100,064.00'], ['EP/M016870/1', '£97,875.00'], ['EP/M015815/1', '£98,207.00'], ['EP/N008294/1', '£556,693.00'], ['EP/M02315X/1', '£4,062,954.00'], ['EP/N014243/1', '£806,241.00'], ['EP/I011587/1', '£5,537,003.00'], ['EP/P006272/1', '£33,751.00'], ['EP/N021703/1', '£305,523.00'], ['EP/N007115/1', '£101,309.00'], ['EP/M013375/1', '£155,087.00'], ['EP/L027623/1', '£390,378.00'], ['EP/N008448/1', '£98,243.00'], ['EP/M507106/1', '£106,917.00'], ['EP/N024966/1', '£972,972.00'], ['EP/M020320/1', '£1,975,496.00'], ['EP/M012662/1', '£273,973.00'], ['EP/M012654/1', '£288,122.00'], ['EP/N035127/1', '£521,154.00'], ['EP/L027208/1', '£268,625.00'], ['EP/K504221/1', '£101,489.00'], ['EP/N033779/1', '£98,101.00'], ['EP/L018829/2', '£263,815.00'], ['EP/J011991/1', '£366,420.00'], ['EP/N020774/1', '£1,009,768.00'], ['EP/I004327/1', '£591,755.00'], ['EP/N020030/1', '£202,161.00'], ['EP/N017536/1', '£520,418.00'], ['EP/N014111/1', '£1,275,401.00'], ['EP/I028099/1', '£2,203,028.00'], ['EP/M020258/1', '£2,262,469.00'], ['EP/M013766/1', '£100,317.00'], ['EP/K039989/1', '£662,804.00'], ['EP/K033344/1', '£680,623.00'], ['EP/K003445/1', '£100,348.00'], ['EP/K009788/2', '£93,195.00'], ['EP/M027309/1', '£107,725.00'], ['EP/P001246/1', '£1,003,586.00'], ['EP/N020723/1', '£394,903.00'], ['EP/L026775/1', '£98,425.00'], ['EP/N017447/1', '£100,460.00'], ['EP/M018946/1', '£603,425.00'], ['EP/L000296/1', '£1,043,449.00'], ['EP/M00533X/1', '£97,878.00'], ['EP/M01892X/1', '£98,726.00'], ['EP/M000702/1', '£100,224.00'], ['EP/K033522/1', '£429,928.00'], ['EP/K033433/1', '£256,694.00'], ['EP/K033425/1', '£322,520.00'], ['EP/J011843/2', '£443,918.00'], ['EP/J011770/1', '£419,422.00'], ['EP/J011916/1', '£405,962.00'], ['EP/K018728/1', '£381,274.00'], ['EP/M027805/1', '£98,676.00'], ['EP/M004252/1', '£1,266,592.00'], ['EP/J01205X/1', '£817,020.00'], ['EP/L022796/1', '£345,908.00'], ['EP/L02277X/1', '£278,969.00'], ['EP/N007565/1', '£4,183,694.00'], ['EP/G037264/1', '£7,446,274.00'], ['EP/N007050/1', '£683,915.00'], ['EP/N00714X/1', '£375,835.00'], ['EP/M005089/1', '£971,955.00'], ['EP/J017728/2', '£2,667,741.00'], ['EP/K024043/1', '£375,602.00'], ['EP/L020505/1', '£506,361.00'], ['EP/N031962/1', '£4,353,851.00'], ['EP/N510129/1', '£42,000,000.00'], ['EP/M015807/1', '£317,804.00'], ['EP/M016358/1', '£24,417.00'], ['EP/M016358/1', '£24,417.00'], ['EP/M023265/1', '£4,039,831.00'], ['EP/N018125/1', '£83,515.00'], ['EP/N017846/1', '£599,739.00'], ['EP/M007243/1', '£577,062.00'], ['EP/N029577/1', '£255,062.00'], ['EP/N029496/1', '£316,421.00'], ['EP/N029356/1', '£234,537.00'], ['EP/I00520X/1', '£1,066,423.00'], ['EP/N019474/1', '£668,728.00'], ['EP/N019423/1', '£443,434.00'], ['EP/N019415/1', '£504,832.00'], ['EP/L024942/1', '£439,585.00'], ['EP/L024861/1', '£340,338.00'], ['EP/L024845/1', '£640,791.00'], ['EP/N019261/1', '£435,244.00'], ['EP/K019082/1', '£310,677.00'], ['EP/K019082/1', '£310,677.00'], ['EP/I01358X/1', '£3,442,540.00'], ['EP/K015745/1', '£630,232.00']]"
"Assistive Technology, Rehabilitation and Musculoskeletal Biomechanics","[['EP/K020463/1', '£618,676.00'], ['EP/N023080/1', '£240,010.00'], ['EP/N010280/1', '£269,486.00'], ['EP/M025543/1', '£1,862,864.00'], ['EP/N025059/1', '£1,057,128.00'], ['EP/N006267/1', '£532,259.00'], ['EP/N023129/1', '£83,526.00'], ['EP/L023601/1', '£294,021.00'], ['EP/L024225/1', '£262,740.00'], ['EP/G036861/1', '£7,174,439.00'], ['EP/M023281/1', '£3,994,055.00'], ['EP/L023644/1', '£293,031.00'], ['NS/A000026/1', '£4,980,126.00'], ['EP/K020501/1', '£613,105.00'], ['EP/N012631/1', '£290,447.00'], ['EP/N013905/1', '£408,772.00'], ['EP/L02019X/1', '£708,302.00'], ['EP/M020975/1', '£1,016,559.00'], ['EP/M025977/1', '£1,444,283.00'], ['EP/K019759/1', '£671,817.00'], ['EP/M002527/1', '£1,085,910.00'], ['EP/L015595/1', '£4,097,771.00'], ['EP/L015293/1', '£4,930,858.00'], ['EP/L016737/1', '£4,164,295.00'], ['EP/L014823/1', '£3,334,101.00'], ['EP/K029592/1', '£5,666,850.00'], ['EP/N027132/1', '£507,552.00'], ['EP/N027221/1', '£364,338.00'], ['EP/M000257/1', '£152,205.00'], ['EP/M003698/1', '£275,538.00'], ['EP/N027299/1', '£923,685.00'], ['EP/K009699/1', '£652,829.00'], ['EP/M002632/1', '£99,055.00'], ['EP/K027549/1', '£1,037,830.00'], ['EP/N018931/1', '£24,488.00'], ['EP/M022242/1', '£98,439.00'], ['EP/N00941X/1', '£3,024,405.00'], ['EP/K03877X/1', '£4,859,494.00'], ['EP/K028421/1', '£564,971.00'], ['EP/K035142/1', '£313,423.00'], ['EP/K034898/1', '£326,647.00'], ['EP/L024780/1', '£358,390.00'], ['EP/N02480X/1', '£1,025,492.00'], ['EP/N027264/1', '£968,486.00'], ['EP/N022971/1', '£99,425.00'], ['EP/M013014/1', '£98,928.00'], ['EP/M025594/1', '£100,277.00'], ['EP/N01006X/1', '£230,357.00'], ['EP/M020460/1', '£1,046,902.00'], ['EP/M010767/1', '£418,041.00'], ['EP/M010724/1', '£460,919.00'], ['EP/K034847/1', '£466,444.00'], ['EP/J002402/1', '£896,741.00'], ['EP/M026388/1', '£2,026,737.00']]"
"Bioenergy","[['EP/N509930/1', '£109,027.00'], ['EP/K036734/1', '£1,560,086.00'], ['EP/K036750/1', '£487,680.00'], ['EP/M007960/1', '£306,773.00'], ['EP/J000345/2', '£1,018,626.00'], ['EP/K036548/2', '£750,196.00'], ['EP/G037116/1', '£5,542,953.00'], ['EP/G036608/1', '£6,550,555.00'], ['EP/L002477/1', '£660,827.00'], ['EP/L014912/1', '£4,336,514.00'], ['EP/K036793/1', '£901,123.00'], ['EP/K014676/1', '£2,524,593.00'], ['EP/N009746/1', '£1,924,296.00'], ['EP/N009924/1', '£1,800,518.00'], ['EP/K014900/1', '£1,554,153.00'], ['EP/K014633/1', '£316,945.00'], ['EP/K014838/1', '£167,472.00'], ['EP/K014765/1', '£116,054.00'], ['EP/K01479X/1', '£162,543.00'], ['EP/M013200/1', '£993,785.00'], ['EP/N030141/1', '£235,429.00'], ['EP/M029212/1', '£49,195.00'], ['EP/M013162/1', '£911,539.00'], ['EP/K036769/1', '£1,153,133.00'], ['EP/P510336/1', '£81,247.00'], ['EP/M01343X/1', '£999,756.00'], ['EP/J000361/1', '£2,690,768.00'], ['EP/G037477/1', '£7,073,862.00'], ['EP/N021746/1', '£931,604.00'], ['EP/J017302/1', '£3,567,384.00'], ['EP/K000616/2', '£314,946.00'], ['EP/L002639/1', '£685,406.00'], ['EP/P51035X/1', '£54,611.00'], ['EP/N030095/1', '£777,682.00']]"
"Biological Informatics","[['EP/I017909/1', '£3,989,307.00'], ['EP/N018869/1', '£721,298.00'], ['EP/M015688/1', '£312,776.00'], ['EP/M015661/1', '£361,018.00'], ['EP/K008250/1', '£268,375.00'], ['EP/J00457X/1', '£418,562.00'], ['EP/J004561/1', '£1,202,384.00'], ['EP/J004197/1', '£1,400,235.00'], ['EP/M027007/1', '£749,583.00'], ['EP/L016044/1', '£3,549,716.00'], ['EP/J018392/1', '£242,106.00'], ['EP/J018295/1', '£329,465.00'], ['EP/N027280/1', '£340,421.00'], ['EP/G037280/1', '£6,626,013.00'], ['EP/L027208/1', '£268,625.00'], ['EP/F500394/1', '£5,468,668.00'], ['EP/F500378/1', '£5,496,421.00'], ['EP/F500386/1', '£4,782,908.00'], ['EP/N020774/1', '£1,009,768.00'], ['EP/K026992/1', '£465,494.00'], ['EP/M01715X/1', '£271,072.00'], ['EP/M027481/1', '£461,854.00'], ['EP/M005089/1', '£971,955.00'], ['EP/N031962/1', '£4,353,851.00'], ['EP/G03706X/1', '£6,197,164.00'], ['EP/N018125/1', '£83,515.00'], ['EP/N017846/1', '£599,739.00']]"
"Biomaterials and Tissue Engineering","[['EP/I017909/1', '£3,989,307.00'], ['EP/N025059/1', '£1,057,128.00'], ['EP/M019950/1', '£606,488.00'], ['EP/M020002/1', '£219,274.00'], ['EP/M02735X/1', '£729,459.00'], ['EP/L024225/1', '£262,740.00'], ['EP/L024160/1', '£663,557.00'], ['EP/K020641/1', '£1,545,346.00'], ['EP/M027333/1', '£491,232.00'], ['EP/M027546/1', '£592,169.00'], ['EP/M027473/1', '£395,371.00'], ['EP/M506850/1', '£105,790.00'], ['EP/N026985/1', '£634,068.00'], ['EP/L024195/2', '£74,166.00'], ['EP/K029053/1', '£471,577.00'], ['EP/K002503/1', '£639,621.00'], ['EP/N006089/1', '£99,733.00'], ['EP/K016210/1', '£1,815,952.00'], ['EP/N012631/1', '£290,447.00'], ['EP/N013905/1', '£408,772.00'], ['EP/N510099/1', '£111,974.00'], ['EP/N019938/1', '£1,402,267.00'], ['EP/N510105/1', '£149,894.00'], ['EP/G036780/1', '£7,154,512.00'], ['EP/K00705X/1', '£1,294,482.00'], ['EP/M002209/1', '£1,232,981.00'], ['EP/M008657/1', '£99,870.00'], ['EP/M027325/1', '£99,237.00'], ['EP/N03127X/1', '£98,849.00'], ['EP/M027007/1', '£749,583.00'], ['EP/M000230/1', '£149,684.00'], ['EP/L015072/1', '£3,529,512.00'], ['EP/L014904/1', '£4,365,410.00'], ['EP/L015595/1', '£4,097,771.00'], ['EP/L016737/1', '£4,164,295.00'], ['EP/L016346/1', '£3,502,897.00'], ['EP/L016281/1', '£4,066,457.00'], ['EP/L015277/1', '£4,226,129.00'], ['EP/L014823/1', '£3,334,101.00'], ['EP/K029592/1', '£5,666,850.00'], ['EP/N027345/1', '£504,951.00'], ['EP/N027221/1', '£364,338.00'], ['EP/I017801/1', '£2,884,739.00'], ['EP/L024713/1', '£732,452.00'], ['EP/N023579/1', '£333,657.00'], ['EP/N027000/1', '£628,709.00'], ['EP/N009134/1', '£124,188.00'], ['EP/N009118/1', '£148,602.00'], ['EP/I01375X/1', '£1,330,813.00'], ['EP/L006472/1', '£933,494.00'], ['EP/L010259/1', '£1,049,043.00'], ['EP/M018989/1', '£99,393.00'], ['EP/I020861/1', '£1,017,943.00'], ['NS/A000027/1', '£4,966,856.00'], ['EP/K027549/1', '£1,037,830.00'], ['EP/F500424/1', '£4,820,424.00'], ['EP/F50036X/1', '£4,612,583.00'], ['EP/F500513/1', '£7,070,770.00'], ['EP/F500491/1', '£7,155,554.00'], ['EP/I032355/2', '£272,387.00'], ['EP/N508937/1', '£125,266.00'], ['EP/L020904/1', '£845,502.00'], ['EP/L017059/1', '£153,808.00'], ['EP/L017997/1', '£224,323.00'], ['EP/N00941X/1', '£3,024,405.00'], ['EP/M012964/1', '£95,703.00'], ['EP/M02881X/1', '£99,845.00'], ['EP/J009482/1', '£301,500.00'], ['EP/K035142/1', '£313,423.00'], ['EP/K034898/1', '£326,647.00'], ['EP/M027260/1', '£868,704.00'], ['EP/L024780/1', '£358,390.00'], ['EP/M000605/1', '£256,836.00'], ['EP/K030949/1', '£341,386.00'], ['EP/K03071X/1', '£402,685.00'], ['EP/L020599/1', '£1,185,824.00'], ['EP/L018039/1', '£1,094,685.00'], ['EP/N006615/1', '£5,365,958.00'], ['EP/N022807/1', '£247,693.00'], ['EP/G03737X/1', '£4,920,206.00'], ['EP/M000044/1', '£10,527.00'], ['EP/M023877/1', '£100,149.00'], ['EP/N027264/1', '£968,486.00'], ['EP/N021134/1', '£1,074,212.00'], ['EP/N026845/1', '£484,636.00'], ['EP/K020234/1', '£997,424.00'], ['EP/M013014/1', '£98,928.00'], ['EP/M027430/1', '£509,648.00'], ['EP/M020460/1', '£1,046,902.00'], ['EP/I02249X/1', '£1,656,509.00'], ['EP/M027341/1', '£545,920.00'], ['EP/M004201/1', '£202,522.00'], ['EP/M004511/1', '£38,020.00'], ['EP/M004414/1', '£133,766.00'], ['EP/M002020/1', '£1,278,403.00'], ['EP/N032055/1', '£505,264.00'], ['EP/K020013/1', '£982,350.00'], ['EP/K021729/1', '£1,571,940.00'], ['EP/K020757/1', '£991,843.00'], ['EP/N02074X/1', '£844,471.00']]"
