Id	Label	Num
-29254	cicuta, dr p	1	
-116561	cid, professor c	2	
-547485	cienfuegos, dr r	1	
116079	cinderby, dr s	1	
-219209	cipcigan, dr l m	2	
31886	cippola, professor r	3	
-387906	ciric, dr l	1	
-429129	citi, dr l	1	
-519610	ciubotaru, professor d	1	
-153431	clare, dr a t	3	
21901	clare, professor j	4	
85552	claridge, dr jb	4	
-250177	clark, dr a	1	
-162130	clark, dr de	2	
116951	clark, dr dj	1	
-468308	clark, dr j	3	
-87095	clark, dr jm	1	
32288	clark, professor ja	1	
2953	clark, professor jh	3	
73967	clark, professor m	1	
46040	clark, professor sj	2	
-201306	clarke, dr a	1	
100952	clarke, dr d	1	
85131	clarke, dr d	1	
114691	clarke, dr ml	2	
70800	clarke, dr pa	1	
-539365	clarke, dr t m	1	
-109967	clarke, dr ta	1	
2975	clarke, professor bg	1	
3003	clarke, professor j	3	
-7039	clarke, professor ml	2	
-99052	clarke, professor n	1	
66455	clarke, professor n	3	
45655	clarke, professor sj	1	
56861	clarkson, professor j	3	
59078	clarkson, professor wa	1	
-89028	claudio, dr g	1	
-559711	clay, professor r	1	
37305	clayden, professor j	1	
3017	claypole, professor t	3	
61980	clayton, professor rh	2	
-464044	cleaver, dr dj	3	
127127	clegg, dr ps	1	
21399	clegg, professor wj	2	
-411567	clerckx, dr b	2	
-420903	cleveland, professor r o	3	
23398	cliffe, professor ka	2	
93744	clifford, dr mj	2	
-150371	clifford, dr r	1	
-399895	clifton, professor da	3	
3065	cloke, professor f	1	
-475436	clopath, dr c	1	
94016	clough, professor g	1	
-551739	cloutman-green, dr e e	1	
109756	clowes, dr sk	2	
-133963	clubley, dr sk	1	
21378	clyne, professor tw	1	
66256	coad, dr d	1	
-104233	coaffee, professor j	3	
-367512	coates, dr t	1	
3091	coates, professor pd	3	
-160927	cobb, professor j	2	
-22557	coceal, dr o	1	
27579	cochran, professor s	2	
123842	cockerill, professor tt	2	
3113	cocks, professor ac	3	
108991	coecke, professor b	1	
3132	cohen, professor d	1	
44683	cohen, professor lf	4	
108534	cohen, professor n	2	
3138	cohn, professor ag	2	
-421517	coker, dr pj	1	
117068	coldea, dr ai	3	
82966	coldea, dr r	1	
45570	cole, dr dj	1	
35221	cole, dr m	1	
3156	cole-hamilton, professor d	2	
83145	coleman, professor k	1	
-161795	coleman, professor s	1	
-17657	coles, dr sj	1	
-101075	coles, dr sr	1	
-196384	coles-kemp, professor l	2	
-46643	coletta, dr pl	1	
3172	coley, professor d	3	
-240187	colijn, dr c	2	
-454274	collier, dr n	1	
119646	collier, dr r	1	
84466	collier, professor j	1	
3191	collings, professor n	1	
-23399	collins, dr h	1	
-416208	collins, dr r	2	
55612	collins, dr s	1	
-521324	collins, dr t	1	
-399142	collins, professor b	2	
-107921	collinson, dr mj	1	
3216	collison, dr d	1	
126697	collomosse, dr jp	2	
-267780	collu, dr m	1	
35928	colquhoun, professor hm	1	
98328	colton, professor s	4	
-414105	colwill, dr ja	1	
-437916	comber, dr r	3	
-6910	comber, professor a	1	
-210764	conaghan, professor p	2	
-129543	connaughton, dr c	4	
85285	connaughton, dr j	1	
-10129	connell, dr sda	1	
106168	connolley, dr t	1	
124504	connolly, dr bj	1	
-487506	connolly, dr dp	1	
-100653	connolly, dr mr	1	
3247	connolly, professor p	2	
-104747	connon, professor cj	1	
-110111	connor, dr pa	3	
-417823	conrey, professor j b	1	
-138718	conroy dalton, professor r	1	
-110248	constandinou, dr tg	5	
100961	constantinides, professor ga	4	
3257	constantinou, professor cc	2	
-448265	cont, professor r	1	
-97901	conte, dr m	1	
-419330	conway, dr ga	1	
34035	conway, professor ba	1	
3262	conway, professor p	6	
-230056	cook, professor b	3	
-414390	cook, professor, g	1	
57784	cooke, professor g	3	
-409552	cools, dr k	1	
71618	coombs, dr ta	1	
-436262	coombs, dr w m	3	
-456323	coon, dr j	1	
36017	cooper obe, professor r	2	
-215099	cooper, dr r	1	
3330	cooper, dr r	1	
-163941	cooper, dr ri	1	
-498186	cooper, dr s a l	1	
72078	cooper, professor a	6	
-114021	cooper, professor ar	1	
57264	cooper, professor c	1	
-3369	cooper, professor hj	1	
3322	cooper, professor j	1	
3323	cooper, professor j	3	
96613	cooper, professor n	2	
-410597	cooper, professor t	1	
-210558	coopman, dr k	2	
31745	cootes, professor tf	2	
3343	copas, professor j	1	
-420667	coppens, professor m	3	
3351	coppins, dr m	1	
-357269	copplestone, professor d	1	
74084	cora, dr f	3	
-442607	cordier, dr c j	1	
-19966	cork, professor mj	1	
-424322	corkhill, dr c	6	
-456155	cormode, professor g	3	
-423371	corner, dr l	2	
-465853	corner, professor ga	1	
-215480	corner, professor j	1	
3366	corney, professor j	1	
75923	cornford, dr t	1	
-114929	cornish, professor p	1	
111872	cornish, professor sl	5	
-311299	corr, dr s	2	
68951	corti, professor a	1	
-26959	cosgrove, professor d	1	
-107082	cosker, dr dp	3	
-369623	costa, dr p	1	
-211147	costantini, dr g	1	
-287120	costanza, dr e	3	
82896	costen, dr ml	3	
-516060	cotar, dr c	1	
3386	coton, professor f	1	
115742	cotter, dr c	3	
-454117	cotter, dr sl	1	
-214753	cotton, dr s	1	
70074	cotton, professor i	2	
-462456	cottrill, dr cd	1	
-497904	coules, dr h e	1	
-184392	coulman, dr s	1	
28053	coulson, professor g	1	
-288160	counsell, dr c	1	
-473149	counsell, dr j m	2	
-87062	counsell, dr sj	3	
3414	coupland, professor jm	1	
-393036	court, dr s a	1	
87905	courtial, dr jk	1	
-477918	courtney, dr c r p	1	
-249581	cousins, dr b	1	
-17244	coussios, professor c	3	
35009	coveney, professor pv	2	
-248196	coventry, professor l	1	
111323	covington, dr ja	1	
-408323	cowan, dr aj	2	
3431	cowan, professor b	1	
-213898	cowley, professor s	1	
-88304	cowling, dr sj	1	
53920	cowling, professor pi	3	
55579	cox, dr a	1	
122272	cox, dr al	3	
-12991	cox, dr bt	3	
102911	cox, dr d	1	
-429935	cox, dr j	1	
109191	cox, professor ij	1	
-37756	cox, professor s	1	
28149	cox, professor s	1	
42655	cox, professor tj	2	
-410316	coyle, dr d t	1	
-122700	coyle, dr dh	1	
-197871	crabtree, dr cj	1	
-15330	crabtree, professor a	5	
-297059	craciun, professor mf	2	
57066	craddock, professor ij	2	
110171	cramer, professor rk	1	
112700	crampton, professor j	1	
56821	craster, professor r	2	
-169388	craw, dr an	2	
97690	crawford, dr t	1	
-305882	crawford-brown, professor d	1	
-494486	crayford, dr a p	1	
81026	creagh, dr sc	1	
-417600	crean, dr c	2	
3544	cremona, professor j	1	
-99997	crilly, dr n	1	
3558	cripps, dr r	3	
56480	crisan, professor d	2	
-127837	critchley, dr k	1	
33824	critchley, professor f	1	
29791	critoph, professor re	4	
-121164	croft, dr tn	2	
73981	cronin, professor l	7	
-80332	cross, dr a	2	
-399564	cross, dr e	2	
68356	cross, professor a	1	
-157513	crossley, dr ir	1	
34866	crossley, professor p	1	
-530923	croucher, dr m	3	
3618	crowcroft, professor j	4	
71590	crowdy, professor dg	2	
-95963	croxford, dr aj	3	
57443	croxford, dr b	1	
116257	crua, dr c	2	
56451	cruden, professor a	6	
78277	cruickshank, dr h	1	
-17900	cruickshank, dr hj	1	
-113200	crutch, professor s	1	
108792	cryan, professor mj	2	
125120	csanyi, dr g	3	
-186548	cuenca grau, dr b	2	
-198639	cullen, dr jm	1	
3651	culley, professor s	1	
-157990	culmer, dr pr	2	
71158	cumming, professor drs	5	
102906	cumpson, professor p	1	
-108574	cunningham, dr mo	1	
111515	cunningham, dr pr	1	
94773	cunningham, professor j	3	
-37716	curcin, dr v	1	
80130	currell, professor f	1	
-94031	currie, dr csm	1	
66113	currie, professor j	1	
92211	curry, professor rj	3	
-188242	curson, dr nj	2	
-4425	curtis, dr a	1	
-2856	curtis, dr r	1	
-494777	curtis, mr dj	1	
34707	curtis, professor tp	4	
32479	cuschieri, professor sir a	1	
111815	cussen, dr e	1	
-1825	cuthill, professor ic	2	
-440293	czanner, dr g	1	
-161185	czumaj, professor a	1	
39143	d'alessandro, dr g	1	
48696	d'ayala, dr df	1	
-486966	d'sa, dr ra	2	
115793	dafermos, professor m	1	
109700	dafforn, professor t	1	
-431422	dahiya, dr r	2	
-558255	dailami, dr n	1	
71210	dailami, mr f	1	
-119496	dailey, dr la	1	
104346	dalby, professor mj	2	
94941	dalby, professor pa	6	
38418	dalgarno, professor kw	2	
-51573	dallimer, dr m	1	
61544	dalziel, dr sb	1	
-490206	damen, dr d	2	
122362	dance, dr sl	1	
-464655	danezis, dr g	2	
-3154	daniel, dr ra	1	
-226431	danos, professor v	1	
124954	dantchev, dr ss	1	
72711	darby, dr a p	1	
-152373	darby, dr sj	2	
73421	darling, dr gr	1	
82953	darr, professor j	6	
42685	darzi, professor aw	4	
36023	dashwood, professor rj	3	
109046	date, dr p	1	
-390663	datta, dr a	1	
58408	dautenhahn, professor k	1	
110657	davenport, dr rj	4	
-21973	daveysmith, professor g	1	
-13180	david, dr, al	1	
3826	david, professor j	2	
42759	david, professor wif	2	
92813	davidchack, professor r	1	
46170	davidson, dr m	1	
55364	davidson, professor fa	1	
-518807	davidson, professor j	1	
42725	davidson, professor mg	9	
-79530	davie, dr ct	1	
131905	davies, dr cm	1	
-447749	davies, dr j	1	
-499097	davies, dr m	1	
55085	davies, dr p	1	
51635	davies, dr w	1	
-104188	davies, mrs s	1	
-153810	davies, professor ac	2	
39006	davies, professor ag	5	
-58912	davies, professor de	1	
98273	davies, professor gj	1	
3889	davies, professor m	1	
39147	davies, professor m	3	
34198	davies, professor me	4	
34988	davies, professor n	3	
80263	davis, dr sa	1	
61579	davis, professor b	3	
49339	davis, professor c	1	
116570	davis, professor i	1	
78339	davis, professor j	1	
-186294	davis, professor js	1	
95078	davison, professor aj	1	
30074	davison, professor jb	1	
81880	davy, dr mh	1	
121944	dawes, professor h	1	
115977	dawes, professor j	1	
-75557	dawson, dr ji	1	
4012	dawson, dr p	1	
-412432	dawson, dr r j	1	
4014	dawson, mr ar	1	
45306	dawson, professor md	2	
21646	dawson, professor p	1	
-121488	dawson, professor rj	3	
-171133	day, dr r	2	
112421	day, dr r	2	
4022	day, professor a	2	
-5438	day, professor gm	2	
-124229	de bie, dr tep	1	
-355876	de cendra de larragán, dr f	1	
-86462	de cesare, dr s	2	
-267019	de coppi, professor p	1	
-130149	de focatiis, dr dsa	2	
-90645	de freitas, professor s	1	
99939	de groot, professor c	2	
-85151	de iorio, dr m	1	
-448635	de la cruz, dr m	1	
-547483	de la llera, dr j	1	
91442	de la ossa, dr x	1	
74086	de leeuw, professor nh	6	
-422891	de liberato, dr s	1	
-295283	de lucena, mrs m	1	
-401169	de lusignan, professor s	1	
-417791	de mel, dr a	1	
-528291	de nazelle, dr a a	1	
-426209	de oliveira stauffer, dr a	1	
4049	de roure, professor d	4	
-421518	de supinski, professor b	2	
105402	de visscher, dr m	1	
119882	de vita, professor a	1	
-447973	de volder, dr m	2	
-504077	de vos, professor m	1	
-117265	deakin crick, professor re	2	
65742	deakin, professor s	1	
-98711	dean, dr js	1	
-94516	dean, dr p	3	
110695	deane, professor c	5	
29273	dear, professor jp	1	
96832	deary, professor ij	1	
-110997	debattista, dr k	1	
-402128	dedner, dr a	1	
-388795	dee, dr h m	1	
4088	deeth, professor r	1	
-414548	deganello, dr d	2	
122942	degenaar, dr p	1	
-471482	degond, professor p	2	
93895	dehghani-sanij, professor aa	3	
-561834	deiterding, dr r	1	
-241558	dejong, dr m j	1	
-412686	dell'acqua, dr f	1	
-415426	dell'anno, dr g	1	
-501777	demartini, dr g	1	
-302575	dembele, dr l	1	
92833	demosthenous, professor a	1	
-462582	demski, dr cc	1	
-213650	deng, dr j	1	
76520	denham, professor sl	1	
-458860	denner, dr f	1	
-14854	denning, professor c	1	
-391167	dennis, dr dj	1	
26910	dennis, professor j	2	
-150653	dent, dr c	7	
49768	dent, professor a	3	
-353276	deprest, dr, j	1	
4136	derby, professor b	2	
118538	derevyanko, dr s	1	
4140	derrick, professor j	1	
-249530	desjardins, dr a	3	
44531	desmulliez, professor m	4	
101161	dettmann, professor cp	1	
-96616	dewhirst, dr mc	1	
-178209	dhaliwal, dr k	2	
89271	dhanak, dr v	1	
-120350	dhillon, professor b	1	
-100508	dhir, dr a	1	
45650	dholakia, professor k	2	
-253345	di falco, dr a	1	
-389063	di lorenzo, dr m	1	
-229952	di mare, dr l	1	
-192193	diamond, professor f	1	
-186400	dianati, dr m	1	
125363	dias, dr f	1	
31602	dias, professor t	1	
-195007	diaz, dr va	1	
4180	dickens, professor p	5	
-212697	dickerson, professor c	2	
116766	dickinson, dr rj	3	
-253429	dickson, dr w	1	
101834	didelez, dr v	1	
-2609	dijkstra, dr ta	1	
-412243	dimitratos, dr n	1	
-11230	dimitriou, professor h	1	
69416	dimov, professor ss	1	
96913	ding, professor y	10	
-189859	ding, professor z	3	
-117250	dini, professor d	1	
82737	dinsdale, professor r	1	
-192945	dirr, dr np	1	
4231	diver, dr da	1	
53674	dixon, dr cl	1	
-177563	dixon, dr s	2	
99124	dixon, professor dj	1	
4239	dixon, professor n	1	
97315	dixon, professor r	1	
61977	dixon, professor sm	5	
-192409	djokic, dr s	1	
111963	djordjevic, professor s	3	
-204760	djukanovic, professor r	1	
-526256	dobbert p cruz, dr m	1	
-505473	dobbins, dr c	1	
-424503	dobie, dr gd	1	
4267	dobson, professor pj	1	
-84373	dobson, professor s	1	
-20123	dockrell, professor dh	1	
-3983	dodd, professor cer	1	
90091	dodd, professor n	1	
108835	dodd, professor tj	3	
-197775	dodds, dr pe	2	
-421462	dodwell, dr tj	2	
-185097	dogramadzi, dr s	1	
-193159	doherty, mr j	1	
-496711	dokchitser, dr v	1	
-111274	dokchitser, professor t	1	
-34320	dolan, dr sr	1	
-467812	dolgov, dr s	1	
-6151	dominik, dr m	1	
-215718	donaldson, dr af	1	
43067	donaldson, professor n. de n.	1	
-461436	dondl, professor pw	1	
-191733	doneddu, dr d	1	
-491206	doney, dr asf	1	
109189	dong, professor h	1	
75941	dong, professor h	1	
-199552	dongarra, professor j	1	
-495806	dongol, dr b	1	
126291	donnan, dr rs	1	
46741	donnelly, professor p	1	
4332	donnelly, professor s	3	
105310	donnison, professor is	3	
37308	donohoe, professor t	1	
-116900	doran, professor nj	2	
101121	dorey, professor ra	2	
-413570	doubal, dr f	1	
-394954	doucet, professor a	2	
-415369	douglas, dr c	1	
-532869	douterelo soler, dr i	1	
4389	dove, professor mt	1	
123597	dovey, professor j	1	
-105615	dowler, professor ea	1	
33125	dowling, professor dame a	1	
110436	dowson, professor cg	1	
103791	doye, professor jpk	1	
-15103	drage, dr t	4	
-511269	dragoni, dr f	1	
41846	drikakis, professor d	1	
50145	drinkwater, professor b	5	
39732	driscoll, professor jl	1	
-215131	dromey, dr b	2	
-208196	druckman, dr a	1	
-177537	drury, dr d	1	
4468	dryden, professor il	2	
55434	dryfe, professor raw	2	
-211444	du, dr z	2	
-11474	dua, dr v	2	
-110926	dubrovka, dr rf	1	
34558	duckett, professor s	2	
90639	dudek, dr p	1	
-11003	dudley-mcevoy, dr sem	2	
-192235	dudson, dr bd	4	
-93810	duff, dr ci	1	
4504	duffy, professor a	1	
-257082	duggal, professor m	1	
82101	duhme-klair, dr a	1	
-405962	dukes, dr m	1	
-225607	dullens, dr r	1	
-157672	dunbar, dr adf	1	
21508	duncan, professor d	2	
120842	duncan, professor r	1	
29756	duncan, professor s	2	
-426401	dunlop, dr c	1	
-219480	dunlop, dr i	1	
-296701	dunn, dr a	1	
82965	dunn, dr sc	2	
4553	dunn, professor mh	1	
4556	dunne, dr j	1	
113264	dunne, dr n	1	
43874	dunne, professor fp	2	
41056	dunnigan, dr m	1	
-124727	dunning, dr tc	1	
-27160	dunsby, dr cw	1	
4572	durose, professor k	3	
-253555	durovic, dr s	1	
-369521	durrant, dr ac	1	
-489217	durrant, professor j	1	
94767	durrant, professor jr	4	
4579	durucan, professor s	1	
60892	dutton, dr ag	1	
39154	dwyer-joyce, professor r	3	
110100	dye, professor d	3	
64658	dyer, dr pw	1	
4597	dyer, professor me	1	
-439712	dymski, professor g a	1	
-184615	dyson, dr rj	1	
-422664	eakins, dr d	2	
-100165	eames, dr m	2	
28188	eames, professor pc	6	
53032	earle, dr mj	1	
4633	eason, professor rw	3	
38142	eastwick, dr cn	3	
-199972	eaton, dr c	1	
4656	eaves, professor l	2	
-188805	ebbens, dr s	2	
-271697	eccles, professor h	1	
-558254	echalier, dr a	1	
35937	echenique, professor m	1	
96691	eckersley, dr rj	2	
-205951	eckley, professor ia	3	
-113233	edel, professor jb	1	
-148370	eden, dr sp	1	
69511	eder, dr k	2	
72178	edirisinghe, professor m	3	
68422	edkins, dr a	1	
88190	edler, professor k	1	
-527492	edmondson, dr j	1	
116954	edwards, dr pr	2	
113823	edwards, dr rs	2	
-110971	edwards, dr ta	1	
4705	edwards, professor dj	1	
29749	edwards, professor p	1	
4738	edwards, professor p	1	
-198449	eggbeer, dr d	1	
95046	eichhorn, professor s	5	
-360884	eigenbrod, dr f	2	
-438783	einav, dr a	1	
4762	eisenbach, professor s	1	
92028	ekins, professor p	7	
-139598	ekins-daukes, dr nj	3	
4770	el haj, professor a	3	
-429064	el mountassir, dr g	1	
103975	el-deredy, professor w	1	
-402943	elani, dr yy	1	
113340	elborn, professor j s	1	
93572	elfick, professor ap	2	
125088	elgaid, dr k	1	
102155	elghali, dr l	1	
46727	elghazouli, professor a	1	
-417403	elia, dr g	1	
-311107	elias, dr r	1	
-492233	eliasson, dr b	1	
-544942	elkashlan, dr m	1	
-518763	elkhatib, dr y	1	
-124444	elkington, dr pt	1	
-257389	elliott, dr as	1	
112671	elliott, dr ja	4	
4826	elliott, professor charles	2	
49734	elliott, professor s	1	
4822	elliott, professor sr	4	
-269537	ellis, dr tm	6	
110767	ellis, professor ad	3	
-219190	ellul, dr c	1	
-287776	elmes, professor da	1	
-255613	elsaesser, dr b	1	
-425848	elshafie, dr m z b	1	
21727	elsheikh, professor a	1	
125756	elson, dr d	2	
4871	elston, professor sj	1	
-134232	elwell, dr ca	1	
94878	elwell, professor ce	1	
-268014	emberton, professor m	1	
41915	emerson, professor d	7	
23970	emery, professor vc	1	
-13972	emes, dr mr	1	
49138	emmerich, professor w	1	
-493297	endrino armenteros, professor j	1	
-360755	engelberg, dr d l	1	
-550868	engstrom, dr d	1	
-27189	eriksson, dr sj	1	
-2889	errington, professor j	1	
-362630	eschrig, professor m	3	
-455302	escudero rodriguez, dr j	1	
-385869	eskin, professor d	2	
-473490	essa, dr k	2	
54523	essex, professor jw	2	
52979	essler, professor fhl	1	
27116	etheridge, professor a	1	
126108	evangelou, dr s	1	
-501719	evans, dr a d	1	
-192935	evans, dr cj	1	
-253233	evans, dr d	1	
44048	evans, dr j	1	
-465454	evans, dr j d	1	
-111082	evans, dr n	1	
113837	evans, dr nd	1	
-390807	evans, professor a	1	
67002	evans, professor a	1	
4996	evans, professor de	1	
103962	evans, professor j	1	
5004	evans, professor j	1	
4962	evans, professor jrg	1	
57029	evans, professor mr	1	
74846	evans, professor p	1	
-148001	evans, professor pa	1	
-504091	evans, professor r j	1	
-34927	evans, professor rg	1	
31280	evans, professor s	2	
21940	evans, professor sd	2	
-172876	everdell, dr n	1	
-449222	everitt, dr r g	1	
-230095	evernden, dr m	1	
75321	everson, professor r	1	
-214479	evseev, dr a	1	
5028	ewart, professor p	4	
-9371	eyre, dr nj	2	
-305040	faccio, professor dfa	4	
95551	fairclough, professor s	1	
35206	fairweather, professor m	3	
-6882	falciani, professor f	1	
-202184	falconer, dr re	1	
31810	falconer, professor k	1	
5067	falconer, professor ra	2	
-79375	falkingham, professor jc	1	
50962	falko, professor v	3	
-444499	fallah, dr s	1	
84484	falzon, professor bg	1	
120752	fan, professor w	2	
51079	fan, professor z	3	
51798	fancey, dr ks	1	
128005	fang, dr f	1	
110073	fangohr, professor h	1	
56915	farber, professor m	1	
117064	faria, dr cf	1	
-11293	farid, professor s	2	
-179452	farmani, dr r	2	
-435920	farmer, dr d	1	
-458785	farmer, dr tj	1	
58194	farnan, dr i	3	
-389043	farrell, dr pe	2	
-37909	farren, dr tr	1	
-37721	farrer, dr i	1	
5103	farrow, dr i	2	
94384	fasli, professor m	2	
-37564	faul, professor cfj	1	
-196874	faulconbridge, professor jr	1	
-3155	faulds, professor kj	3	
69332	faulkner, professor s	1	
-497749	faulon, professor j	1	
-445349	faure walker, dr j	1	
-99043	fawcett, dr t	1	
-218863	fazi, dr fm	1	
5127	fearn, professor t	1	
97010	fearnhead, professor p	3	
67990	fedotov, professor s	1	
-511778	fedrizzi, dr a	1	
-520216	felikson, dr a	1	
-113803	fendley, professor p	1	
-181239	fennell, dr p	4	
21785	fenner, dr r	1	
-420303	fensch, dr c	1	
75228	ferapontov, professor e	1	
101088	feresidis, dr a	2	
-130158	ferguson, dr aj	2	
-16336	ferguson, professor e	1	
-189092	fermin, professor dj	3	
105644	fern, dr g	2	
69603	fernandes, dr aaa	1	
79610	fernandes, professor kj	1	
-485276	fernandez-pacheco, dr a	1	
-372955	ferrari, dr m	2	
5179	ferrari, professor ac	4	
-521782	ferreira, dr a	1	
42246	fesenko, professor i	1	
5195	field, dr aj	1	
34648	field, professor r	1	
34550	fielding, professor h	1	
-117223	fieldsend, dr j	3	
-427653	figueroa, dr c	2	
91630	filippone, dr a	1	
-420069	filippone, dr m	1	
-547284	fingerhuth, dr s	1	
-462409	fink, dr a r	1	
-422006	finlay, dr m	1	
49980	finlayson, professor g	2	
40055	finney, professor sj	3	
42450	finnis, professor mw	4	
-166190	firth, dr sk	1	
75256	firth, professor d	2	
-462983	fischer, dr j	1	
31883	fisher, professor aj	2	
24520	fisher, professor j	6	
29766	fisher, professor m	5	
85403	fisher, professor qj	2	
5270	fisher, professor r	1	
44633	fisher, professor sn	1	
-107836	fitzgerald, dr, r	1	
48291	fitzpatrick, professor m	1	
72414	flach, professor p	1	
5296	flavell, professor wr	1	
5300	fleck, professor n	1	
5310	fleming, professor pj	1	
-79280	fletcher, dr di	2	
-189287	fletcher, dr s	1	
-211480	fletcher, dr s	1	
121144	fletcher, professor s	1	
-215744	fletcher, professor sp	3	
79430	fleuriot, dr j	2	
110550	flewitt, professor aj	3	
37572	flewitt, professor p	2	
-389788	flintham, dr m	3	
60514	florence, professor aj	7	
-431593	florescu, dr m	1	
128838	floridi, professor l	1	
-189422	flynn, dr d	2	
70854	flynn, professor kj	1	
31979	fokas, professor a	2	
-411660	foley, dr a	1	
-433566	follis, dr k	1	
-457141	fonseca, dr j	1	
28727	foote, professor p	3	
73469	forbes, dr i	1	
99032	ford, dr h	3	
-119193	ford, dr kl	1	
-554661	ford, mr j r	1	
-469440	ford, professor a	2	
120065	ford, professor dv	1	
-478128	forejt, dr v	1	
-428891	forgan, dr r s	1	
127861	forsyth, professor a	7	
49821	forysiak, dr w	1	
-115613	fossey, dr js	1	
-462561	foster, dr m	1	
-19871	foster, dr mp	2	
26999	foster, professor sj	1	
-189940	foster, professor t	2	
59895	fotios, professor sa	1	
-100624	fowmes, dr g	1	
35449	fox, dr n	2	
5480	fox, professor am	2	
46163	fox, professor m	1	
107620	fox, professor nc	1	
5494	foxon, professor ct	3	
68709	foxon, professor tj	3	
41099	fraga, professor e	2	
-238768	frame, professor m	1	
-289281	france, dr d j	1	
-253734	francis, dr j	2	
-84630	frangi, professor af	2	
-22950	franke, dr b	2	
-453496	frankel, dr pg	4	
-462568	franklin, professor b d	1	
-417031	fraser, dr g	1	
108953	fraser, professor mc	2	
5533	frasinski, professor lj	1	
-9233	fraternali, professor f	1	
-162649	freear, dr s	2	
-188696	freeman, dr cl	2	
-126869	freeman, dr ct	1	
106292	freemont, professor a	2	
-27428	freemont, professor ps	5	
56813	freer, professor m	1	
5562	freer, professor r	3	
31057	freestone, professor ic	1	
-5395	french, professor ce	1	
5570	french, professor p	1	
-4823	frewer, professor lj	1	
5579	frey, professor jg	2	
72111	friday, professor a	1	
-474982	friedemann, dr s	2	
-117330	friedrich, dr d	2	
111550	friend, professor p	2	
5587	friend, professor sir r	8	
5592	friswell, professor mi	1	
129285	frohlich, professor d	1	
-5447	fromhold, professor tm	2	
48452	frost, professor cg	1	
22809	fryer, professor pj	4	
120886	fryzlewicz, professor pz	1	
-355397	fu, dr g	2	
-95596	fuchter, dr mj	1	
-180790	fuentes, dr r	3	
-227962	fujiyama, dr t	1	
-389838	fullam, dr e	1	
-154511	fulton, dr da	1	
5628	furber, professor s b	7	
72673	furnell, professor sm	1	
5635	fusco, professor v	2	
-562753	fylan, dr f	1	
81486	fyodorov, professor y	1	
-108241	gabard, dr g	1	
87566	gachagan, professor a	4	
124422	gadegaard, professor n	2	
-12285	gadian, professor dg	1	
-167354	gai, professor pl	1	
-298121	gairing, dr m	1	
-9004	gaisford, dr s	2	
28022	gaizauskas, professor r	1	
-178438	galan, dr m	1	
22036	galbraith, professor i	2	
-13430	gale, dr je	1	
-211940	gale, professor w f	1	
71480	gales, professor m	1	
73824	galindo, dr a	2	
115982	galla, dr t	2	
-3985	gallagher, dr j	1	
27351	gallagher, professor t	2	
-26308	gallant, dr aj	1	
124747	gallipoli, dr d	1	
121388	galloway, dr s	1	
33955	galton, dr ap	1	
97545	gambino, dr n	1	
5698	gammerman, professor a	1	
-193792	gammon, dr pm	1	
-410911	gammon, dr r	1	
-124610	gan, professor t	2	
-174003	ganapathisubramani, professor b	2	
-199623	ganesh, dr a	1	
-232442	ganguly, dr s	2	
-430605	ganis, dr g	1	
30550	gann, professor d	1	
-184570	gans, professor t	1	
73460	gao, dr m	1	
106553	gao, professor s	1	
-93157	gao, professor y	1	
-188595	garcia garcia, dr am	1	
-485494	garcia hernandez, dr a	1	
-506996	garcia lopez, dr s	1	
-447547	garcia, dr f	1	
-473922	garcia-araez, dr n	1	
-40448	garcia-finana (van der hoek), dr m	1	
-380318	garcia-manyes, dr s	2	
-416643	gardes, dr f	3	
107671	gardiner, professor sa	3	
-392303	gardner, dr d r	1	
5719	gardner, professor jw	1	
37973	gardner, professor p	2	
38417	gardner, professor p	3	
49008	gardner, professor p	2	
-472645	garetto, dr c	1	
91035	garibaldi, professor jm	1	
-418008	garmory, dr a	2	
21347	garnett, professor mc	1	
94987	garrahan, professor jp	2	
56695	garraway, professor b	1	
50928	garrod, mr g	1	
5745	garry, professor k	1	
34959	garside, dr jd	1	
-16897	garside, professor p	1	
5756	garvey, professor s	4	
-242105	gashi, dr i	1	
-212765	gashinova, dr m	3	
21300	gaskell, professor ph	2	
95123	gaster, professor m	2	
-117697	gaterell, professor mr	1	
-44025	gatliff, mr rw	1	
-79891	gaunt, dr tr	1	
112058	gaunt, professor m	1	
46202	gauntlett, professor j	1	
-212727	gautrot, dr je	1	
53062	gavaghan, professor d	5	
92246	gavaises, professor m	1	
76197	gaver, professor w	1	
54941	gavriilidis, professor a	7	
41408	gay, professor sj	2	
5779	gaydecki, professor p	2	
-121972	ge, dr y	4	
-181243	geck, professor mj	1	
62709	gedroyc, professor wmw	1	
115928	gee, professor t	1	
-220068	geels, professor fw	2	
84019	geim, professor a	1	
113863	gelfreykh, professor v	1	
95645	gellersen, professor h	2	
125287	geneletti, dr s	1	
103020	genever, dr p	1	
52916	geoghegan, professor m	1	
32486	george, professor m	5	
-380510	georgilas, dr i	1	
-364755	georgiou, dr p	3	
-191870	georgiou, dr tk	1	
-82893	gerada, professor c	1	
-189537	gerardot, dr bd	1	
-250168	gerding, dr e h	1	
-405938	geretti, professor a	1	
-503121	gerling, dr k	1	
-174038	gersen, dr h	1	
-422146	gervasio, professor f	1	
5821	gethin, professor dt	3	
5822	ghadiri, professor m	1	
-15988	ghaemmaghami, professor am	1	
73220	ghahramani, professor z	2	
69411	ghani, professor n	2	
