Source	Target	Type	Weight
9412	55263	Undirected	1.0
-189771	-186974	Undirected	1.0
-189771	17665	Undirected	1.0
-189771	63596	Undirected	1.0
-189771	128005	Undirected	1.0
-189771	128007	Undirected	1.0
-189771	38101	Undirected	2.0
-189771	-384391	Undirected	1.0
-189771	-497881	Undirected	1.0
-189771	-496684	Undirected	1.0
-189771	60004	Undirected	1.0
-186974	17665	Undirected	1.0
-186974	63596	Undirected	1.0
-186974	128005	Undirected	1.0
-186974	128007	Undirected	1.0
-186974	38101	Undirected	1.0
-186974	-384391	Undirected	1.0
-186974	-497881	Undirected	1.0
-186974	-496684	Undirected	1.0
-186974	60004	Undirected	1.0
413	53031	Undirected	1.0
413	-95655	Undirected	1.0
413	128006	Undirected	1.0
413	37719	Undirected	1.0
413	21483	Undirected	1.0
413	-496686	Undirected	1.0
413	-528291	Undirected	1.0
413	55263	Undirected	1.0
17665	53031	Undirected	1.0
17665	-95655	Undirected	1.0
17665	128006	Undirected	1.0
17665	37719	Undirected	2.0
17665	21483	Undirected	1.0
17665	-496686	Undirected	1.0
17665	-528291	Undirected	1.0
17665	55263	Undirected	2.0
53031	63596	Undirected	1.0
53031	128005	Undirected	1.0
53031	128007	Undirected	2.0
53031	38101	Undirected	1.0
53031	-384391	Undirected	1.0
53031	-497881	Undirected	1.0
53031	-496684	Undirected	2.0
53031	60004	Undirected	1.0
63596	128005	Undirected	1.0
63596	128007	Undirected	1.0
63596	38101	Undirected	1.0
63596	-384391	Undirected	1.0
63596	-497881	Undirected	1.0
63596	-496684	Undirected	1.0
63596	60004	Undirected	1.0
-95655	128006	Undirected	1.0
-95655	37719	Undirected	1.0
-95655	21483	Undirected	1.0
-95655	-496686	Undirected	2.0
-95655	-528291	Undirected	1.0
-95655	55263	Undirected	1.0
128005	128006	Undirected	1.0
128005	37719	Undirected	1.0
128005	21483	Undirected	1.0
128005	-496686	Undirected	1.0
128005	-528291	Undirected	1.0
128005	55263	Undirected	1.0
128006	128007	Undirected	1.0
128006	38101	Undirected	1.0
128006	-384391	Undirected	1.0
128006	-497881	Undirected	1.0
128006	-496684	Undirected	1.0
128006	60004	Undirected	1.0
128007	38101	Undirected	1.0
128007	-384391	Undirected	1.0
128007	-497881	Undirected	1.0
128007	-496684	Undirected	1.0
128007	60004	Undirected	1.0
37719	21483	Undirected	1.0
37719	-496686	Undirected	1.0
37719	-528291	Undirected	1.0
37719	55263	Undirected	2.0
38101	21483	Undirected	1.0
38101	-496686	Undirected	1.0
38101	-528291	Undirected	1.0
38101	55263	Undirected	1.0
21483	-384391	Undirected	1.0
21483	-497881	Undirected	1.0
21483	-496684	Undirected	1.0
21483	60004	Undirected	1.0
-384391	-497881	Undirected	1.0
-384391	-496684	Undirected	1.0
-384391	60004	Undirected	1.0
-496686	-528291	Undirected	1.0
-496686	55263	Undirected	1.0
-497881	-528291	Undirected	1.0
-497881	55263	Undirected	1.0
-528291	-496684	Undirected	1.0
-528291	60004	Undirected	1.0
-496684	60004	Undirected	1.0
-159173	-58808	Undirected	1.0
21890	-174003	Undirected	1.0
21890	41906	Undirected	1.0
21890	5745	Undirected	1.0
-208106	-174003	Undirected	1.0
-208106	41906	Undirected	1.0
-208106	5745	Undirected	1.0
-174003	3386	Undirected	1.0
-174003	42027	Undirected	1.0
-174003	28215	Undirected	1.0
3386	42027	Undirected	1.0
3386	28215	Undirected	1.0
41906	5745	Undirected	1.0
42027	5745	Undirected	1.0
5745	28215	Undirected	1.0
93407	-405074	Undirected	2.0
93407	-192235	Undirected	2.0
93407	91121	Undirected	1.0
93407	-413757	Undirected	1.0
93407	106738	Undirected	2.0
112206	-405074	Undirected	2.0
112206	-192235	Undirected	2.0
112206	91121	Undirected	1.0
112206	-413757	Undirected	1.0
112206	106738	Undirected	1.0
-405074	46237	Undirected	1.0
-405074	39641	Undirected	2.0
-405074	-34927	Undirected	1.0
-405074	64981	Undirected	1.0
-405074	-215824	Undirected	1.0
46237	39641	Undirected	2.0
46237	-34927	Undirected	1.0
46237	64981	Undirected	1.0
