Id,Label,Num,Val
-3837,christy, dr jre,2,850044
116932,chu, professor d,3,11688244
-101572,chuck, dr cj,1,3182328
-22970,chue hong, mr np,1,3461602
113809,chung, dr ym,2,1911299
22032,chung, professor pwh,1,1006188
-29254,cicuta, dr p,1,4821721
-116561,cid, professor c,2,7248442
-547485,cienfuegos, dr r,1,241076
116079,cinderby, dr s,1,397354
-219209,cipcigan, dr l m,2,1350916
31886,cippola, professor r,3,6719599
-387906,ciric, dr l,1,532527
-153431,clare, dr a t,3,10323849
21901,clare, professor j,4,7133079
85552,claridge, dr jb,4,11216957
-162130,clark, dr de,2,4889345
116951,clark, dr dj,1,309013
-468308,clark, dr j,3,5398727
-87095,clark, dr jm,1,3962860
32288,clark, professor ja,1,6834903
2953,clark, professor jh,3,7973673
46040,clark, professor sj,2,401224
-201306,clarke, dr a,1,3593201
100952,clarke, dr d,1,1656509
85131,clarke, dr d,1,1671674
114691,clarke, dr ml,2,2638488
70800,clarke, dr pa,1,599011
-109967,clarke, dr ta,1,313231
2975,clarke, professor bg,1,5782838
3003,clarke, professor j,3,2296244
-7039,clarke, professor ml,2,6142880
-99052,clarke, professor n,1,1016595
66455,clarke, professor n,3,3497603
45655,clarke, professor sj,1,1736109
56861,clarkson, professor j,3,3370154
59078,clarkson, professor wa,1,563404
-89028,claudio, dr g,1,282948
-559711,clay, professor r,1,398467
3017,claypole, professor t,3,11025162
61980,clayton, professor rh,2,1819737
-464044,cleaver, dr dj,3,1169491
127127,clegg, dr ps,1,5076927
21399,clegg, professor wj,2,17409372
-411567,clerckx, dr b,2,983075
-420903,cleveland, professor r o,3,8934245
23398,cliffe, professor ka,2,2116597
93744,clifford, dr mj,2,3376174
-399895,clifton, professor da,3,2611449
94016,clough, professor g,1,678310
-551739,cloutman-green, dr e e,1,532527
109756,clowes, dr sk,2,6755357
21378,clyne, professor tw,1,690209
66256,coad, dr d,1,150000
-104233,coaffee, professor j,3,7882263
-367512,coates, dr t,1,2171099
3091,coates, professor pd,3,9911543
-160927,cobb, professor j,2,1589387
-22557,coceal, dr o,1,359271
27579,cochran, professor s,2,4192977
123842,cockerill, professor tt,2,1893364
3113,cocks, professor ac,3,12296971
108991,coecke, professor b,1,935304
44683,cohen, professor lf,4,6989248
108534,cohen, professor n,2,5403348
3138,cohn, professor ag,2,10000218
-421517,coker, dr pj,1,700396
117068,coldea, dr ai,3,2993400
82966,coldea, dr r,1,1736109
45570,cole, dr dj,1,4423783
35221,cole, dr m,1,3892290
3156,cole-hamilton, professor d,2,5311237
83145,coleman, professor k,1,1633244
-161795,coleman, professor s,1,382053
-101075,coles, dr sr,1,2488954
-196384,coles-kemp, professor l,2,1528936
-46643,coletta, dr pl,1,689430
3172,coley, professor d,3,2129526
-240187,colijn, dr c,2,3058899
119646,collier, dr r,1,339267
84466,collier, professor j,1,145457
3191,collings, professor n,1,4423783
-23399,collins, dr h,1,361877
-416208,collins, dr r,2,9745698
55612,collins, dr s,1,4595366
-521324,collins, dr t,1,100651
-399142,collins, professor b,2,9761031
-107921,collinson, dr mj,1,441734
3216,collison, dr d,1,595238
126697,collomosse, dr jp,2,1559029
35928,colquhoun, professor hm,1,1185824
98328,colton, professor s,4,11372297
-414105,colwill, dr ja,1,4501050
-437916,comber, dr r,3,5940837
-6910,comber, professor a,1,2690768
-210764,conaghan, professor p,2,1993978
-129543,connaughton, dr c,4,11439078
85285,connaughton, dr j,1,3937512
-10129,connell, dr sda,1,4821721
124504,connolly, dr bj,1,9469808
-487506,connolly, dr dp,1,430481
3247,connolly, professor p,2,8710354
-104747,connon, professor cj,1,1185824
-110111,connor, dr pa,3,2969353
-417823,conrey, professor j b,1,2246114
-138718,conroy dalton, professor r,1,398467
-110248,constandinou, dr tg,5,8501226
100961,constantinides, professor ga,4,11025902
3257,constantinou, professor cc,2,2268471
-448265,cont, professor r,1,4160711
34035,conway, professor ba,1,4097771
3262,conway, professor p,6,19342161
-230056,cook, professor b,3,1716575
-414390,cook, professor, g,1,3649437
57784,cooke, professor g,3,1798944
-436262,coombs, dr w m,3,1479286
36017,cooper obe, professor r,2,7201094
3330,cooper, dr r,1,1672025
72078,cooper, professor a,6,12645152
-114021,cooper, professor ar,1,11683481
57264,cooper, professor c,1,312174
3322,cooper, professor j,1,3768933
3323,cooper, professor j,3,11551003
96613,cooper, professor n,2,3740075
-410597,cooper, professor t,1,3046231
-210558,coopman, dr k,2,10685066
31745,cootes, professor tf,2,5732236
3343,copas, professor j,1,4662840
-420667,coppens, professor m,3,8743453
-357269,copplestone, professor d,1,1415336
74084,cora, dr f,3,8059959
-19966,cork, professor mj,1,652829
-424322,corkhill, dr c,6,7561476
-456155,cormode, professor g,3,6803095
-423371,corner, dr l,2,4449824
-465853,corner, professor ga,1,501310
3366,corney, professor j,1,1231298
75923,cornford, dr t,1,694954
-114929,cornish, professor p,1,401216
111872,cornish, professor sl,5,9464567
-311299,corr, dr s,2,1918119
68951,corti, professor a,1,2171099
-26959,cosgrove, professor d,1,362189
-107082,cosker, dr dp,3,4999024
-369623,costa, dr p,1,666149
-211147,costantini, dr g,1,4112093
-287120,costanza, dr e,3,2374932
82896,costen, dr ml,3,1967887
3386,coton, professor f,1,13296938
115742,cotter, dr c,3,7524694
-214753,cotton, dr s,1,534918
70074,cotton, professor i,2,4653746
-462456,cottrill, dr cd,1,809735
-184392,coulman, dr s,1,564437
28053,coulson, professor g,1,341850
-288160,counsell, dr c,1,979173
-473149,counsell, dr j m,2,847974
-87062,counsell, dr sj,3,830522
3414,coupland, professor jm,1,692008
-393036,court, dr s a,1,4115477
87905,courtial, dr jk,1,460919
-249581,cousins, dr b,1,732452
-17244,coussios, professor c,3,8934245
35009,coveney, professor pv,2,4386731
-248196,coventry, professor l,1,887750
111323,covington, dr ja,1,501448
-408323,cowan, dr aj,2,2689329
3431,cowan, professor b,1,1140435
-213898,cowley, professor s,1,184590000
-88304,cowling, dr sj,1,702457
53920,cowling, professor pi,3,10790233
55579,cox, dr a,1,314580
122272,cox, dr al,3,3065786
-12991,cox, dr bt,3,1639164
102911,cox, dr d,1,789139
-429935,cox, dr j,1,752949
109191,cox, professor ij,1,11057929
28149,cox, professor s,1,317804
42655,cox, professor tj,2,6690605
-410316,coyle, dr d t,1,11683481
-197871,crabtree, dr cj,1,2967189
-15330,crabtree, professor a,5,8470865
57066,craddock, professor ij,2,12607166
112700,crampton, professor j,1,3793546
56821,craster, professor r,2,4167512
-169388,craw, dr an,2,471959
97690,crawford, dr t,1,950403
-305882,crawford-brown, professor d,1,4173134
-494486,crayford, dr a p,1,971987
81026,creagh, dr sc,1,582976
-417600,crean, dr c,2,536947
3544,cremona, professor j,1,2246114
3558,cripps, dr r,3,2507095
56480,crisan, professor d,2,6237334
-127837,critchley, dr k,1,689430
29791,critoph, professor re,4,13484998
-121164,croft, dr tn,2,1629471
73981,cronin, professor l,7,20890535
-80332,cross, dr a,2,415469
-399564,cross, dr e,2,2734174
68356,cross, professor a,1,411720
34866,crossley, professor p,1,3947522
-530923,croucher, dr m,3,1562100
3618,crowcroft, professor j,4,11969308
71590,crowdy, professor dg,2,1277380
-95963,croxford, dr aj,3,6495949
57443,croxford, dr b,1,1429506
116257,crua, dr c,2,3606658
56451,cruden, professor a,6,18124408
-17900,cruickshank, dr hj,1,755892
-113200,crutch, professor s,1,1430004
108792,cryan, professor mj,2,3353841
125120,csanyi, dr g,3,6050025
-186548,cuenca grau, dr b,2,2130273
-198639,cullen, dr jm,1,1737979
3651,culley, professor s,1,1877604
-157990,culmer, dr pr,2,635760
71158,cumming, professor drs,5,16695633
-108574,cunningham, dr mo,1,4980126
111515,cunningham, dr pr,1,1500938
94773,cunningham, professor j,3,1073425
80130,currell, professor f,1,1228231
-94031,currie, dr csm,1,285247
66113,currie, professor j,1,131526
92211,curry, professor rj,3,1216151
-188242,curson, dr nj,2,10608290
-4425,curtis, dr a,1,516920
-2856,curtis, dr r,1,861317
-494777,curtis, mr dj,1,999726
34707,curtis, professor tp,4,15121574
32479,cuschieri, professor sir a,1,3210627
111815,cussen, dr e,1,1221082
-1825,cuthill, professor ic,2,1930469
-440293,czanner, dr g,1,2004298
39143,d'alessandro, dr g,1,150000
-486966,d'sa, dr ra,2,524860
115793,dafermos, professor m,1,1551044
109700,dafforn, professor t,1,5074187
-558255,dailami, dr n,1,363964
71210,dailami, mr f,1,363964
-119496,dailey, dr la,1,361877
104346,dalby, professor mj,2,735419
94941,dalby, professor pa,6,21887206
38418,dalgarno, professor kw,2,10223885
-51573,dallimer, dr m,1,4217380
61544,dalziel, dr sb,1,2321649
-490206,damen, dr d,2,905095
122362,dance, dr sl,1,1706722
-464655,danezis, dr g,2,1145071
-3154,daniel, dr ra,1,4353851
-226431,danos, professor v,1,5007845
124954,dantchev, dr ss,1,395679
72711,darby, dr a p,1,117699
-152373,darby, dr sj,2,13565513
73421,darling, dr gr,1,6650587
82953,darr, professor j,6,8233223
42685,darzi, professor aw,4,5744053
36023,dashwood, professor rj,3,765303
109046,date, dr p,1,150000
58408,dautenhahn, professor k,1,375542
110657,davenport, dr rj,4,8136399
-21973,daveysmith, professor g,1,11683481
-13180,david, dr, al,1,4966856
3826,david, professor j,2,1062788
42759,david, professor wif,2,2376737
92813,davidchack, professor r,1,1741953
46170,davidson, dr m,1,1415336
55364,davidson, professor fa,1,501310
-518807,davidson, professor j,1,331407
42725,davidson, professor mg,9,29042839
-79530,davie, dr ct,1,1339398
131905,davies, dr cm,1,1997000
-499097,davies, dr m,1,1131830
55085,davies, dr p,1,150000
51635,davies, dr w,1,1275401
-104188,davies, mrs s,1,5996356
-153810,davies, professor ac,2,9375085
39006,davies, professor ag,5,9642043
-58912,davies, professor de,1,149894
98273,davies, professor gj,1,2982926
3889,davies, professor m,1,5365958
39147,davies, professor m,3,11423480
34198,davies, professor me,4,5540612
34988,davies, professor n,3,3162955
80263,davis, dr sa,1,34482
61579,davis, professor b,3,7731970
49339,davis, professor c,1,191863
116570,davis, professor i,1,3864276
78339,davis, professor j,1,856337
-186294,davis, professor js,1,5528990
95078,davison, professor aj,1,4135048
30074,davison, professor jb,1,376349
81880,davy, dr mh,1,2999605
121944,dawes, professor h,1,1862864
115977,dawes, professor j,1,5292695
4012,dawson, dr p,1,518169
-412432,dawson, dr r j,1,800469
4014,dawson, mr ar,1,591597
45306,dawson, professor md,2,4629886
21646,dawson, professor p,1,464496
-121488,dawson, professor rj,3,7929189
-171133,day, dr r,2,4134807
112421,day, dr r,2,635760
4022,day, professor a,2,5029459
-5438,day, professor gm,2,693693
-355876,de cendra de larragán, dr f,1,5745855
-86462,de cesare, dr s,2,994702
-267019,de coppi, professor p,1,4966856
-130149,de focatiis, dr dsa,2,1983815
-90645,de freitas, professor s,1,669209
99939,de groot, professor c,2,7181917
-85151,de iorio, dr m,1,401382
-448635,de la cruz, dr m,1,514747
-547483,de la llera, dr j,1,241076
91442,de la ossa, dr x,1,613853
74086,de leeuw, professor nh,6,11300628
-295283,de lucena, mrs m,1,3442540
-417791,de mel, dr a,1,845502
-528291,de nazelle, dr a a,1,4173134
4049,de roure, professor d,4,12262208
-421518,de supinski, professor b,2,1624990
105402,de visscher, dr m,1,314580
119882,de vita, professor a,1,5481675
-447973,de volder, dr m,2,3781916
-504077,de vos, professor m,1,972972
-117265,deakin crick, professor re,2,3848362
65742,deakin, professor s,1,1975496
-98711,dean, dr js,1,2466368
-94516,dean, dr p,3,1553131
110695,deane, professor c,5,20868411
29273,dear, professor jp,1,1997000
96832,deary, professor ij,1,922996
-110997,debattista, dr k,1,840940
-402128,dedner, dr a,1,180120
-414548,deganello, dr d,2,514172
122942,degenaar, dr p,1,4980126
-471482,degond, professor p,2,2437666
93895,dehghani-sanij, professor aa,3,6862793
-561834,deiterding, dr r,1,6136938
-241558,dejong, dr m j,1,1328464
-412686,dell'acqua, dr f,1,148521
-415426,dell'anno, dr g,1,630289
92833,demosthenous, professor a,1,11057929
-462582,demski, dr cc,1,1402239
-213650,deng, dr j,1,301001
76520,denham, professor sl,1,1202384
-14854,denning, professor c,1,5365958
-391167,dennis, dr dj,1,260582
26910,dennis, professor j,2,2407691
-150653,dent, dr c,7,17958766
49768,dent, professor a,3,3602560
-353276,deprest, dr, j,1,4966856
4136,derby, professor b,2,5712644
118538,derevyanko, dr s,1,4803336
4140,derrick, professor j,1,389207
-249530,desjardins, dr a,3,6682937
44531,desmulliez, professor m,4,12071898
-96616,dewhirst, dr mc,1,856793
-178209,dhaliwal, dr k,2,13965864
89271,dhanak, dr v,1,377292
-120350,dhillon, professor b,1,922996
-100508,dhir, dr a,1,2690768
45650,dholakia, professor k,2,5634589
-253345,di falco, dr a,1,1183629
-389063,di lorenzo, dr m,1,1581410
-229952,di mare, dr l,1,538610
-186400,dianati, dr m,1,2601075
125363,dias, dr f,1,791298
31602,dias, professor t,1,2251024
-195007,diaz, dr va,1,1043449
4180,dickens, professor p,5,11196706
-212697,dickerson, professor c,2,2547388
116766,dickinson, dr rj,3,12092848
101834,didelez, dr v,1,144324
-2609,dijkstra, dr ta,1,1671674
-412243,dimitratos, dr n,1,874075
-11230,dimitriou, professor h,1,3444605
69416,dimov, professor ss,1,1067139
96913,ding, professor y,10,20636102
-189859,ding, professor z,3,1714109
82737,dinsdale, professor r,1,1924296
4231,diver, dr da,1,344732
53674,dixon, dr cl,1,378892
-177563,dixon, dr s,2,2018127
99124,dixon, professor dj,1,4808967
4239,dixon, professor n,1,1671674
97315,dixon, professor r,1,1472959
61977,dixon, professor sm,5,10258563
-192409,djokic, dr s,1,5059153
111963,djordjevic, professor s,3,5963453
-204760,djukanovic, professor r,1,1218040
-526256,dobbert p cruz, dr m,1,296786
-505473,dobbins, dr c,1,98964
-424503,dobie, dr gd,1,1988392
4267,dobson, professor pj,1,7174439
-84373,dobson, professor s,1,4183694
-20123,dockrell, professor dh,1,509648
-3983,dodd, professor cer,1,491232
108835,dodd, professor tj,3,10920980
-197775,dodds, dr pe,2,2962325
-421462,dodwell, dr tj,2,1121444
-185097,dogramadzi, dr s,1,305523
-193159,doherty, mr j,1,310839
-6151,dominik, dr m,1,630232
43067,donaldson, professor n. de n.,1,4980126
-191733,doneddu, dr d,1,988105
-491206,doney, dr asf,1,922996
109189,dong, professor h,1,3118345
75941,dong, professor h,1,3118345
-199552,dongarra, professor j,1,963929
126291,donnan, dr rs,1,465158
46741,donnelly, professor p,1,5468668
4332,donnelly, professor s,3,1572474
105310,donnison, professor is,3,2156084
-116900,doran, professor nj,2,2321347
101121,dorey, professor ra,2,3382087
-413570,doubal, dr f,1,922996
-415369,douglas, dr c,1,935304
4389,dove, professor mt,1,935611
123597,dovey, professor j,1,403757
-105615,dowler, professor ea,1,339267
33125,dowling, professor dame a,1,5245734
110436,dowson, professor cg,1,501448
-15103,drage, dr t,4,10940802
41846,drikakis, professor d,1,572579
50145,drinkwater, professor b,5,10068744
-215131,dromey, dr b,2,1314378
-208196,druckman, dr a,1,1408691
-177537,drury, dr d,1,2041122
4468,dryden, professor il,2,4673999
55434,dryfe, professor raw,2,6203552
-211444,du, dr z,2,10423420
-11474,dua, dr v,2,3261473
-110926,dubrovka, dr rf,1,465158
34558,duckett, professor s,2,1579281
-11003,dudley-mcevoy, dr sem,2,1121524
-192235,dudson, dr bd,4,1491651
4504,duffy, professor a,1,908946
-257082,duggal, professor m,1,997424
82101,duhme-klair, dr a,1,627905
-225607,dullens, dr r,1,730139
-157672,dunbar, dr adf,1,1035857
21508,duncan, professor d,2,6173066
120842,duncan, professor r,1,9429405
29756,duncan, professor s,2,2400746
-219480,dunlop, dr i,1,10527
-296701,dunn, dr a,1,911561
82965,dunn, dr sc,2,7065495
4553,dunn, professor mh,1,4942312
4556,dunne, dr j,1,671814
113264,dunne, dr n,1,395371
43874,dunne, professor fp,2,8206227
41056,dunnigan, dr m,1,2109986
-124727,dunning, dr tc,1,150000
-27160,dunsby, dr cw,1,347804
4572,durose, professor k,3,10149668
-253555,durovic, dr s,1,2967189
-369521,durrant, dr ac,1,704221
-489217,durrant, professor j,1,1131830
94767,durrant, professor jr,4,7349073
4579,durucan, professor s,1,1212205
60892,dutton, dr ag,1,2967189
39154,dwyer-joyce, professor r,3,10595744
110100,dye, professor d,3,16145791
64658,dyer, dr pw,1,1554153
-439712,dymski, professor g a,1,4217380
-422664,eakins, dr d,2,5641320
28188,eames, professor pc,6,14686000
53032,earle, dr mj,1,465413
4633,eason, professor rw,3,2156556
38142,eastwick, dr cn,3,5679249
4656,eaves, professor l,2,919887
-188805,ebbens, dr s,2,1380450
-271697,eccles, professor h,1,183809
-558254,echalier, dr a,1,347943
35937,echenique, professor m,1,4956319
96691,eckersley, dr rj,2,5356091
-205951,eckley, professor ia,3,11140979
-113233,edel, professor jb,1,629902
69511,eder, dr k,2,1213558
72178,edirisinghe, professor m,3,1471604
68422,edkins, dr a,1,3444605
88190,edler, professor k,1,949836
116954,edwards, dr pr,2,521063
113823,edwards, dr rs,2,6342734
-110971,edwards, dr ta,1,2751527
4705,edwards, professor dj,1,977969
29749,edwards, professor p,1,809735
4738,edwards, professor p,1,1800518
95046,eichhorn, professor s,5,13739597
-360884,eigenbrod, dr f,2,15092048
4762,eisenbach, professor s,1,4081694
92028,ekins, professor p,7,28470999
-139598,ekins-daukes, dr nj,3,2895621
4770,el haj, professor a,3,13569805
-429064,el mountassir, dr g,1,4905730
103975,el-deredy, professor w,1,321227
113340,elborn, professor j s,1,395371
93572,elfick, professor ap,2,10082032
125088,elgaid, dr k,1,770790
46727,elghazouli, professor a,1,3820872
-417403,elia, dr g,1,205494
-311107,elias, dr r,1,211142
-492233,eliasson, dr b,1,303376
-544942,elkashlan, dr m,1,332388
-518763,elkhatib, dr y,1,341850
-124444,elkington, dr pt,1,586822
-257389,elliott, dr as,1,495573
112671,elliott, dr ja,4,8626567
4826,elliott, professor charles,2,4428630
49734,elliott, professor s,1,3768933
4822,elliott, professor sr,4,7237349
-269537,ellis, dr tm,6,14036254
110767,ellis, professor ad,3,6744373
-219190,ellul, dr c,1,361097
-287776,elmes, professor da,1,5213689
-255613,elsaesser, dr b,1,795262
-425848,elshafie, dr m z b,1,1328464
21727,elsheikh, professor a,1,2004298
125756,elson, dr d,2,3666929
4871,elston, professor sj,1,347004
-134232,elwell, dr ca,1,4248119
94878,elwell, professor ce,1,992885
-268014,emberton, professor m,1,845502
41915,emerson, professor d,7,5361868
23970,emery, professor vc,1,11057929
-13972,emes, dr mr,1,1442362
49138,emmerich, professor w,1,7516737
-493297,endrino armenteros, professor j,1,111966
-360755,engelberg, dr d l,1,710729
-550868,engstrom, dr d,1,4012827
-27189,eriksson, dr sj,1,590478
-2889,errington, professor j,1,5007845
-362630,eschrig, professor m,3,4254104
-455302,escudero rodriguez, dr j,1,99030
-385869,eskin, professor d,2,10467275
-473490,essa, dr k,2,2042666
54523,essex, professor jw,2,10987080
52979,essler, professor fhl,1,1489109
126108,evangelou, dr s,1,1668848
-501719,evans, dr a d,1,678670
-192935,evans, dr cj,1,570243
-253233,evans, dr d,1,3019070
44048,evans, dr j,1,689430
-111082,evans, dr n,1,4905730
113837,evans, dr nd,1,501448
-390807,evans, professor a,1,812350
67002,evans, professor a,1,4521196
103962,evans, professor j,1,5213689
5004,evans, professor j,1,1491903
4962,evans, professor jrg,1,1442362
57029,evans, professor mr,1,5076927
74846,evans, professor p,1,766251
-148001,evans, professor pa,1,922580
-34927,evans, professor rg,1,279240
31280,evans, professor s,2,5585801
21940,evans, professor sd,2,1512614
-172876,everdell, dr n,1,992885
-230095,evernden, dr m,1,1396723
75321,everson, professor r,1,554616
5028,ewart, professor p,4,9902653
-9371,eyre, dr nj,2,18906600
-305040,faccio, professor dfa,4,6023207
95551,fairclough, professor s,1,98964
35206,fairweather, professor m,3,8640759
-6882,falciani, professor f,1,2004298
-202184,falconer, dr re,1,1408691
5067,falconer, professor ra,2,5636059
-79375,falkingham, professor jc,1,6316426
50962,falko, professor v,3,8605078
-444499,fallah, dr s,1,2601075
84484,falzon, professor bg,1,989588
120752,fan, professor w,2,5194711
51079,fan, professor z,3,14587355
51798,fancey, dr ks,1,381235
128005,fang, dr f,1,4173134
110073,fangohr, professor h,1,3941016
-11293,farid, professor s,2,9550102
-179452,farmani, dr r,2,5502876
-435920,farmer, dr d,1,5374638
-458785,farmer, dr tj,1,2931366
58194,farnan, dr i,3,7644862
-37909,farren, dr tr,1,1114553
-37721,farrer, dr i,1,5638689
5103,farrow, dr i,2,11988938
94384,fasli, professor m,2,193827
-37564,faul, professor cfj,1,4553545
-196874,faulconbridge, professor jr,1,3937512
-3155,faulds, professor kj,3,7541817
69332,faulkner, professor s,1,3053898
-497749,faulon, professor j,1,400872
-445349,faure walker, dr j,1,205494
-99043,fawcett, dr t,1,1511972
-218863,fazi, dr fm,1,5415204
5127,fearn, professor t,1,150000
97010,fearnhead, professor p,3,5264717
67990,fedotov, professor s,1,371157
-113803,fendley, professor p,1,1489109
-181239,fennell, dr p,4,6373642
21785,fenner, dr r,1,4607765
-420303,fensch, dr c,1,1765760
101088,feresidis, dr a,2,2268471
-130158,ferguson, dr aj,2,3208051
-16336,ferguson, professor e,1,1075109
-189092,fermin, professor dj,3,7196891
105644,fern, dr g,2,804089
69603,fernandes, dr aaa,1,4557635
79610,fernandes, professor kj,1,1160896
-372955,ferrari, dr m,2,1875912
5179,ferrari, professor ac,4,18547522
42246,fesenko, professor i,1,2331858
5195,field, dr aj,1,4081694
34550,fielding, professor h,1,774650
-117223,fieldsend, dr j,3,1807600
-427653,figueroa, dr c,2,852823
91630,filippone, dr a,1,145535
-420069,filippone, dr m,1,341825
-547284,fingerhuth, dr s,1,246258
-422006,finlay, dr m,1,628525
49980,finlayson, professor g,2,900034
40055,finney, professor sj,3,3976119
42450,finnis, professor mw,4,9685807
-166190,firth, dr sk,1,559981
75256,firth, professor d,2,2513827
-462983,fischer, dr j,1,806241
31883,fisher, professor aj,2,6552190
24520,fisher, professor j,6,23006357
29766,fisher, professor m,5,5730524
85403,fisher, professor qj,2,2225352
44633,fisher, professor sn,1,994241
-107836,fitzgerald, dr, r,1,3074408
48291,fitzpatrick, professor m,1,4153231
72414,flach, professor p,1,11683481
5296,flavell, professor wr,1,627944
5300,fleck, professor n,1,2811853
5310,fleming, professor pj,1,1074429
-79280,fletcher, dr di,2,2231318
-189287,fletcher, dr s,1,4834361
-211480,fletcher, dr s,1,5871323
121144,fletcher, professor s,1,3266366
-215744,fletcher, professor sp,3,1269113
79430,fleuriot, dr j,2,1827263
110550,flewitt, professor aj,3,7009036
37572,flewitt, professor p,2,1082656
-389788,flintham, dr m,3,6962371
60514,florence, professor aj,7,14480647
128838,floridi, professor l,1,932921
-189422,flynn, dr d,2,8626268
31979,fokas, professor a,2,3129884
-411660,foley, dr a,1,855111
-433566,follis, dr k,1,393867
28727,foote, professor p,3,2983145
73469,forbes, dr i,1,2012697
99032,ford, dr h,3,2520540
-119193,ford, dr kl,1,593919
-554661,ford, mr j r,1,397354
-469440,ford, professor a,2,1121524
120065,ford, professor dv,1,3091610
127861,forsyth, professor a,7,20862552
49821,forysiak, dr w,1,1544199
-115613,fossey, dr js,1,1153218
-462561,foster, dr m,1,355564
-19871,foster, dr mp,2,5534116
26999,foster, professor sj,1,509648
-189940,foster, professor t,2,8032819
35449,fox, dr n,2,1208783
5480,fox, professor am,2,5814025
46163,fox, professor m,1,3429099
107620,fox, professor nc,1,1430004
5494,foxon, professor ct,3,7366553
68709,foxon, professor tj,3,21436338
41099,fraga, professor e,2,5335118
-238768,frame, professor m,1,4536459
-289281,france, dr d j,1,421211
-253734,francis, dr j,2,8395813
-84630,frangi, professor af,2,1809985
-22950,franke, dr b,2,4723425
-453496,frankel, dr pg,4,8888531
-462568,franklin, professor b d,1,694954
-417031,fraser, dr g,1,516859
108953,fraser, professor mc,2,1882906
5533,frasinski, professor lj,1,5838510
-9233,fraternali, professor f,1,3868978
-162649,freear, dr s,2,988621
-188696,freeman, dr cl,2,2992972
-126869,freeman, dr ct,1,2026737
106292,freemont, professor a,2,2059194
-27428,freemont, professor ps,5,18667705
56813,freer, professor m,1,403478
5562,freer, professor r,3,5491750
31057,freestone, professor ic,1,4715727
-5395,french, professor ce,1,5007845
5570,french, professor p,1,4521196
-4823,frewer, professor lj,1,398467
5579,frey, professor jg,2,2086744
72111,friday, professor a,1,1161862
-474982,friedemann, dr s,2,586797
-117330,friedrich, dr d,2,1625199
111550,friend, professor p,2,7362305
5587,friend, professor sir r,8,9281906
5592,friswell, professor mi,1,3768933
129285,frohlich, professor d,1,1275401
-5447,fromhold, professor tm,2,1013484
48452,frost, professor cg,1,2645379
22809,fryer, professor pj,4,19298049
-355397,fu, dr g,2,1956706
-95596,fuchter, dr mj,1,355949
-180790,fuentes, dr r,3,7908243
-227962,fujiyama, dr t,1,3444605
-389838,fullam, dr e,1,501448
-154511,fulton, dr da,1,653245
5628,furber, professor s b,7,15379401
72673,furnell, professor sm,1,1016595
5635,fusco, professor v,2,1812372
-562753,fylan, dr f,1,404291
-108241,gabard, dr g,1,323467
87566,gachagan, professor a,4,12914561
124422,gadegaard, professor n,2,2000752
-12285,gadian, professor dg,1,441476
-167354,gai, professor pl,1,1372981
-298121,gairing, dr m,1,276828
-9004,gaisford, dr s,2,5794827
28022,gaizauskas, professor r,1,340421
22036,galbraith, professor i,2,10665416
-13430,gale, dr je,1,870392
-211940,gale, professor w f,1,4336514
71480,gales, professor m,1,6236104
73824,galindo, dr a,2,2042751
115982,galla, dr t,2,1819737
-3985,gallagher, dr j,1,162543
27351,gallagher, professor t,2,5992732
-26308,gallant, dr aj,1,709834
124747,gallipoli, dr d,1,1339398
121388,galloway, dr s,1,763980
33955,galton, dr ap,1,525907
5698,gammerman, professor a,1,680623
-410911,gammon, dr r,1,843943
-174003,ganapathisubramani, professor b,2,13809947
-199623,ganesh, dr a,1,3610642
-232442,ganguly, dr s,2,6060660
-430605,ganis, dr g,1,1016595
30550,gann, professor d,1,5930480
-184570,gans, professor t,1,1979776
73460,gao, dr m,1,2455231
-506996,garcia lopez, dr s,1,985463
-447547,garcia, dr f,1,345908
-40448,garcia-finana (van der hoek), dr m,1,2004298
-416643,gardes, dr f,3,4400638
107671,gardiner, professor sa,3,2266569
-392303,gardner, dr d r,1,1672025
5719,gardner, professor jw,1,1005821
37973,gardner, professor p,2,512341
38417,gardner, professor p,3,3121421
49008,gardner, professor p,2,6469558
91035,garibaldi, professor jm,1,612744
-418008,garmory, dr a,2,1598067
21347,garnett, professor mc,1,689931
94987,garrahan, professor jp,2,985745
50928,garrod, mr g,1,3567862
5745,garry, professor k,1,13296938
34959,garside, dr jd,1,5644636
-16897,garside, professor p,1,2992297
5756,garvey, professor s,4,9419681
-242105,gashi, dr i,1,563089
-212765,gashinova, dr m,3,3121421
21300,gaskell, professor ph,2,2308127
95123,gaster, professor m,2,4294267
-117697,gaterell, professor mr,1,669209
-44025,gatliff, mr rw,1,1212205
-79891,gaunt, dr tr,1,271072
46202,gauntlett, professor j,1,1582438
-212727,gautrot, dr je,1,88337
53062,gavaghan, professor d,5,23069131
54941,gavriilidis, professor a,7,16828575
41408,gay, professor sj,2,5495690
5779,gaydecki, professor p,2,5917236
-121972,ge, dr y,4,8037320
-181243,geck, professor mj,1,150000
62709,gedroyc, professor wmw,1,675860
115928,gee, professor t,1,620441
-220068,geels, professor fw,2,4120177
84019,geim, professor a,1,4056135
95645,gellersen, professor h,2,1959227
125287,geneletti, dr s,1,150000
103020,genever, dr p,1,2884739
32486,george, professor m,5,13741112
-380510,georgilas, dr i,1,97379
-364755,georgiou, dr p,3,2373925
-191870,georgiou, dr tk,1,606488
-82893,gerada, professor c,1,2041122
-189537,gerardot, dr bd,1,1005002
