"103930","8120","1","£28,355.00"
"103930","119222","1","£28,355.00"
"8120","119222","1","£28,355.00"
"27096","92330","1","£16,484.00"
"118918","88913","1","£18,112.00"
"118918","36776","1","£18,112.00"
"118918","82256","1","£18,112.00"
"118918","34646","1","£18,112.00"
"118918","7247","1","£18,112.00"
"118918","27986","1","£18,112.00"
"118918","643","2","£473,621.00"
"88913","36776","1","£18,112.00"
"88913","82256","1","£18,112.00"
"88913","34646","1","£18,112.00"
"88913","7247","1","£18,112.00"
"88913","27986","1","£18,112.00"
"88913","643","1","£18,112.00"
"36776","82256","1","£18,112.00"
"36776","34646","1","£18,112.00"
"36776","7247","1","£18,112.00"
"36776","27986","1","£18,112.00"
"36776","643","1","£18,112.00"
"82256","34646","1","£18,112.00"
"82256","7247","1","£18,112.00"
"82256","27986","1","£18,112.00"
"82256","643","1","£18,112.00"
"34646","7247","1","£18,112.00"
"34646","27986","1","£18,112.00"
"34646","643","1","£18,112.00"
"7247","27986","1","£18,112.00"
"7247","643","1","£18,112.00"
"27986","643","1","£18,112.00"
"-144863","-163086","1","£55,176.00"
"51807","66808","3","£2,502,001.00"
"51807","1598","3","£2,502,001.00"
"51807","51595","2","£2,296,433.00"
"51807","50460","1","£1,861,156.00"
"51807","37692","7","£4,192,930.00"
"51807","54484","2","£2,296,433.00"
"66808","1598","3","£2,502,001.00"
"66808","51595","2","£2,296,433.00"
"66808","50460","1","£1,861,156.00"
"66808","37692","2","£2,296,433.00"
"66808","54484","2","£2,296,433.00"
"1598","51595","2","£2,296,433.00"
"1598","50460","1","£1,861,156.00"
"1598","37692","2","£2,296,433.00"
"1598","54484","2","£2,296,433.00"
"51595","50460","1","£1,861,156.00"
"51595","37692","2","£2,296,433.00"
"51595","54484","2","£2,296,433.00"
"50460","37692","1","£1,861,156.00"
"50460","54484","1","£1,861,156.00"
"37692","54484","2","£2,296,433.00"
"58669","15868","2","£4,587,840.00"
"58669","16532","3","£10,501,002.00"
"58669","40973","2","£7,414,303.00"
"58669","4558","2","£1,887,520.00"
"58669","109447","2","£4,587,840.00"
"58669","26575","1","£1,501,141.00"
"58669","38108","3","£10,501,002.00"
"58669","31050","2","£4,587,840.00"
"15868","16532","2","£4,587,840.00"
"15868","40973","1","£1,501,141.00"
"15868","4558","1","£1,501,141.00"
"15868","109447","2","£4,587,840.00"
"15868","26575","1","£1,501,141.00"
"15868","38108","2","£4,587,840.00"
"15868","31050","3","£4,947,982.00"
"16532","40973","3","£9,100,606.00"
"16532","4558","1","£1,501,141.00"
"16532","109447","3","£4,899,012.00"
"16532","26575","1","£1,501,141.00"
"16532","38108","3","£10,501,002.00"
"16532","31050","2","£4,587,840.00"
"40973","4558","1","£1,501,141.00"
"40973","109447","1","£1,501,141.00"
"40973","26575","1","£1,501,141.00"
"40973","38108","2","£7,414,303.00"
"40973","31050","1","£1,501,141.00"
"4558","109447","1","£1,501,141.00"
"4558","26575","1","£1,501,141.00"
"4558","38108","1","£1,501,141.00"
"4558","31050","1","£1,501,141.00"
"109447","26575","1","£1,501,141.00"
"109447","38108","2","£4,587,840.00"
"109447","31050","2","£4,587,840.00"
"26575","38108","1","£1,501,141.00"
"26575","31050","1","£1,501,141.00"
"38108","31050","2","£4,587,840.00"
"11484","69861","3","£12,446,414.00"
"11484","30395","1","£6,936,103.00"
"11484","30396","1","£6,936,103.00"
"11484","45","2","£10,715,698.00"
"11484","49479","1","£6,936,103.00"
"11484","13968","1","£6,936,103.00"
"11484","23871","1","£6,936,103.00"
"11484","31961","1","£6,936,103.00"
"69861","30395","1","£6,936,103.00"
"69861","30396","1","£6,936,103.00"
"69861","45","2","£10,715,698.00"
"69861","49479","1","£6,936,103.00"
"69861","13968","1","£6,936,103.00"
"69861","23871","1","£6,936,103.00"
"69861","31961","1","£6,936,103.00"
"30395","30396","2","£7,273,363.00"
"30395","45","1","£6,936,103.00"
"30395","49479","1","£6,936,103.00"
"30395","13968","1","£6,936,103.00"
"30395","23871","1","£6,936,103.00"
"30395","31961","1","£6,936,103.00"
"30396","45","1","£6,936,103.00"
"30396","49479","2","£7,483,057.00"
"30396","13968","2","£6,997,254.00"
"30396","23871","1","£6,936,103.00"
"30396","31961","1","£6,936,103.00"
"45","49479","1","£6,936,103.00"
"45","13968","1","£6,936,103.00"
"45","23871","1","£6,936,103.00"
"45","31961","1","£6,936,103.00"
"49479","13968","2","£7,111,984.00"
"49479","23871","1","£6,936,103.00"
"49479","31961","2","£7,111,984.00"
"13968","23871","1","£6,936,103.00"
"13968","31961","2","£7,111,984.00"
"23871","31961","1","£6,936,103.00"
"1176","70390","1","£4,045,790.00"
"1176","10342","1","£4,045,790.00"
"1176","29799","1","£4,045,790.00"
"1176","50628","1","£4,045,790.00"
"1176","2973","1","£4,045,790.00"
"1176","16631","3","£4,830,810.00"
"1176","372","5","£6,317,901.00"
"1176","35263","1","£4,045,790.00"
"1176","37763","3","£4,916,358.00"
"70390","10342","1","£4,045,790.00"
"70390","29799","1","£4,045,790.00"
"70390","50628","1","£4,045,790.00"
"70390","2973","1","£4,045,790.00"
"70390","16631","1","£4,045,790.00"
"70390","372","1","£4,045,790.00"
"70390","35263","1","£4,045,790.00"
"70390","37763","1","£4,045,790.00"
"10342","29799","1","£4,045,790.00"
"10342","50628","1","£4,045,790.00"
"10342","2973","1","£4,045,790.00"
"10342","16631","1","£4,045,790.00"
"10342","372","1","£4,045,790.00"
"10342","35263","1","£4,045,790.00"
"10342","37763","1","£4,045,790.00"
"29799","50628","1","£4,045,790.00"
"29799","2973","1","£4,045,790.00"
"29799","16631","1","£4,045,790.00"
"29799","372","1","£4,045,790.00"
"29799","35263","1","£4,045,790.00"
"29799","37763","1","£4,045,790.00"
"50628","2973","1","£4,045,790.00"
"50628","16631","1","£4,045,790.00"
"50628","372","1","£4,045,790.00"
"50628","35263","1","£4,045,790.00"
"50628","37763","1","£4,045,790.00"
"2973","16631","1","£4,045,790.00"
"2973","372","1","£4,045,790.00"
"2973","35263","1","£4,045,790.00"
"2973","37763","1","£4,045,790.00"
"16631","372","2","£4,723,979.00"
"16631","35263","1","£4,045,790.00"
"16631","37763","1","£4,045,790.00"
"372","35263","1","£4,045,790.00"
"372","37763","1","£4,045,790.00"
"35263","37763","1","£4,045,790.00"
"8936","8006","5","£3,696,647.00"
"8936","12378","1","£2,056,360.00"
"8006","12378","1","£2,056,360.00"
"17146","49125","3","£448,799.00"
"17146","50725","8","£2,103,816.00"
"17146","37263","1","£75,000.00"
"17146","1949","2","£190,625.00"
"17146","48452","6","£1,578,696.00"
"17146","42725","4","£923,506.00"
"17146","11031","4","£923,506.00"
"17146","17139","1","£75,000.00"
"17146","71061","4","£1,211,668.00"
"17146","55264","6","£1,578,696.00"
"49125","50725","3","£448,799.00"
"49125","37263","1","£75,000.00"
"49125","1949","2","£190,625.00"
"49125","48452","4","£574,574.00"
"49125","42725","3","£448,799.00"
"49125","11031","3","£448,799.00"
"49125","17139","1","£75,000.00"
"49125","71061","2","£333,174.00"
"49125","55264","3","£448,799.00"
"50725","37263","1","£75,000.00"
"50725","1949","2","£190,625.00"
"50725","48452","5","£1,327,293.00"
"50725","42725","4","£923,506.00"
"50725","11031","4","£923,506.00"
"50725","17139","1","£75,000.00"
"50725","71061","4","£1,211,668.00"
"50725","55264","5","£1,327,293.00"
"37263","1949","1","£75,000.00"
"37263","48452","4","£931,084.00"
"37263","42725","1","£75,000.00"
"37263","11031","1","£75,000.00"
"37263","17139","1","£75,000.00"
"37263","71061","2","£167,032.00"
"37263","55264","1","£75,000.00"
"1949","48452","2","£190,625.00"
"1949","42725","2","£190,625.00"
"1949","11031","2","£190,625.00"
"1949","17139","1","£75,000.00"
"1949","71061","1","£75,000.00"
"1949","55264","2","£190,625.00"
"48452","42725","4","£923,506.00"
"48452","11031","4","£923,506.00"
"48452","17139","1","£75,000.00"
"48452","71061","5","£1,295,370.00"
"48452","55264","7","£1,662,398.00"
"42725","11031","5","£1,065,519.00"
"42725","17139","1","£75,000.00"
"42725","71061","3","£807,881.00"
"42725","55264","4","£923,506.00"
"11031","17139","1","£75,000.00"
"11031","71061","3","£807,881.00"
"11031","55264","4","£923,506.00"
"17139","71061","1","£75,000.00"
"17139","55264","1","£75,000.00"
"71061","55264","6","£1,941,383.00"
"15576","41058","3","£8,818,162.00"
"15576","-23699","1","£81,815.00"
"41058","-23699","1","£81,815.00"
"10667","70786","1","£26,691.00"
"10667","70787","1","£26,691.00"
"70786","70787","1","£26,691.00"
"44221","61574","1","£149,377.00"
"44221","61581","1","£149,377.00"
"44221","7963","1","£149,377.00"
"44221","46116","1","£149,377.00"
"44221","46040","1","£149,377.00"
"44221","6857","1","£149,377.00"
"44221","7713","1","£149,377.00"
"61574","61581","1","£149,377.00"
"61574","7963","1","£149,377.00"
"61574","46116","1","£149,377.00"
"61574","46040","1","£149,377.00"
"61574","6857","2","£5,271,967.00"
"61574","7713","1","£149,377.00"
"61581","7963","1","£149,377.00"
"61581","46116","1","£149,377.00"
"61581","46040","1","£149,377.00"
"61581","6857","1","£149,377.00"
"61581","7713","1","£149,377.00"
"7963","46116","1","£149,377.00"
"7963","46040","1","£149,377.00"
"7963","6857","1","£149,377.00"
"7963","7713","1","£149,377.00"
"46116","46040","1","£149,377.00"
"46116","6857","1","£149,377.00"
"46116","7713","1","£149,377.00"
"46040","6857","1","£149,377.00"
"46040","7713","1","£149,377.00"
"6857","7713","1","£149,377.00"
"16264","21769","1","£13,000.00"
"16264","22102","1","£13,000.00"
"21769","22102","1","£13,000.00"
"4405","11308","1","£68,841.00"
"4405","35858","1","£68,841.00"
"4405","36819","1","£68,841.00"
"11308","35858","1","£68,841.00"
"11308","36819","1","£68,841.00"
"35858","36819","1","£68,841.00"
"42975","32006","2","£278,437.00"
"42975","4136","3","£527,690.00"
"42975","17379","7","£3,030,075.00"
"42975","17722","3","£1,857,875.00"
"32006","4136","1","£50,000.00"
"32006","17379","4","£7,455,071.00"
"32006","17722","1","£50,000.00"
"4136","17379","4","£1,325,321.00"
"4136","17722","2","£487,689.00"
"17379","17722","3","£1,857,875.00"
"21314","12600","2","£2,051,347.00"
"1080","36319","2","£488,522.00"
"1080","57066","1","£149,035.00"
"36319","57066","1","£149,035.00"
"12573","9043","1","£104,470.00"
"12573","71098","1","£104,470.00"
"12573","8428","1","£104,470.00"
"12573","7204","1","£104,470.00"
"12573","42401","3","£561,416.00"
"12573","37709","1","£104,470.00"
"9043","71098","1","£104,470.00"
"9043","8428","1","£104,470.00"
"9043","7204","1","£104,470.00"
"9043","42401","1","£104,470.00"
"9043","37709","1","£104,470.00"
"71098","8428","1","£104,470.00"
"71098","7204","1","£104,470.00"
"71098","42401","1","£104,470.00"
"71098","37709","1","£104,470.00"
"8428","7204","1","£104,470.00"
"8428","42401","1","£104,470.00"
"8428","37709","1","£104,470.00"
"7204","42401","1","£104,470.00"
"7204","37709","1","£104,470.00"
"42401","37709","2","£199,875.00"
"42474","42642","1","£96,900.00"
"42474","43422","2","£224,736.00"
"42642","43422","1","£96,900.00"
