"668","12600","1"
"668","13851","1"
"668","36103","1"
"668","72898","1"
"668","38129","1"
"668","27196","1"
"668","49267","1"
"668","14032","2"
"668","37749","1"
"668","43825","1"
"668","39423","1"
"668","40832","1"
"668","53167","1"
"668","36081","1"
"668","39422","1"
"668","46119","1"
"668","36023","1"
"668","27898","1"
"668","6220","1"
"668","21940","1"
"668","33877","1"
"668","15688","1"
"668","59852","1"
"668","37521","1"
"668","43713","1"
"668","7457","1"
"668","15617","1"
"668","9043","1"
"668","8058","1"
"668","117266","1"
"668","1313","1"
"668","41518","1"
"668","32486","1"
"668","1396","1"
"668","-23413","1"
"668","29233","2"
"668","15686","1"
"668","13147","1"
"668","69341","2"
"668","44683","1"
"668","7695","1"
"668","41801","1"
"668","6534","1"
"668","62745","1"
"668","52001","1"
"668","11049","1"
"668","596","1"
"668","85400","1"
"668","53128","1"
"668","7270","1"
"668","10082","1"
"668","41112","1"
"668","40140","1"
"668","37135","1"
"668","10910","1"
"668","55713","1"
"668","43874","1"
"668","9602","1"
"668","14479","1"
"668","22036","1"
"668","-45486","2"
"668","29278","2"
"668","10667","1"
"668","28488","2"
"668","21343","1"
"668","71083","1"
"668","52898","1"
"668","37835","1"
"668","76390","1"
"668","15016","1"
"668","16565","1"
"668","56409","1"
"668","37709","1"
"668","52217","2"
"668","32269","1"
"668","705","1"
"668","46177","1"
"668","31891","2"
"668","54286","1"
"668","29227","1"
"668","38711","1"
"668","13805","1"
"668","29692","1"
"668","18960","1"
"668","5562","1"
"668","29191","1"
"668","37446","1"
"668","50639","1"
"668","51996","1"
"668","34656","1"
"668","67002","1"
"668","37147","1"
"668","57488","1"
"668","-449796","1"
"668","28187","1"
"668","42641","1"
"668","68680","1"
"668","58677","1"
"668","29675","1"
"668","37119","1"
"668","43972","2"
"668","32176","1"
"668","34577","1"
"668","73421","1"
"668","90652","1"
"668","47424","1"
"32459","6475","1"
"32459","27648","1"
"32459","44914","1"
"32459","9479","1"
"32459","15074","1"
"32459","3156","4"
"32459","11076","2"
"32459","42271","1"
"32459","21378","1"
"32459","3113","1"
"32459","32124","4"
"32459","12353","2"
"32459","2663","7"
"32459","37889","7"
"32459","8088","1"
"32459","44257","1"
"32459","21422","2"
"32459","13385","1"
"32459","40202","2"
"32459","15576","1"
"32459","44380","3"
"32459","39752","1"
"32459","3017","1"
"32459","5821","1"
"32459","27937","1"
"32459","55720","4"
"32459","2627","1"
"32459","34505","1"
"32459","17189","1"
"32459","49658","1"
"32459","41099","1"
"32459","8754","2"
"32459","7937","5"
"32459","5300","1"
"32459","12350","1"
"32459","44789","2"
"32459","4136","1"
"32459","11579","2"
"32459","41001","1"
"32459","44685","1"
"32459","16157","1"
"32459","29791","1"
"32459","13313","1"
"32459","15793","1"
"32459","10276","4"
"32459","16783","1"
"32459","45006","2"
"32459","5779","1"
"32459","17379","2"
"32459","7510","1"
"32459","60514","3"
"32459","31961","2"
"32459","15681","2"
"32459","50168","1"
"32459","9859","1"
"32459","102972","7"
"32459","40596","2"
"32459","42684","1"
"32459","55324","1"
"32459","37967","1"
"32459","6702","1"
"32459","45280","1"
"32459","11315","1"
"32459","9985","1"
"32459","10928","1"
"32459","45310","2"
"32459","52847","2"
"32459","45429","1"
"32459","8919","1"
"32459","2126","2"
"32459","11453","1"
"32459","12398","1"
"32459","42485","1"
"32459","52344","1"
"32459","41799","1"
"32459","835","3"
"32459","16391","1"
"32459","16509","2"
"32459","2683","1"
"32459","37796","1"
"32459","29756","1"
"32459","41641","2"
"32459","16932","2"
"32459","12308","2"
"32459","8323","2"
"32459","12208","1"
"32459","14808","1"
"32459","1116","1"
"32459","41056","1"
"32459","3414","1"
"32459","71403","1"
"32459","17558","1"
"32459","17333","1"
"32459","12945","1"
"32459","51845","1"
"32459","4633","1"
"32459","40395","1"
"32459","1799","2"
"32459","2390","1"
"32459","38559","1"
"32459","43946","1"
"32459","56694","1"
"32459","52957","1"
"32459","53039","1"
"32459","11780","1"
"32459","48095","1"
"32459","46128","1"
"32459","53013","1"
"32459","56821","1"
"32459","50962","1"
"32459","46006","1"
"32459","43161","1"
"32459","41984","3"
"32459","14056","1"
"32459","507","2"
"32459","31745","1"
"32459","3091","1"
"32459","12657","3"
"32459","10640","1"
"32459","17160","1"
"32459","31392","1"
"32459","50716","1"
"32459","15285","7"
"32459","32006","1"
"32459","14540","1"
"32459","643","3"
"32459","21436","1"
"32459","29260","2"
"32459","10789","5"
"32459","36758","1"
"32459","61977","1"
"32459","8956","2"
"32459","41029","1"
"32459","5961","5"
"32459","11057","1"
"32459","29584","1"
"32459","7940","1"
"32459","6372","3"
"32459","6882","1"
"32459","39084","1"
"32459","41416","1"
"32459","27178","4"
"32459","27204","1"
"32459","34519","1"
"32459","7223","1"
"32459","12025","2"
"32459","790","1"
"32459","41423","7"
"32459","42411","1"
"32459","44916","1"
"32459","731","1"
"32459","40973","4"
"32459","24451","2"
"32459","54941","7"
"32459","14109","3"
"32459","15984","1"
"32459","8964","1"
"32459","8423","2"
"32459","12133","1"
"32459","50024","1"
"32459","69939","1"
"32459","56833","5"
"32459","2953","4"
"32459","3262","1"
"32459","49153","1"
"32459","12558","4"
"32459","27411","1"
"32459","34875","1"
"32459","31516","1"
"32459","127902","4"
"32459","34512","1"
"32459","225","1"
"32459","73396","1"
"32459","71090","1"
"32459","41455","1"
"32459","70695","2"
"32459","25950","1"
"32459","28516","1"
"32459","8108","2"
"32459","17375","1"
"32459","13603","1"
"32459","13851","1"
"32459","11678","3"
"32459","36103","2"
"32459","26707","1"
"32459","9481","1"
"32459","40346","1"
"32459","49267","3"
"32459","8734","1"
"32459","4738","1"
"32459","13096","1"
"32459","13742","4"
"32459","55504","1"
"32459","10965","1"
"32459","31317","1"
"32459","10310","1"
"32459","46124","4"
"32459","-2819","4"
"32459","8719","3"
"32459","12195","1"
"32459","4180","1"
"32459","44576","4"
"32459","23987","1"
"32459","36023","2"
"32459","41623","7"
"32459","48379","1"
"32459","49768","1"
"32459","4770","1"
"32459","55374","1"
"32459","33877","1"
"32459","14618","1"
"32459","59852","1"
"32459","43713","1"
"32459","29788","1"
"32459","41460","2"
"32459","27650","1"
"32459","38108","1"
"32459","11944","1"
"32459","29253","1"
"32459","15492","1"
"32459","14544","1"
"32459","9043","1"
"32459","15493","1"
"32459","45306","1"
"32459","16533","1"
"32459","10115","1"
"32459","17241","1"
"32459","45862","1"
"32459","273","1"
"32459","11031","1"
"32459","-23413","1"
"32459","37419","1"
"32459","48362","2"
"32459","9295","4"
"32459","21563","1"
"32459","17707","1"
"32459","34258","2"
"32459","34558","3"
"32459","41801","1"
"32459","41202","1"
"32459","6534","1"
"32459","27531","1"
"32459","62745","1"
"32459","50145","1"
"32459","3366","1"
"32459","3065","1"
"32459","34571","1"
"32459","50579","1"
"32459","9586","2"
"32459","69217","1"
"32459","44932","1"
"32459","34617","1"
"32459","3558","1"
"32459","43632","1"
"32459","32110","1"
"32459","40140","1"
"32459","10910","4"
"32459","55713","2"
"32459","6586","1"
"32459","45311","1"
"32459","43874","1"
"32459","72692","1"
"32459","9602","3"
"32459","55659","4"
"32459","14479","8"
"32459","8935","1"
"32459","35210","1"
"32459","45489","1"
"32459","38418","1"
"32459","60615","1"
"32459","247","1"
"32459","23098","1"
"32459","28188","1"
"32459","49339","1"
"32459","61248","2"
"32459","28488","2"
"32459","21343","1"
"32459","16234","1"
"32459","1450","2"
"32459","8111","1"
"32459","20508","1"
"32459","42725","5"
"32459","55264","1"
"32459","11321","1"
"32459","45812","7"
"32459","56409","1"
"32459","48255","1"
"32459","44531","1"
"32459","52217","2"
"32459","61236","2"
"32459","2018","1"
"32459","46177","1"
"32459","31891","3"
"32459","54286","1"
"32459","5533","1"
"32459","34707","1"
"32459","48909","4"
"32459","54467","1"
"32459","60157","1"
"32459","13805","2"
"32459","41348","2"
"32459","64967","1"
"32459","5562","1"
"32459","17757","1"
"32459","10364","2"
"32459","51079","1"
"32459","59078","1"
"32459","31479","1"
"32459","36473","1"
"32459","102074","3"
"32459","-449796","2"
"32459","21285","3"
"32459","42555","1"
"32459","58212","1"
"32459","24593","1"
"32459","58677","1"
"32459","22809","2"
"32459","76625","1"
"32459","37876","1"
"32459","46286","1"
"32459","37308","1"
"32459","53031","1"
"32459","17193","1"
"32459","56703","3"
"32459","71054","1"
"32459","38007","1"
"32459","49315","1"
"32459","10590","2"
"32459","75573","1"
"32459","43972","1"
"32459","84766","1"
"32459","69120","1"
"32459","53872","1"
"32459","16094","1"
"32459","8432","1"
"32459","32176","1"
"32459","51798","1"
"32459","58698","1"
"32459","42912","1"
"32459","59590","1"
"32459","34648","3"
"32459","61579","4"
"32459","49617","1"
"32459","47424","1"
"32459","50582","1"
"27824","6475","1"
"27824","27648","1"
"27824","-116900","1"
"27824","34745","2"
"27824","14115","2"
"27824","16440","2"
"27824","42474","4"
"27824","42432","1"
"27824","13542","1"
"27824","22235","1"
"27824","5628","1"
"27824","2627","2"
"27824","4049","2"
"27824","7021","1"
"27824","34187","1"
"27824","27122","2"
"27824","29307","1"
"27824","43613","2"
"27824","30719","1"
"27824","21686","2"
"27824","56407","1"
"27824","7875","1"
"27824","106","3"
"27824","60514","1"
"27824","12031","1"
"27824","10186","1"
"27824","62734","1"
"27824","59415","2"
"27824","74102","1"
"27824","32038","1"
"27824","7360","2"
"27824","7956","4"
"27824","55324","1"
"27824","1080","4"
"27824","10482","1"
"27824","45280","1"
"27824","1210","1"
"27824","1488","1"
"27824","8936","1"
"27824","10928","1"
"27824","10491","1"
"27824","10612","4"
"27824","14826","1"
"27824","55612","1"
"27824","12398","1"
"27824","6728","2"
"27824","26550","1"
"27824","29756","1"
"27824","41812","1"
"27824","8772","1"
"27824","16932","1"
"27824","12308","1"
"27824","12208","2"
"27824","11300","2"
"27824","49734","1"
"27824","27774","3"
"27824","37987","1"
"27824","9148","2"
"27824","29356","2"
"27824","44903","1"
"27824","69966","1"
"27824","36017","1"
"27824","43946","2"
"27824","45542","1"
"27824","5592","1"
"27824","46128","2"
"27824","32519","3"
"27824","43134","1"
"27824","27310","2"
"27824","43826","1"
"27824","7786","1"
"27824","70008","1"
"27824","9591","1"
"27824","127861","1"
"27824","-2886","1"
"27824","57930","2"
"27824","9162","1"
"27824","76361","1"
"27824","22032","1"
"27824","15519","1"
"27824","2212","4"
"27824","61977","1"
"27824","10417","3"
"27824","6882","2"
"27824","39084","3"
"27824","13133","1"
"27824","22017","1"
"27824","2022","1"
"27824","3618","1"
"27824","10387","1"
"27824","36060","1"
"27824","70153","1"
"27824","9080","1"
"27824","54555","2"
"27824","34519","2"
"27824","16880","1"
"27824","53511","1"
"27824","4762","1"
"27824","6057","2"
"27824","4553","1"
"27824","15956","1"
"27824","2867","1"
"27824","44434","1"
"27824","12034","1"
"27824","56861","1"
"27824","52022","1"
"27824","36938","2"
"27824","15555","1"
"27824","2851","1"
"27824","3262","4"
"27824","49796","1"
"27824","68422","1"
"27824","13540","1"
"27824","61541","1"
"27824","6610","1"
"27824","1801","1"
"27824","8710","1"
"27824","5195","1"
"27824","41809","1"
"27824","16199","1"
"27824","34512","1"
"27824","34988","1"
"27824","5698","1"
"27824","47801","1"
"27824","15129","1"
"27824","16671","1"
"27824","14582","1"
"27824","9340","1"
"27824","12808","1"
"27824","5635","2"
"27824","13851","1"
"27824","36103","1"
"27824","9896","1"
"27824","28545","1"
"27824","8465","1"
"27824","13520","1"
"27824","3138","1"
"27824","9133","1"
"27824","15654","1"
"27824","43154","1"
"27824","50526","2"
"27824","3257","1"
"27824","29766","2"
"27824","37850","2"
"27824","16421","2"
"27824","2599","1"
"27824","679","1"
"27824","55374","1"
"27824","14179","1"
"27824","15688","1"
"27824","6532","1"
"27824","13330","1"
"27824","8761","1"
"27824","38533","1"
"27824","8417","1"
"27824","34084","1"
"27824","21502","1"
"27824","51232","1"
"27824","9858","1"
"27824","40151","1"
"27824","57066","2"
"27824","45306","1"
"27824","56547","1"
"27824","12311","1"
"27824","75997","1"
"27824","28053","1"
"27824","42440","1"
"27824","29233","1"
"27824","2320","1"
"27824","3322","1"
"27824","17707","2"
"27824","7695","1"
"27824","41801","1"
"27824","41202","2"
"27824","8392","1"
"27824","59914","1"
"27824","1994","1"
"27824","56944","1"
"27824","50579","1"
"27824","36319","2"
"27824","-114894","1"
"27824","3558","1"
"27824","51635","1"
"27824","42655","1"
"27824","68356","1"
"27824","45311","1"
"27824","7770","1"
"27824","783","1"
"27824","37325","1"
"27824","4468","1"
"27824","35210","2"
"27824","17473","1"
"27824","54005","1"
"27824","28462","1"
"27824","16234","1"
"27824","1450","1"
"27824","355","1"
"27824","8111","2"
"27824","44245","1"
"27824","6304","1"
"27824","28948","1"
"27824","58233","1"
"27824","76198","2"
"27824","48743","2"
"27824","58293","3"
"27824","44531","3"
"27824","1219","2"
"27824","40306","1"
"27824","36990","1"
"27824","75481","1"
"27824","78845","1"
"27824","42706","2"
"27824","29633","1"
"27824","38417","2"
"27824","470","1"
"27824","8653","1"
"27824","69511","1"
"27824","41348","1"
"27824","11444","1"
"27824","68829","2"
"27824","71158","2"
"27824","37814","1"
"27824","67969","1"
"27824","34198","1"
"27824","56494","1"
"27824","45632","4"
"27824","102074","1"
"27824","21837","1"
"27824","37881","1"
"27824","28187","1"
"27824","30815","1"
"27824","17302","1"
"27824","-5447","1"
"27824","56489","1"
"27824","62131","1"
"27824","76625","3"
"27824","68959","2"
"27824","49138","1"
"27824","53225","1"
"27824","82265","1"
"27824","39006","2"
"27824","46286","1"
"27824","46045","1"
"27824","31841","1"
"27824","31747","1"
"27824","1329","1"
"27824","46217","1"
"27824","48970","2"
"27824","13368","1"
"27824","69299","2"
"27824","54369","1"
"27824","12101","4"
"27824","50582","1"
"4267","25053","2"
"4267","16440","1"
"4267","2220","1"
"4267","43422","1"
"4267","2663","1"
"4267","62151","1"
"4267","8088","1"
"4267","25224","1"
"4267","44257","1"
"4267","28648","3"
"4267","50320","1"
"4267","15576","1"
"4267","39752","4"
"4267","17189","3"
"4267","51894","1"
"4267","52064","1"
"4267","44789","1"
"4267","4136","3"
"4267","41001","1"
"4267","34860","1"
"4267","46155","1"
"4267","5004","1"
"4267","45006","1"
"4267","5779","1"
"4267","591","1"
"4267","17379","5"
"4267","13767","1"
"4267","34838","2"
"4267","60514","1"
"4267","41598","1"
"4267","21769","2"
"4267","44684","1"
"4267","15681","1"
"4267","40650","2"
"4267","32038","1"
"4267","61635","1"
"4267","6201","1"
"4267","10491","1"
"4267","32178","2"
"4267","6974","2"
"4267","6588","2"
"4267","10612","1"
"4267","24520","3"
"4267","35749","3"
"4267","13969","1"
"4267","16509","1"
"4267","41641","1"
"4267","8323","2"
"4267","73967","1"
"4267","11300","1"
"4267","11369","1"
"4267","15482","2"
"4267","42124","1"
"4267","3323","2"
"4267","15755","3"
"4267","79518","3"
"4267","27579","2"
"4267","4705","1"
"4267","4633","2"
"4267","40395","1"
"4267","52957","1"
"4267","48095","2"
"4267","53018","2"
"4267","53013","3"
"4267","50962","1"
"4267","46006","4"
"4267","27310","1"
"4267","72178","2"
"4267","72611","2"
"4267","43067","1"
"4267","92833","1"
"4267","31745","1"
"4267","3091","2"
"4267","7786","1"
"4267","17160","1"
"4267","-2886","1"
"4267","38712","1"
"4267","68130","3"
"4267","3889","3"
"4267","9121","1"
"4267","88227","1"
"4267","8857","1"
"4267","61977","1"
"4267","68663","1"
"4267","36060","1"
"4267","434","2"
"4267","41416","1"
"4267","10566","2"
"4267","51118","1"
"4267","35928","2"
"4267","13802","1"
"4267","15956","2"
"4267","56861","1"
"4267","40973","1"
"4267","29262","1"
"4267","15984","1"
"4267","11136","2"
"4267","43470","1"
"4267","22007","1"
"4267","15555","1"
"4267","36455","2"
"4267","11775","1"
"4267","44954","2"
"4267","49796","1"
"4267","31979","1"
"4267","13540","1"
"4267","61541","1"
"4267","6610","1"
"4267","25203","3"
"4267","1801","1"
"4267","16199","2"
"4267","5028","1"
"4267","41039","1"
"4267","17222","1"
"4267","4822","1"
"4267","48741","1"
"4267","17375","1"
"4267","49267","4"
"4267","48048","1"
"4267","3138","1"
"4267","34035","3"
"4267","-414641","1"
"4267","27898","1"
"4267","6220","2"
"4267","2357","1"
"4267","21940","1"
"4267","45263","1"
"4267","51646","1"
"4267","3247","5"
"4267","49768","1"
"4267","4770","3"
"4267","55374","1"
"4267","14179","1"
"4267","54748","1"
"4267","15688","1"
"4267","34550","1"
"4267","8417","1"
"4267","57066","1"
"4267","12300","1"
"4267","15493","2"
"4267","55346","2"
"4267","2975","1"
"4267","32486","1"
"4267","23005","1"
"4267","75997","1"
"4267","1396","1"
"4267","48362","1"
"4267","34258","1"
"4267","41202","1"
"4267","34917","1"
"4267","-5718","1"
"4267","8392","2"
"4267","50145","1"
"4267","1994","1"
"4267","52001","1"
"4267","50579","1"
"4267","69614","1"
"4267","5579","1"
"4267","-3092","2"
"4267","13548","1"
"4267","102975","2"
"4267","37692","1"
"4267","48366","1"
"4267","52780","1"
"4267","39291","1"
"4267","46741","3"
"4267","32110","1"
"4267","40140","3"
"4267","35009","2"
"4267","39898","3"
"4267","21839","1"
"4267","62200","9"
"4267","38418","2"
"4267","54564","2"
"4267","-167458","1"
"4267","28462","1"
"4267","38146","1"
"4267","46911","2"
"4267","66414","1"
"4267","27176","1"
"4267","41037","2"
"4267","50377","1"
"4267","66057","1"
"4267","1745","1"
"4267","43668","2"
"4267","56983","1"
"4267","49954","1"
"4267","29807","1"
"4267","56409","2"
"4267","37709","1"
"4267","44531","1"
"4267","52217","1"
"4267","32269","3"
"4267","58252","1"
"4267","54176","1"
"4267","1219","1"
"4267","32479","1"
"4267","31891","2"
"4267","67555","1"
"4267","47966","1"
"4267","71608","1"
"4267","13522","1"
"4267","1182","1"
"4267","29633","1"
"4267","38417","1"
"4267","470","2"
"4267","14556","1"
"4267","13805","2"
"4267","43152","2"
"4267","11444","1"
"4267","42118","1"
"4267","71158","2"
"4267","74829","1"
"4267","72920","2"
"4267","61980","1"
"4267","21420","1"
"4267","63519","1"
"4267","-118075","1"
"4267","34198","1"
"4267","15124","1"
"4267","37147","1"
"4267","21285","2"
"4267","-5447","1"
"4267","68959","1"
"4267","70840","2"
"4267","39154","1"
"4267","67509","1"
"4267","2202","2"
"4267","50221","1"
"4267","53062","4"
"4267","32414","2"
"4267","49315","1"
"4267","10590","1"
"4267","43972","1"
"4267","84766","2"
"4267","56989","1"
"4267","46081","2"
"4267","49622","1"
"4267","34648","1"
"4267","69545","1"
"6475","27886","1"
"6475","27648","4"
"6475","44914","1"
"6475","27197","1"
"6475","9383","1"
"6475","46033","1"
"6475","61323","1"
"6475","3156","1"
"6475","7253","1"
"6475","40210","1"
"6475","16737","1"
"6475","49125","1"
"6475","-116900","1"
"6475","14115","3"
"6475","52838","1"
"6475","2220","1"
"6475","11076","2"
"6475","42474","1"
"6475","42432","3"
"6475","21399","1"
"6475","3113","1"
"6475","21278","1"
"6475","32124","2"
"6475","12353","1"
"6475","2663","3"
"6475","37889","1"
"6475","8088","2"
"6475","6831","1"
"6475","44257","2"
"6475","213","2"
"6475","21422","2"
"6475","40202","2"
"6475","44380","1"
"6475","39752","1"
"6475","3017","1"
"6475","5821","1"
"6475","52064","1"
"6475","7021","2"
"6475","41099","1"
"6475","8089","1"
"6475","43613","1"
"6475","7937","2"
"6475","4332","1"
"6475","-122094","1"
"6475","44789","2"
"6475","4136","1"
"6475","1216","1"
"6475","1352","1"
"6475","1509","1"
"6475","25929","1"
"6475","7022","1"
"6475","49257","1"
"6475","16157","1"
"6475","34860","1"
"6475","10686","2"
"6475","13313","1"
"6475","21686","1"
"6475","42975","2"
"6475","4572","1"
"6475","45006","1"
"6475","48291","1"
"6475","17379","3"
"6475","29058","1"
"6475","7875","3"
"6475","106","1"
"6475","42822","1"
"6475","13767","3"
"6475","34838","1"
"6475","58058","3"
"6475","60514","1"
"6475","12031","2"
"6475","59415","1"
"6475","15671","1"
"6475","15681","2"
"6475","74102","2"
"6475","2132","1"
"6475","102972","1"
"6475","40596","1"
"6475","42684","1"
"6475","7956","1"
"6475","12321","1"
"6475","1080","2"
"6475","10843","1"
"6475","45280","2"
"6475","6605","1"
"6475","9985","1"
"6475","10928","2"
"6475","45310","2"
"6475","11552","1"
"6475","45429","1"
"6475","21646","1"
"6475","16037","1"
"6475","16679","1"
"6475","8919","4"
"6475","2126","1"
"6475","10612","2"
"6475","55612","1"
"6475","9965","1"
"6475","4088","1"
"6475","21578","1"
"6475","42485","2"
"6475","52344","1"
"6475","12204","2"
"6475","45","1"
"6475","17349","1"
"6475","11473","1"
"6475","16391","1"
"6475","16509","1"
"6475","16172","1"
"6475","37796","1"
"6475","41641","1"
"6475","41812","1"
"6475","16932","2"
"6475","12308","2"
"6475","8323","1"
"6475","12208","1"
"6475","-486252","1"
"6475","27774","1"
"6475","15755","1"
"6475","44903","1"
"6475","16252","1"
"6475","-1866","1"
"6475","17558","2"
"6475","12945","1"
"6475","9333","2"
"6475","30005","1"
"6475","51845","1"
"6475","4633","1"
"6475","40395","3"
"6475","69966","1"
"6475","5480","2"
"6475","1799","4"
"6475","52957","1"
"6475","53039","1"
"6475","11780","1"
"6475","52930","1"
"6475","45941","3"
"6475","46128","2"
"6475","53013","1"
"6475","46006","1"
"6475","46239","2"
"6475","5296","1"
"6475","14107","1"
"6475","10167","1"
"6475","8056","1"
"6475","39014","2"
"6475","49479","1"
"6475","29187","2"
"6475","32519","1"
"6475","9846","1"
"6475","14056","1"
"6475","27310","2"
"6475","16716","2"
"6475","72178","1"
"6475","43826","2"
"6475","14892","1"
"6475","10622","1"
"6475","12657","1"
"6475","29222","1"
"6475","17160","1"
"6475","127861","2"
"6475","68130","1"
"6475","57930","1"
"6475","3889","1"
"6475","9162","1"
"6475","25572","1"
"6475","15285","1"
"6475","32006","2"
"6475","12223","1"
"6475","9121","1"
"6475","14540","5"
"6475","54770","1"
"6475","74214","1"
"6475","11870","1"
"6475","10789","2"
"6475","21394","1"
"6475","13717","1"
"6475","2212","2"
"6475","12988","1"
"6475","38227","1"
"6475","8956","1"
"6475","41029","1"
"6475","5961","2"
"6475","10417","1"
"6475","6372","1"
"6475","12408","2"
"6475","434","1"
"6475","4389","1"
"6475","41416","2"
"6475","6446","1"
"6475","27178","3"
"6475","42450","3"
"6475","27204","1"
"6475","16880","2"
"6475","7223","1"
"6475","35206","1"
"6475","12025","1"
"6475","16424","1"
"6475","41423","1"
"6475","35928","1"
"6475","39732","1"
"6475","15348","1"
"6475","34540","2"
"6475","21659","1"
"6475","6057","1"
"6475","4553","2"
"6475","42411","2"
"6475","13417","2"
"6475","44916","4"
"6475","731","1"
"6475","15535","1"
"6475","40973","1"
"6475","24451","2"
"6475","50173","1"
"6475","54941","1"
"6475","55631","1"
"6475","15984","1"
"6475","36938","1"
"6475","12133","1"
"6475","50024","1"
"6475","24398","2"
"6475","2851","1"
"6475","5587","4"
"6475","49195","1"
"6475","56833","1"
"6475","2953","1"
"6475","14131","1"
"6475","3262","1"
"6475","49153","1"
"6475","24","1"
"6475","12558","1"
"6475","27411","1"
"6475","9831","1"
"6475","31516","1"
"6475","-286983","1"
"6475","1801","2"
"6475","127902","1"
"6475","34856","1"
"6475","41809","1"
"6475","16199","1"
"6475","27203","2"
"6475","27069","1"
"6475","5570","1"
"6475","41039","1"
"6475","13484","1"
"6475","31883","2"
"6475","7492","1"
"6475","70695","1"
"6475","4822","1"
"6475","16176","1"
"6475","8108","1"
"6475","17375","1"
"6475","12600","1"
"6475","5635","1"
"6475","13851","3"
"6475","11678","1"
"6475","36103","4"
"6475","72898","2"
"6475","3826","1"
"6475","38129","1"
"6475","27196","1"
"6475","49267","2"
"6475","4738","1"
"6475","14032","1"
"6475","8465","2"
"6475","13096","2"
"6475","13742","1"
"6475","37749","1"
"6475","43825","1"
"6475","39423","1"
"6475","9133","1"
"6475","94767","2"
"6475","12174","1"
"6475","8978","1"
"6475","46124","1"
"6475","-2819","1"
"6475","40832","1"
"6475","50526","1"
"6475","3257","1"
"6475","8719","2"
"6475","53167","1"
"6475","36081","1"
"6475","39422","1"
"6475","6674","1"
"6475","48497","1"
"6475","44576","1"
"6475","16421","1"
"6475","46119","1"
"6475","36023","1"
"6475","6220","2"
"6475","21940","1"
"6475","41623","1"
"6475","49768","1"
"6475","55374","1"
"6475","33877","1"
"6475","14618","1"
"6475","15688","1"
"6475","59852","1"
"6475","13330","2"
"6475","29806","1"
"6475","8761","1"
"6475","37521","1"
"6475","43713","1"
"6475","8417","2"
"6475","44615","1"
"6475","29253","1"
"6475","6602","1"
"6475","15617","1"
"6475","57066","1"
"6475","9043","2"
"6475","2327","1"
"6475","15493","1"
"6475","45306","1"
"6475","56547","1"
"6475","8058","2"
"6475","27853","1"
"6475","117266","1"
"6475","16533","3"
"6475","10115","1"
"6475","12311","1"
"6475","17241","1"
"6475","41518","1"
"6475","32486","1"
"6475","42440","1"
"6475","1396","1"
"6475","-23413","1"
"6475","29233","3"
"6475","13147","1"
"6475","48362","1"
"6475","9295","1"
"6475","69341","1"
"6475","16397","1"
"6475","44683","1"
"6475","34558","1"
"6475","7695","2"
"6475","31603","1"
"6475","41801","2"
"6475","41202","2"
"6475","6534","3"
"6475","56019","1"
"6475","62745","1"
"6475","50145","1"
"6475","3065","1"
"6475","52001","4"
"6475","56944","1"
"6475","11049","1"
"6475","596","1"
"6475","50579","2"
"6475","46040","1"
"6475","39843","1"
"6475","53128","1"
"6475","36319","1"
"6475","69217","2"
"6475","44932","2"
"6475","10082","1"
"6475","102975","1"
"6475","31869","1"
"6475","41112","1"
