Source	Target	Type	Weight	Val
7	72	Undirected	1.0	1581410
39	45	Undirected	2.0	1998100
39	72	Undirected	1.0	1581410
45	72	Undirected	1.0	1581410
8	50	Undirected	1.0	6358107
8	67	Undirected	1.0	6358107
8	68	Undirected	1.0	6358107
8	146	Undirected	1.0	6358107
8	152	Undirected	1.0	6358107
8	212	Undirected	1.0	6358107
50	67	Undirected	3.0	18027370
50	68	Undirected	2.0	12062042
50	146	Undirected	3.0	17710748
50	152	Undirected	2.0	12062042
50	212	Undirected	1.0	6358107
67	68	Undirected	2.0	12062042
67	146	Undirected	2.0	12062042
67	152	Undirected	2.0	12062042
67	212	Undirected	1.0	6358107
68	146	Undirected	2.0	12062042
68	152	Undirected	2.0	12062042
68	212	Undirected	1.0	6358107
146	152	Undirected	3.0	18058398
146	212	Undirected	1.0	6358107
152	212	Undirected	1.0	6358107
9	33	Undirected	1.0	6531178
9	45	Undirected	4.0	15159594
9	90	Undirected	2.0	10472194
9	108	Undirected	34.0	55526686
9	127	Undirected	2.0	10472194
9	139	Undirected	3.0	15255102
9	171	Undirected	1.0	6531178
9	172	Undirected	1.0	6531178
9	182	Undirected	2.0	11535836
33	45	Undirected	1.0	6531178
33	90	Undirected	1.0	6531178
33	108	Undirected	1.0	6531178
33	127	Undirected	3.0	13831250
33	139	Undirected	1.0	6531178
33	171	Undirected	1.0	6531178
33	172	Undirected	1.0	6531178
33	182	Undirected	3.0	7578367
45	90	Undirected	1.0	6531178
45	108	Undirected	2.0	8895258
45	127	Undirected	1.0	6531178
45	139	Undirected	4.0	14791982
45	171	Undirected	1.0	6531178
45	172	Undirected	2.0	11222302
45	182	Undirected	1.0	6531178
90	108	Undirected	1.0	6531178
90	127	Undirected	2.0	10472194
90	139	Undirected	2.0	10472194
90	171	Undirected	1.0	6531178
90	172	Undirected	1.0	6531178
90	182	Undirected	1.0	6531178
108	127	Undirected	1.0	6531178
108	139	Undirected	2.0	11999846
108	171	Undirected	1.0	6531178
108	172	Undirected	2.0	11999846
108	182	Undirected	1.0	6531178
127	139	Undirected	2.0	10472194
127	171	Undirected	1.0	6531178
127	172	Undirected	1.0	6531178
127	182	Undirected	1.0	6531178
139	171	Undirected	1.0	6531178
139	172	Undirected	3.0	16690970
139	182	Undirected	1.0	6531178
171	172	Undirected	1.0	6531178
171	182	Undirected	1.0	6531178
172	182	Undirected	1.0	6531178
9	47	Undirected	14.0	6931002
9	105	Undirected	35.0	65100381
47	105	Undirected	2.0	1527980
9	17	Undirected	6.0	6536600
9	188	Undirected	19.0	27002364
17	105	Undirected	2.0	673794
17	108	Undirected	4.0	7114417
17	188	Undirected	2.0	673794
105	108	Undirected	60.0	77477720
105	188	Undirected	12.0	17263174
108	188	Undirected	6.0	11510410
9	125	Undirected	2.0	2419050
125	188	Undirected	7.0	14470346
9	106	Undirected	22.0	45713140
106	108	Undirected	3.0	868020
106	188	Undirected	11.0	9793403
9	55	Undirected	7.0	25067641
55	106	Undirected	2.0	1611834
9	218	Undirected	6.0	7917262
106	218	Undirected	19.0	14652485
9	180	Undirected	2.0	1129607
108	180	Undirected	5.0	7990689
9	201	Undirected	17.0	70537278
47	180	Undirected	1.0	939908
47	201	Undirected	1.0	939908
180	201	Undirected	1.0	939908
105	148	Undirected	6.0	17020604
69	201	Undirected	2.0	794030
9	151	Undirected	5.0	16755477
9	153	Undirected	2.0	7584967
45	151	Undirected	2.0	7584967
45	153	Undirected	12.0	29546870
45	201	Undirected	10.0	23937413
151	153	Undirected	2.0	7584967
151	201	Undirected	2.0	7584967
9	94	Undirected	27.0	41022206
94	188	Undirected	4.0	1691986
9	40	Undirected	6.0	2360562
40	105	Undirected	2.0	1216924
9	41	Undirected	3.0	5321637
9	67	Undirected	1.0	438505
41	67	Undirected	1.0	438505
41	94	Undirected	1.0	438505
41	105	Undirected	4.0	6277501
67	94	Undirected	1.0	438505
67	105	Undirected	3.0	12107768
94	105	Undirected	8.0	10131716
9	50	Undirected	5.0	14855164
9	109	Undirected	1.0	1430004
50	106	Undirected	14.0	31735784
50	109	Undirected	1.0	1430004
50	201	Undirected	2.0	2407837
106	201	Undirected	1.0	1430004
109	201	Undirected	1.0	1430004
9	56	Undirected	2.0	4003142
9	57	Undirected	2.0	4003142
9	150	Undirected	15.0	52207651
56	57	Undirected	3.0	5019737
56	94	Undirected	1.0	2027646
56	108	Undirected	2.0	4003142
56	150	Undirected	3.0	5019737
57	94	Undirected	3.0	2088056
57	108	Undirected	3.0	4022996
57	150	Undirected	5.0	5080147
94	108	Undirected	16.0	34046112
94	150	Undirected	35.0	43196709
108	150	Undirected	33.0	67139031
9	79	Undirected	3.0	6092254
9	144	Undirected	2.0	9216198
9	186	Undirected	2.0	16715985
55	79	Undirected	1.0	5032504
55	94	Undirected	3.0	9611420
55	108	Undirected	4.0	11424479
55	144	Undirected	3.0	9559082
55	150	Undirected	5.0	10188690
55	186	Undirected	1.0	5032504
79	94	Undirected	4.0	6659458
79	108	Undirected	1.0	5032504
79	144	Undirected	1.0	5032504
79	150	Undirected	2.0	9114198
79	186	Undirected	10.0	9765427
94	144	Undirected	11.0	14549656
94	186	Undirected	3.0	5353257
108	144	Undirected	31.0	49895992
108	186	Undirected	1.0	5032504
144	150	Undirected	21.0	32089077
144	186	Undirected	3.0	5979106
150	186	Undirected	16.0	33170070
9	133	Undirected	3.0	9674434
9	198	Undirected	16.0	23881400
94	133	Undirected	6.0	11799936
94	198	Undirected	35.0	44298052
133	198	Undirected	1.0	6834903
9	137	Undirected	2.0	6841533
9	193	Undirected	1.0	845177
9	194	Undirected	4.0	1854319
105	137	Undirected	2.0	6549112
105	193	Undirected	3.0	1942868
105	194	Undirected	2.0	1494161
108	137	Undirected	2.0	6841533
108	193	Undirected	3.0	1942868
108	194	Undirected	1.0	845177
137	193	Undirected	1.0	845177
137	194	Undirected	1.0	845177
193	194	Undirected	1.0	845177
47	108	Undirected	2.0	1281197
47	148	Undirected	1.0	309242
108	148	Undirected	2.0	5509186
9	65	Undirected	1.0	559077
9	103	Undirected	6.0	5666353
65	103	Undirected	1.0	559077
65	105	Undirected	1.0	559077
65	188	Undirected	1.0	559077
103	105	Undirected	14.0	15382932
103	188	Undirected	3.0	1626404
105	106	Undirected	13.0	38051800
9	74	Undirected	1.0	7516737
9	122	Undirected	1.0	7516737
74	105	Undirected	2.0	8324372
74	122	Undirected	1.0	7516737
74	150	Undirected	1.0	7516737
74	198	Undirected	1.0	7516737
74	201	Undirected	1.0	7516737
105	122	Undirected	4.0	9524708
105	150	Undirected	27.0	56902485
105	198	Undirected	10.0	22317663
105	201	Undirected	2.0	11579691
122	150	Undirected	4.0	12884652
122	198	Undirected	1.0	7516737
122	201	Undirected	1.0	7516737
150	198	Undirected	14.0	39790278
150	201	Undirected	5.0	13839998
198	201	Undirected	2.0	8079826
9	146	Undirected	1.0	5996356
9	152	Undirected	1.0	5996356
9	192	Undirected	1.0	5996356
108	146	Undirected	1.0	5996356
108	152	Undirected	1.0	5996356
108	192	Undirected	1.0	5996356
137	146	Undirected	2.0	11700291
137	150	Undirected	2.0	11700291
137	152	Undirected	2.0	11700291
137	192	Undirected	1.0	5996356
146	150	Undirected	2.0	11700291
146	192	Undirected	1.0	5996356
150	152	Undirected	2.0	11700291
150	192	Undirected	1.0	5996356
152	192	Undirected	1.0	5996356
50	105	Undirected	18.0	42318261
50	148	Undirected	1.0	3697945
106	148	Undirected	3.0	15084360
9	52	Undirected	1.0	5004658
9	158	Undirected	1.0	5004658
9	160	Undirected	1.0	5004658
52	94	Undirected	1.0	5004658
52	158	Undirected	2.0	5264574
52	160	Undirected	1.0	5004658
52	182	Undirected	13.0	31058427
94	158	Undirected	1.0	5004658
94	160	Undirected	1.0	5004658
158	160	Undirected	14.0	50118449
158	182	Undirected	3.0	15004634
160	182	Undirected	6.0	13090721
9	21	Undirected	2.0	5438195
21	55	Undirected	1.0	4930858
21	105	Undirected	4.0	11295114
21	188	Undirected	7.0	9652596
55	105	Undirected	2.0	10672494
9	216	Undirected	1.0	5741636
105	216	Undirected	1.0	5741636
106	150	Undirected	5.0	22691269
106	186	Undirected	2.0	14717804
9	124	Undirected	1.0	507337
21	106	Undirected	2.0	4501392
21	124	Undirected	1.0	507337
21	150	Undirected	1.0	507337
105	124	Undirected	4.0	1893790
106	124	Undirected	1.0	507337
124	150	Undirected	2.0	2871417
124	188	Undirected	4.0	9362132
150	188	Undirected	3.0	4098973
9	138	Undirected	1.0	98669
9	162	Undirected	2.0	2301697
138	162	Undirected	2.0	451582
9	60	Undirected	1.0	4062954
9	215	Undirected	5.0	7131443
60	103	Undirected	1.0	4062954
60	105	Undirected	3.0	10178178
60	108	Undirected	4.0	17632510
60	150	Undirected	2.0	10028282
60	201	Undirected	2.0	4579874
60	215	Undirected	2.0	9993434
103	108	Undirected	11.0	14710000
103	150	Undirected	2.0	5055223
103	201	Undirected	1.0	4062954
103	215	Undirected	1.0	4062954
105	215	Undirected	2.0	7973877
108	215	Undirected	3.0	13904357
150	215	Undirected	3.0	11418482
201	215	Undirected	1.0	4062954
9	48	Undirected	1.0	340421
48	108	Undirected	1.0	340421
105	151	Undirected	2.0	4816659
9	13	Undirected	1.0	1975496
9	112	Undirected	1.0	1975496
13	56	Undirected	1.0	1975496
13	57	Undirected	1.0	1975496
13	108	Undirected	1.0	1975496
13	112	Undirected	1.0	1975496
13	150	Undirected	1.0	1975496
56	112	Undirected	1.0	1975496
57	112	Undirected	1.0	1975496
108	112	Undirected	1.0	1975496
112	150	Undirected	1.0	1975496
9	51	Undirected	2.0	2724182
9	22	Undirected	1.0	4782908
22	41	Undirected	1.0	4782908
22	105	Undirected	2.0	5075939
22	139	Undirected	6.0	11371844
22	151	Undirected	1.0	4782908
22	218	Undirected	2.0	5985292
41	139	Undirected	1.0	4782908
41	151	Undirected	1.0	4782908
41	218	Undirected	1.0	4782908
105	139	Undirected	1.0	4782908
105	218	Undirected	4.0	7253065
139	151	Undirected	1.0	4782908
139	218	Undirected	1.0	4782908
151	218	Undirected	1.0	4782908
69	105	Undirected	3.0	6574309
51	108	Undirected	7.0	14057297
51	162	Undirected	4.0	10619480
51	198	Undirected	11.0	27225489
108	162	Undirected	1.0	2203028
108	198	Undirected	13.0	22205755
162	198	Undirected	4.0	10529925
133	215	Undirected	1.0	2262469
9	114	Undirected	1.0	662804
105	114	Undirected	1.0	662804
9	145	Undirected	1.0	100348
94	145	Undirected	8.0	12090002
145	150	Undirected	10.0	17149291
145	198	Undirected	5.0	14907434
188	198	Undirected	3.0	3531392
47	103	Undirected	1.0	603425
40	41	Undirected	1.0	100224
40	148	Undirected	1.0	100224
41	148	Undirected	1.0	100224
194	198	Undirected	4.0	2665985
55	198	Undirected	2.0	4670935
144	198	Undirected	4.0	13422621
17	47	Undirected	1.0	971955
9	190	Undirected	1.0	2667741
105	190	Undirected	1.0	2667741
108	190	Undirected	1.0	2667741
47	94	Undirected	1.0	375602
47	198	Undirected	1.0	375602
17	94	Undirected	1.0	4353851
17	150	Undirected	1.0	4353851
17	151	Undirected	1.0	4353851
94	151	Undirected	3.0	4974837
150	151	Undirected	1.0	4353851
9	155	Undirected	2.0	683254
198	215	Undirected	3.0	806020
40	106	Undirected	4.0	2052238
40	218	Undirected	4.0	2052238
10	220	Undirected	1.0	2488954
10	16	Undirected	1.0	931604
10	43	Undirected	1.0	931604
16	43	Undirected	1.0	931604
11	34	Undirected	4.0	10722491
11	165	Undirected	1.0	231446
34	165	Undirected	5.0	4093416
11	29	Undirected	6.0	2267905
11	37	Undirected	1.0	355949
11	127	Undirected	1.0	355949
11	129	Undirected	1.0	355949
37	127	Undirected	5.0	7846027
37	129	Undirected	7.0	8545542
11	18	Undirected	2.0	10077146
11	143	Undirected	1.0	413899
29	34	Undirected	18.0	22411501
29	143	Undirected	5.0	12068635
34	143	Undirected	1.0	413899
12	95	Undirected	1.0	326261
12	168	Undirected	5.0	1202875
12	116	Undirected	1.0	697864
12	117	Undirected	2.0	1391381
116	117	Undirected	2.0	2747913
12	182	Undirected	1.0	259134
12	42	Undirected	1.0	693517
42	117	Undirected	7.0	15778752
14	26	Undirected	1.0	4980773
14	93	Undirected	1.0	4980773
14	222	Undirected	1.0	4980773
26	93	Undirected	1.0	4980773
26	222	Undirected	4.0	15148319
93	222	Undirected	1.0	4980773
14	124	Undirected	2.0	5471836
14	125	Undirected	3.0	10547751
124	125	Undirected	31.0	62179533
14	119	Undirected	1.0	1047150
119	124	Undirected	1.0	1047150
14	25	Undirected	2.0	6123065
14	61	Undirected	2.0	6123065
25	61	Undirected	14.0	15403240
25	125	Undirected	14.0	15383267
61	125	Undirected	20.0	31840922
15	21	Undirected	1.0	240010
15	136	Undirected	2.0	5708678
21	136	Undirected	12.0	23527322
15	157	Undirected	2.0	11449201
15	158	Undirected	2.0	11449201
79	157	Undirected	3.0	15911298
79	158	Undirected	6.0	18883277
157	158	Undirected	8.0	24335467
157	160	Undirected	9.0	31193259
15	17	Undirected	1.0	5468668
15	32	Undirected	1.0	5468668
